date,intercn,costratio,fit,lwr,upr,fit.transformed,lwr.transformed,upr.transformed
3/7/2006,WECC,0.267898394,874748.8923,867220.6053,882277.1792,0.00099145,-0.007623309,0.009606209
3/8/2006,EAST,0.327514354,5052876.756,5019259.97,5086493.542,0.005320205,-0.00136819,0.0120086
3/8/2006,ERCOT,0.280344654,579917.3098,574205.373,585629.2465,-0.002097123,-0.011926038,0.007731793
3/8/2006,WECC,0.267912912,874748.2727,867220.1796,882276.3657,0.000990741,-0.007623796,0.009605278
3/9/2006,EAST,0.335314291,5049694.547,5016293.926,5083095.168,0.004687073,-0.001958314,0.011332459
3/9/2006,ERCOT,0.285192113,579756.1563,574051.6276,585460.6851,-0.00237443,-0.012190598,0.007441738
3/9/2006,WECC,0.270443871,874644.6838,867151.8908,882137.4768,0.000872202,-0.007701941,0.009446345
3/10/2006,EAST,0.331955466,5051063.101,5017562.903,5084563.298,0.00495936,-0.001705838,0.011624558
3/10/2006,ERCOT,0.283720187,579799.573,574092.3728,585506.7733,-0.00229972,-0.012120485,0.007521045
3/10/2006,WECC,0.267807578,874752.7747,867223.2771,882282.2724,0.000995893,-0.007620252,0.009612037
3/11/2006,EAST,0.331955466,5051063.101,5017562.903,5084563.298,0.00495936,-0.001705838,0.011624558
3/11/2006,ERCOT,0.283720187,579799.573,574092.3728,585506.7733,-0.00229972,-0.012120485,0.007521045
3/11/2006,WECC,0.267807578,874752.7747,867223.2771,882282.2724,0.000995893,-0.007620252,0.009612037
3/12/2006,EAST,0.331955466,5051063.101,5017562.903,5084563.298,0.00495936,-0.001705838,0.011624558
3/12/2006,ERCOT,0.283720187,579799.573,574092.3728,585506.7733,-0.00229972,-0.012120485,0.007521045
3/12/2006,WECC,0.267807578,874752.7747,867223.2771,882282.2724,0.000995893,-0.007620252,0.009612037
3/13/2006,EAST,0.309215687,5060453.798,5026612.244,5094295.351,0.006827733,9.46E-05,0.013560847
3/13/2006,ERCOT,0.268051788,580581.2805,574869.949,586292.612,-0.000954583,-0.010782457,0.00887329
3/13/2006,WECC,0.260656331,875095.845,867485.923,882705.7671,0.001388474,-0.007319701,0.01009665
3/14/2006,EAST,0.292623687,5067583.937,5033987.77,5101180.105,0.008246345,0.001562053,0.014930638
3/14/2006,ERCOT,0.252479974,582025.7791,576345.1581,587706.4,0.001531063,-0.008243965,0.011306091
3/14/2006,WECC,0.252536013,875581.4172,867925.933,883236.9014,0.001944123,-0.00681619,0.010704437
3/15/2006,EAST,0.295384266,5066374.306,5032706.887,5100041.726,0.008005677,0.001307208,0.014704146
3/15/2006,ERCOT,0.257745292,581459.6428,575767.5605,587151.7251,0.000556874,-0.009237877,0.010351624
3/15/2006,WECC,0.252222693,875602.3409,867946.2695,883258.4123,0.001968067,-0.006792918,0.010729052
3/16/2006,EAST,0.292947104,5067441.676,5033836.582,5101046.77,0.008218041,0.001531973,0.014904109
3/16/2006,ERCOT,0.257453579,581488.9961,575797.5771,587180.4151,0.000607384,-0.009186225,0.010400993
3/16/2006,WECC,0.247765294,875918.565,868264.6055,883572.5244,0.002329928,-0.00642864,0.011088496
3/17/2006,EAST,0.293714061,5067104.903,5033479.246,5100730.559,0.008151036,0.001460877,0.014841196
3/17/2006,ERCOT,0.258327413,581401.7879,575708.3842,587095.1916,0.000457319,-0.009339705,0.010254343
3/17/2006,WECC,0.247511032,875937.6694,868284.4379,883590.9009,0.00235179,-0.006405946,0.011109525
3/18/2006,EAST,0.293714061,5067104.903,5033479.246,5100730.559,0.008151036,0.001460877,0.014841196
3/18/2006,ERCOT,0.258327413,581401.7879,575708.3842,587095.1916,0.000457319,-0.009339705,0.010254343
3/18/2006,WECC,0.247511032,875937.6694,868284.4379,883590.9009,0.00235179,-0.006405946,0.011109525
3/19/2006,EAST,0.293714061,5067104.903,5033479.246,5100730.559,0.008151036,0.001460877,0.014841196
3/19/2006,ERCOT,0.258327413,581401.7879,575708.3842,587095.1916,0.000457319,-0.009339705,0.010254343
3/19/2006,WECC,0.247511032,875937.6694,868284.4379,883590.9009,0.00235179,-0.006405946,0.011109525
3/20/2006,EAST,0.296386087,5065937.874,5032247.441,5099628.307,0.007918844,0.001215797,0.014621892
3/20/2006,ERCOT,0.26180866,581076.1465,575375.1395,586777.1536,-0.000103034,-0.009913142,0.009707074
3/20/2006,WECC,0.250273102,875736.3475,868078.7585,883393.9365,0.002121413,-0.006641309,0.010884135
3/21/2006,EAST,0.301682621,5063651.502,5029865.916,5097437.087,0.007463948,0.000741969,0.014185927
3/21/2006,ERCOT,0.265991036,580732.0936,575023.5407,586440.6465,-0.000695069,-0.010518162,0.009128023
3/21/2006,WECC,0.257840239,875252.1603,867620.1845,882884.1362,0.001567349,-0.007166063,0.010300761
3/22/2006,EAST,0.295656516,5066255.573,5032581.746,5099929.4,0.007982054,0.00128231,0.014681797
3/22/2006,ERCOT,0.255619939,581678.971,575991.6964,587366.2455,0.000934287,-0.008852191,0.010720764
3/22/2006,WECC,0.257932308,875246.8516,867615.4981,882878.2052,0.001561274,-0.007171426,0.010293974
3/23/2006,EAST,0.296127232,5066050.515,5032365.879,5099735.151,0.007941256,0.001239361,0.01464315
3/23/2006,ERCOT,0.253367423,581925.051,576242.6412,587607.4607,0.001357733,-0.008420373,0.011135839
3/23/2006,WECC,0.257986058,875243.7587,867612.7716,882874.7458,0.001557735,-0.007174546,0.010290015
3/24/2006,EAST,0.287786912,5069729.724,5036283.928,5103175.52,0.008673271,0.002018896,0.015327645
3/24/2006,ERCOT,0.246772915,582722.88,577050.5309,588395.2292,0.002730611,-0.007030183,0.012491406
3/24/2006,WECC,0.247111455,875967.9294,868315.9779,883619.8809,0.002386417,-0.006369854,0.011142687
3/25/2006,EAST,0.287786912,5069729.724,5036283.928,5103175.52,0.008673271,0.002018896,0.015327645
3/25/2006,ERCOT,0.246772915,582722.88,577050.5309,588395.2292,0.002730611,-0.007030183,0.012491406
3/25/2006,WECC,0.247111455,875967.9294,868315.9779,883619.8809,0.002386417,-0.006369854,0.011142687
3/26/2006,EAST,0.287786912,5069729.724,5036283.928,5103175.52,0.008673271,0.002018896,0.015327645
