date,month,year,co2mass,gasprice,coalprice,load,costratio
12/8/2006,12,2006,6.232268328,7.4292841,1.9475889,9.227611,0.262150279
12/9/2006,12,2006,5.734937814,7.4292841,1.9475889,8.412656,0.262150279
12/10/2006,12,2006,5.293128858,7.4292841,1.9475889,7.6316545,0.262150279
12/11/2006,12,2006,5.455510897,6.784565,1.9475889,7.9130425,0.28706172
12/12/2006,12,2006,5.436613347,7.01021,1.9475889,7.837567,0.277821763
12/13/2006,12,2006,5.371644499,7.285533,1.9475889,7.700739,0.267322775
12/14/2006,12,2006,5.354558629,7.2362499,1.9475889,7.718011,0.2691434
12/15/2006,12,2006,5.266633169,6.8452559,1.9475889,7.6000015,0.284516595
12/16/2006,12,2006,4.94629399,6.8452559,1.9475889,7.1528585,0.284516595
12/17/2006,12,2006,4.791541094,6.8452559,1.9475889,6.958519,0.284516595
12/18/2006,12,2006,5.283553569,6.7136998,1.9475889,7.638558,0.290091746
12/19/2006,12,2006,5.449908318,6.3931942,1.9475889,7.8471445,0.304634716
12/20/2006,12,2006,5.549450909,6.5729461,1.9475889,7.996422,0.296303799
12/21/2006,12,2006,5.42065843,6.23136,1.9475889,7.846187,0.312546362
12/22/2006,12,2006,5.190961258,6.007556,1.9475889,7.553519,0.324189887
12/23/2006,12,2006,4.751021862,6.007556,1.9475889,7.0089855,0.324189887
12/24/2006,12,2006,4.584264329,6.007556,1.9475889,6.8292825,0.324189887
12/25/2006,12,2006,4.50745662,6.007556,1.9475889,6.753295,0.324189887
12/26/2006,12,2006,4.952135022,5.8099689,1.9475889,7.3454965,0.33521503
12/27/2006,12,2006,5.254433268,5.6664972,1.9475889,7.7940805,0.343702438
12/28/2006,12,2006,5.197253448,5.7271261,1.9475889,7.691964,0.340063911
12/29/2006,12,2006,4.951421209,5.55125,1.9475889,7.3472065,0.350837901
12/30/2006,12,2006,4.576285196,5.55125,1.9475889,6.9321925,0.350837901
12/31/2006,12,2006,4.356781525,5.55125,1.9475889,6.7179495,0.350837901
1/1/2007,1,2007,4.480500999,5.5500908,1.8389418,6.5632075,0.331335444
1/2/2007,1,2007,5.187678468,5.5135212,1.8389418,7.496277,0.333533097
1/3/2007,1,2007,5.338504849,5.6628642,1.8389418,7.736281,0.324737047
1/4/2007,1,2007,5.075470751,5.7725348,1.8389418,7.424904,0.318567469
1/5/2007,1,2007,4.789565268,5.6369758,1.8389418,7.113656,0.326228436
1/6/2007,1,2007,4.463137392,5.6369758,1.8389418,6.631706,0.326228436
1/7/2007,1,2007,4.481001805,5.6369758,1.8389418,6.662806,0.326228436
1/8/2007,1,2007,5.126060848,6.1849909,1.8389418,7.5186535,0.297323283
1/9/2007,1,2007,5.440401352,6.2985158,1.8389418,7.8919215,0.291964307
1/10/2007,1,2007,5.604171408,6.5106392,1.8389418,8.1099105,0.282451806
1/11/2007,1,2007,5.529111263,6.2057581,1.8389418,7.989634,0.296328308
1/12/2007,1,2007,5.190033415,6.2598701,1.8389418,7.4793425,0.293766767
1/13/2007,1,2007,4.756112943,6.2598701,1.8389418,6.8773445,0.293766767
1/14/2007,1,2007,4.597621851,6.2598701,1.8389418,6.6407955,0.293766767
1/15/2007,1,2007,5.112640505,6.2598701,1.8389418,7.384191,0.293766767
1/16/2007,1,2007,5.642312017,7.3924389,1.8389418,8.110687,0.248759824
1/17/2007,1,2007,5.973705137,6.774848,1.8389418,8.539275,0.271436614
1/18/2007,1,2007,5.903613394,6.4163761,1.8389418,8.408059,0.286601311
1/19/2007,1,2007,5.666218663,6.5790701,1.8389418,8.020304,0.279513939
1/20/2007,1,2007,5.442676719,6.5790701,1.8389418,7.6876885,0.279513939
1/21/2007,1,2007,5.343157014,6.5790701,1.8389418,7.535687,0.279513939
1/22/2007,1,2007,5.682699452,7.318532,1.8389418,8.0875665,0.251271949
1/23/2007,1,2007,5.772858581,7.6210341,1.8389418,8.1868655,0.241298199
1/24/2007,1,2007,5.813913481,8.9551725,1.8389418,8.1839475,0.205349679
1/25/2007,1,2007,5.92168804,8.7800951,1.8389418,8.272915,0.209444406
1/26/2007,1,2007,5.965620175,7.6718392,1.8389418,8.3862215,0.239700253
1/27/2007,1,2007,5.415181468,7.6718392,1.8389418,7.5291165,0.239700253
1/28/2007,1,2007,5.442390591,7.6718392,1.8389418,7.5464465,0.239700253
1/29/2007,1,2007,6.239195933,7.814383,1.8389418,8.830269,0.235327831
1/30/2007,1,2007,6.230376682,7.6717339,1.8389418,8.752637,0.239703543
1/31/2007,1,2007,6.219249047,7.9985151,1.8389418,8.835249,0.229910399
2/1/2007,2,2007,6.01059127,8.1890821,1.8843945,8.923538,0.230110588
2/2/2007,2,2007,5.874669928,9.5523415,1.8843945,8.787185,0.197270428
2/3/2007,2,2007,5.827714397,9.5523415,1.8843945,8.612269,0.197270428
2/4/2007,2,2007,5.866031649,9.5523415,1.8843945,8.506052,0.197270428
2/5/2007,2,2007,6.50451183,12.277126,1.8843945,9.495362,0.153488243
2/6/2007,2,2007,6.465047302,9.1670256,1.8843945,9.430628,0.20556226
2/7/2007,2,2007,6.141343757,8.3624601,1.8843945,8.941969,0.22533973
2/8/2007,2,2007,6.206392372,8.5593567,1.8843945,9.066037,0.22015609
2/9/2007,2,2007,6.184709484,8.4977713,1.8843945,9.051865,0.221751614
2/10/2007,2,2007,5.849725831,8.4977713,1.8843945,8.487981,0.221751614
2/11/2007,2,2007,5.680293727,8.4977713,1.8843945,8.204342,0.221751614
2/12/2007,2,2007,5.759510422,8.3672228,1.8843945,8.401639,0.225211464
2/13/2007,2,2007,5.79713948,9.2579136,1.8843945,8.514936,0.203544187
2/14/2007,2,2007,6.142205023,10.144349,1.8843945,9.037927,0.185758051
2/15/2007,2,2007,6.444525365,9.8569841,1.8843945,9.479922,0.191173536
2/16/2007,2,2007,6.385562355,8.6864653,1.8843945,9.451633,0.216934557
2/17/2007,2,2007,5.90296597,8.6864653,1.8843945,8.659506,0.216934557
2/18/2007,2,2007,5.669002416,8.6864653,1.8843945,8.2133485,0.216934557
2/19/2007,2,2007,5.904875107,8.6864653,1.8843945,8.732767,0.216934557
2/20/2007,2,2007,5.455682287,7.345943,1.8843945,7.9802785,0.256521797
2/21/2007,2,2007,5.218213067,7.5127091,1.8843945,7.6531505,0.250827561
2/22/2007,2,2007,5.266001357,7.595561,1.8843945,7.761375,0.24809155
2/23/2007,2,2007,5.327443693,7.6263599,1.8843945,7.9484425,0.247089637
2/24/2007,2,2007,5.058582779,7.6263599,1.8843945,7.6226755,0.247089637
2/25/2007,2,2007,4.879387073,7.6263599,1.8843945,7.256391,0.247089637
2/26/2007,2,2007,5.303953582,7.808619,1.8843945,7.9439505,0.241322377
2/27/2007,2,2007,5.303620027,7.5329189,1.8843945,7.9256005,0.250154625
2/28/2007,2,2007,5.271560296,7.2879801,1.8843945,7.8397345,0.258561971
3/1/2007,3,2007,5.239302316,7.1709528,1.9002794,7.36176,0.26499678
3/2/2007,3,2007,5.116818837,7.3608351,1.9002794,7.2649,0.258160844
3/3/2007,3,2007,4.912500739,7.3608351,1.9002794,6.950046,0.258160844
3/4/2007,3,2007,5.036181944,7.3608351,1.9002794,7.047401,0.258160844
3/5/2007,3,2007,5.438106245,8.5091267,1.9002794,7.71168,0.223322494
3/6/2007,3,2007,5.587614251,9.1519489,1.9002794,7.857656,0.207636583
3/7/2007,3,2007,5.526316296,8.262002,1.9002794,7.6885245,0.230002292
3/8/2007,3,2007,5.43349279,7.3849149,1.9002794,7.587712,0.257319065
3/9/2007,3,2007,5.246724973,7.1602769,1.9002794,7.2672285,0.265391887
3/10/2007,3,2007,4.717982612,7.1602769,1.9002794,6.506143,0.265391887
3/11/2007,3,2007,4.54359093,7.1602769,1.9002794,6.1737275,0.265391887
3/12/2007,3,2007,5.011855741,6.8637338,1.9002794,6.990689,0.276857969
3/13/2007,3,2007,4.943001034,6.7843399,1.9002794,6.868841,0.280097906
3/14/2007,3,2007,4.923377782,6.8607111,1.9002794,6.802072,0.276979947
3/15/2007,3,2007,5.062528185,7.1704202,1.9002794,6.9820185,0.265016463
3/16/2007,3,2007,5.231001462,6.968461,1.9002794,7.279014,0.272697142
3/17/2007,3,2007,5.033209948,6.968461,1.9002794,6.958375,0.272697142
3/18/2007,3,2007,4.897637311,6.968461,1.9002794,6.719651,0.272697142
3/19/2007,3,2007,5.179534478,6.8447018,1.9002794,7.253757,0.277627785
3/20/2007,3,2007,5.018671254,6.8979058,1.9002794,6.984563,0.275486424
3/21/2007,3,2007,5.004413317,6.8078032,1.9002794,7.0418555,0.27913254
3/22/2007,3,2007,4.911130201,7.0391059,1.9002794,6.878892,0.269960337
3/23/2007,3,2007,4.856196071,6.9650459,1.9002794,6.789307,0.272830851
3/24/2007,3,2007,4.535972264,6.9650459,1.9002794,6.3141025,0.272830851
3/25/2007,3,2007,4.3990966,6.9650459,1.9002794,6.178749,0.272830851
3/26/2007,3,2007,4.883340727,6.9088378,1.9002794,6.957595,0.275050516
3/27/2007,3,2007,4.952737573,6.9532971,1.9002794,6.9822535,0.273291846
3/28/2007,3,2007,4.920123464,7.338594,1.9002794,6.9543365,0.258943253
3/29/2007,3,2007,4.942852358,7.250124,1.9002794,6.9747145,0.262103021
3/30/2007,3,2007,4.866182409,7.4017811,1.9002794,6.8295335,0.256732721
3/31/2007,3,2007,4.393334466,7.4017811,1.9002794,6.240931,0.256732721
4/1/2007,4,2007,4.345544531,7.4017811,1.9036129,6.039739,0.257183085
4/2/2007,4,2007,4.990777002,7.6799331,1.9036129,6.860976,0.247868422
4/3/2007,4,2007,5.07410843,7.7434511,1.9036129,6.9850555,0.245835206
4/4/2007,4,2007,5.119980344,7.710433,1.9036129,7.031047,0.246887937
4/5/2007,4,2007,5.182125374,7.7862959,1.9036129,7.1118555,0.244482476
4/6/2007,4,2007,5.03734341,7.7862959,1.9036129,6.907798,0.244482476
4/7/2007,4,2007,5.016216445,7.7862959,1.9036129,6.8507865,0.244482476
4/8/2007,4,2007,4.838378444,7.7862959,1.9036129,6.541407,0.244482476
4/9/2007,4,2007,5.251382332,7.9523931,1.9036129,7.136587,0.239376107
4/10/2007,4,2007,5.23090495,7.9191751,1.9036129,7.1263535,0.240380201
4/11/2007,4,2007,5.190865594,8.150465,1.9036129,7.1244675,0.233558809
4/12/2007,4,2007,5.197903834,8.0849924,1.9036129,7.092259,0.235450178
4/13/2007,4,2007,5.127003107,8.0021286,1.9036129,6.977862,0.237888316
4/14/2007,4,2007,4.789746573,8.0021286,1.9036129,6.5635945,0.237888316
4/15/2007,4,2007,4.706655434,8.0021286,1.9036129,6.392584,0.237888316
4/16/2007,4,2007,4.936501026,7.8407168,1.9036129,6.9385065,0.24278557
4/17/2007,4,2007,4.887377787,7.7118392,1.9036129,6.8302495,0.246842919
4/18/2007,4,2007,4.773277874,7.6931682,1.9036129,6.756638,0.247441997
4/19/2007,4,2007,4.734593116,7.5326052,1.9036129,6.773793,0.252716404
4/20/2007,4,2007,4.686119342,7.3029871,1.9036129,6.6495825,0.26066223
4/21/2007,4,2007,4.290027877,7.3029871,1.9036129,6.112845,0.26066223
4/22/2007,4,2007,4.23226338,7.3029871,1.9036129,5.9753255,0.26066223
4/23/2007,4,2007,4.800270645,7.2805891,1.9036129,6.818043,0.261464131
4/24/2007,4,2007,4.925670122,7.633872,1.9036129,6.9238175,0.249364006
4/25/2007,4,2007,4.941246886,7.6658201,1.9036129,6.9354675,0.248324755
4/26/2007,4,2007,4.922764719,7.5685792,1.9036129,6.8876935,0.251515225
4/27/2007,4,2007,4.861397624,7.3734441,1.9036129,6.8032705,0.25817147
4/28/2007,4,2007,4.493676822,7.3734441,1.9036129,6.233281,0.25817147
4/29/2007,4,2007,4.401546404,7.3734441,1.9036129,6.1459735,0.25817147
4/30/2007,4,2007,5.002821195,7.7569399,1.9036129,7.0829375,0.245407715
5/1/2007,5,2007,5.111190686,7.7187362,1.8884822,6.9414475,0.244662099
5/2/2007,5,2007,5.107525262,7.7313628,1.8884822,6.8841855,0.244262525
5/3/2007,5,2007,5.023457935,7.6477571,1.8884822,6.7859615,0.246932816
5/4/2007,5,2007,4.915220864,7.828207,1.8884822,6.665198,0.241240708
5/5/2007,5,2007,4.584520179,7.828207,1.8884822,6.219511,0.241240708
5/6/2007,5,2007,4.49193023,7.828207,1.8884822,6.0714775,0.241240708
5/7/2007,5,2007,4.905131594,7.7240629,1.8884822,6.6247215,0.244493374
5/8/2007,5,2007,5.052969422,7.5505648,1.8884822,6.776707,0.250111382
5/9/2007,5,2007,5.24351393,7.5400419,1.8884822,7.0477125,0.250460438
5/10/2007,5,2007,5.357427664,7.7075691,1.8884822,7.274429,0.245016577
5/11/2007,5,2007,5.313389919,7.5781322,1.8884822,7.2370115,0.249201538
5/12/2007,5,2007,4.87585575,7.5781322,1.8884822,6.5911635,0.249201538
5/13/2007,5,2007,4.640431974,7.5781322,1.8884822,6.198255,0.249201538
5/14/2007,5,2007,5.17557468,7.9303389,1.8884822,7.041679,0.238133858
5/15/2007,5,2007,5.276137397,7.7694402,1.8884822,7.147562,0.243065414
5/16/2007,5,2007,5.151776155,7.7244301,1.8884822,6.880448,0.244481751
5/17/2007,5,2007,4.995333273,7.7932959,1.8884822,6.648651,0.242321378
5/18/2007,5,2007,4.805785576,7.9074612,1.8884822,6.5115815,0.238822822
5/19/2007,5,2007,4.447115709,7.9074612,1.8884822,6.0299555,0.238822822
5/20/2007,5,2007,4.409303953,7.9074612,1.8884822,5.970994,0.238822822
5/21/2007,5,2007,5.079975432,7.715941,1.8884822,6.88645,0.244750731
5/22/2007,5,2007,5.292204868,7.6844239,1.8884822,7.127326,0.245754558
5/23/2007,5,2007,5.455727332,7.6500988,1.8884822,7.324305,0.24685723
5/24/2007,5,2007,5.529478309,7.708941,1.8884822,7.376457,0.244972974
5/25/2007,5,2007,5.457224879,7.4627018,1.8884822,7.2399045,0.253056098
5/26/2007,5,2007,4.965652997,7.4627018,1.8884822,6.6500485,0.253056098
5/27/2007,5,2007,4.833458254,7.4627018,1.8884822,6.410558,0.253056098
5/28/2007,5,2007,4.98342111,7.4627018,1.8884822,6.588393,0.253056098
5/29/2007,5,2007,5.624496412,7.5902939,1.8884822,7.5283255,0.24880225
5/30/2007,5,2007,5.782809869,7.857945,1.8884822,7.697921,0.240327745
5/31/2007,5,2007,5.851525137,7.8608999,1.8884822,7.787906,0.240237406
6/1/2007,6,2007,5.790205773,7.5717282,1.8695749,7.833307,0.246915215
6/2/2007,6,2007,5.291324687,7.5717282,1.8695749,7.2206495,0.246915215
6/3/2007,6,2007,4.963648149,7.5717282,1.8695749,6.7571655,0.246915215
6/4/2007,6,2007,5.495386927,7.813292,1.8695749,7.506019,0.23928133
6/5/2007,6,2007,5.532414083,7.898427,1.8695749,7.520213,0.236702181
6/6/2007,6,2007,5.492626391,7.9103651,1.8695749,7.4795215,0.236344957
6/7/2007,6,2007,5.929659966,7.9018192,1.8695749,8.12632,0.236600567
6/8/2007,6,2007,6.025824873,7.411221,1.8695749,8.2184235,0.252262738
6/9/2007,6,2007,5.45474852,7.411221,1.8695749,7.3663275,0.252262738
6/10/2007,6,2007,5.303330105,7.411221,1.8695749,7.057342,0.252262738
6/11/2007,6,2007,5.945435712,7.4177742,1.8695749,8.0151785,0.252039877
6/12/2007,6,2007,6.030297075,7.44559,1.8695749,8.116996,0.251098288
6/13/2007,6,2007,5.973365176,7.6231079,1.8695749,7.968841,0.245251008
6/14/2007,6,2007,5.899767184,7.488555,1.8695749,7.852424,0.249657631
6/15/2007,6,2007,5.820881067,7.5451651,1.8695749,7.7695625,0.247784492
6/16/2007,6,2007,5.578340519,7.5451651,1.8695749,7.455601,0.247784492
6/17/2007,6,2007,5.72785424,7.5451651,1.8695749,7.6689675,0.247784492
6/18/2007,6,2007,6.512608325,7.7687712,1.8695749,8.674056,0.240652589
6/19/2007,6,2007,6.430648899,7.5381579,1.8695749,8.459124,0.248014823
6/20/2007,6,2007,6.121774586,7.4801888,1.8695749,8.1037615,0.24993686
6/21/2007,6,2007,6.123386874,7.295877,1.8695749,8.1303905,0.25625088
6/22/2007,6,2007,5.93981699,7.063756,1.8695749,7.8999815,0.264671501
6/23/2007,6,2007,5.491672937,7.063756,1.8695749,7.2930205,0.264671501
6/24/2007,6,2007,5.552833128,7.063756,1.8695749,7.281783,0.264671501
6/25/2007,6,2007,6.441143399,6.886692,1.8695749,8.542497,0.27147648
6/26/2007,6,2007,6.797508779,7.0643749,1.8695749,9.07485,0.264648313
6/27/2007,6,2007,6.778207165,7.014483,1.8695749,9.068406,0.266530677
6/28/2007,6,2007,6.451596582,6.8652511,1.8695749,8.602143,0.272324329
6/29/2007,6,2007,5.999628676,6.3784671,1.8695749,8.0028325,0.293107242
6/30/2007,6,2007,5.540074689,6.3784671,1.8695749,7.4219275,0.293107242
7/1/2007,7,2007,5.236353372,6.3784671,1.8671126,7.1481375,0.292721209
7/2/2007,7,2007,5.565721922,6.2842689,1.8671126,7.617637,0.29710896
7/3/2007,7,2007,5.719351489,6.3990479,1.8671126,7.7764005,0.291779751
7/4/2007,7,2007,5.447432729,6.3990479,1.8671126,7.2613345,0.291779751
7/5/2007,7,2007,6.033724746,6.340198,1.8671126,8.170818,0.294488059
7/6/2007,7,2007,6.195629732,6.250699,1.8671126,8.3863985,0.298704609
7/7/2007,7,2007,5.977099636,6.250699,1.8671126,8.0714045,0.298704609
7/8/2007,7,2007,6.168291621,6.250699,1.8671126,8.361415,0.298704609
7/9/2007,7,2007,6.909379045,6.6483121,1.8671126,9.338396,0.280840095
7/10/2007,7,2007,6.839347176,6.6456819,1.8671126,9.218832,0.280951244
7/11/2007,7,2007,6.506174203,6.729362,1.8671126,8.734878,0.277457596
7/12/2007,7,2007,6.180628285,6.3309369,1.8671126,8.353914,0.294918845
7/13/2007,7,2007,5.964567465,6.3281312,1.8671126,8.0906695,0.295049603
7/14/2007,7,2007,5.606451904,6.3281312,1.8671126,7.6524455,0.295049603
7/15/2007,7,2007,5.731210532,6.3281312,1.8671126,7.7730255,0.295049603
7/16/2007,7,2007,6.416747466,6.4292021,1.8671126,8.674298,0.290411247
7/17/2007,7,2007,6.586039086,6.4819961,1.8671126,8.891952,0.288045931
7/18/2007,7,2007,6.740126629,6.3554611,1.8671126,9.128285,0.293780824
7/19/2007,7,2007,6.664436157,6.574101,1.8671126,8.987454,0.284010331
7/20/2007,7,2007,6.19328698,6.422574,1.8671126,8.318007,0.290710952
7/21/2007,7,2007,5.585011461,6.422574,1.8671126,7.4742745,0.290710952
7/22/2007,7,2007,5.447516579,6.422574,1.8671126,7.2451995,0.290710952
7/23/2007,7,2007,5.997165285,5.974071,1.8671126,8.0117,0.312536058
7/24/2007,7,2007,6.163357657,5.7065072,1.8671126,8.2730875,0.327190089
7/25/2007,7,2007,6.369622629,5.6601062,1.8671126,8.576231,0.329872362
7/26/2007,7,2007,6.5630056,5.942009,1.8671126,8.845651,0.314222446
7/27/2007,7,2007,6.572619144,5.8109541,1.8671126,8.863802,0.321309129
7/28/2007,7,2007,6.119329471,5.8109541,1.8671126,8.2335585,0.321309129
7/29/2007,7,2007,6.008816631,5.8109541,1.8671126,7.9268025,0.321309129
7/30/2007,7,2007,6.637769293,6.522994,1.8671126,8.957036,0.286235523
7/31/2007,7,2007,6.807564449,6.6266689,1.8671126,9.166223,0.28175734
8/1/2007,8,2007,6.938802774,6.4035158,1.8885336,9.119168,0.294921362
8/2/2007,8,2007,7.04699917,6.569128,1.8885336,9.26892,0.287486193
8/3/2007,8,2007,6.988876886,6.227407,1.8885336,9.215964,0.30326163
8/4/2007,8,2007,6.392756566,6.227407,1.8885336,8.531143,0.30326163
8/5/2007,8,2007,6.230311645,6.227407,1.8885336,8.2353835,0.30326163
8/6/2007,8,2007,7.100113175,6.3289342,1.8885336,9.421825,0.298396782
8/7/2007,8,2007,7.410547146,6.6447721,1.8885336,9.826807,0.28421345
8/8/2007,8,2007,7.466518192,6.440496,1.8885336,10.029266,0.293227975
8/9/2007,8,2007,7.266845528,6.6083732,1.8885336,9.711764,0.285778896
8/10/2007,8,2007,7.056280177,6.6712499,1.8885336,9.421442,0.283085423
8/11/2007,8,2007,6.465482292,6.6712499,1.8885336,8.601069,0.283085423
8/12/2007,8,2007,6.395999468,6.6712499,1.8885336,8.483223,0.283085423
8/13/2007,8,2007,6.911226872,7.2523479,1.8885336,9.209644,0.260403062
8/14/2007,8,2007,6.70060237,7.0092802,1.8885336,8.940117,0.269433315
8/15/2007,8,2007,6.848678837,7.382061,1.8885336,9.129657,0.255827417
8/16/2007,8,2007,7.040023037,6.991147,1.8885336,9.315619,0.270132154
8/17/2007,8,2007,6.740728998,7.0467391,1.8885336,8.911723,0.268001067
8/18/2007,8,2007,5.816284792,7.0467391,1.8885336,7.679182,0.268001067
8/19/2007,8,2007,5.815031803,7.0467391,1.8885336,7.5680815,0.268001067
8/20/2007,8,2007,6.506889551,6.4080458,1.8885336,8.507074,0.294712875
8/21/2007,8,2007,6.647943756,5.9267731,1.8885336,8.742326,0.318644491
8/22/2007,8,2007,6.760985172,5.889854,1.8885336,8.961314,0.320641836
8/23/2007,8,2007,6.807908765,5.8712869,1.8885336,9.013064,0.32165582
8/24/2007,8,2007,6.77722881,5.7637591,1.8885336,8.992982,0.327656581
8/25/2007,8,2007,6.329186825,5.7637591,1.8885336,8.3546595,0.327656581
8/26/2007,8,2007,5.942734793,5.7637591,1.8885336,7.8564065,0.327656581
8/27/2007,8,2007,6.491799191,5.4235229,1.8885336,8.629991,0.348211602
8/28/2007,8,2007,6.710953489,5.645381,1.8885336,8.912784,0.334527218
8/29/2007,8,2007,6.764749961,5.7359829,1.8885336,8.901557,0.329243241
8/30/2007,8,2007,6.473850566,5.5832262,1.8885336,8.534294,0.338251314
8/31/2007,8,2007,6.104072374,5.446516,1.8885336,8.0983835,0.346741587
9/1/2007,9,2007,5.519422879,5.446516,1.9285507,7.945957,0.354088871
9/2/2007,9,2007,5.346298185,5.446516,1.9285507,7.7274985,0.354088871
9/3/2007,9,2007,5.73486907,5.446516,1.9285507,8.2336375,0.354088871
9/4/2007,9,2007,6.451356871,5.4230671,1.9285507,9.329425,0.355619922
9/5/2007,9,2007,6.529358495,5.895246,1.9285507,9.457472,0.327136594
9/6/2007,9,2007,6.593062385,6.0407848,1.9285507,9.470118,0.319254992
9/7/2007,9,2007,6.598060745,5.5210981,1.9285507,9.455642,0.349305639
9/8/2007,9,2007,6.033727408,5.5210981,1.9285507,8.645375,0.349305639
9/9/2007,9,2007,5.754726647,5.5210981,1.9285507,8.201084,0.349305639
9/10/2007,9,2007,6.218364582,5.6578379,1.9285507,8.936986,0.340863548
9/11/2007,9,2007,6.025078749,6.0251379,1.9285507,8.526498,0.320084076
9/12/2007,9,2007,5.760994133,6.1212721,1.9285507,8.1407175,0.315057176
9/13/2007,9,2007,5.749801245,6.192811,1.9285507,8.135955,0.311417658
9/14/2007,9,2007,5.68230932,6.11691,1.9285507,8.064594,0.31528185
9/15/2007,9,2007,5.04817828,6.11691,1.9285507,7.161149,0.31528185
9/16/2007,9,2007,4.793625986,6.11691,1.9285507,6.8248395,0.31528185
9/17/2007,9,2007,5.485007721,6.2937002,1.9285507,7.841935,0.306425575
9/18/2007,9,2007,5.671434388,6.2122922,1.9285507,8.0831355,0.31044108
9/19/2007,9,2007,5.739174791,6.1019249,1.9285507,8.1797275,0.316056119
9/20/2007,9,2007,5.80442132,5.9876781,1.9285507,8.2953925,0.32208657
9/21/2007,9,2007,5.886587397,5.939496,1.9285507,8.474781,0.324699385
9/22/2007,9,2007,5.605231283,5.939496,1.9285507,7.9569555,0.324699385
9/23/2007,9,2007,5.464577004,5.939496,1.9285507,7.7919505,0.324699385
9/24/2007,9,2007,6.134186229,6.1664319,1.9285507,8.776919,0.312749858
9/25/2007,9,2007,6.140847691,6.5749931,1.9285507,8.796655,0.293316004
9/26/2007,9,2007,5.926486967,6.451087,1.9285507,8.552263,0.298949727
9/27/2007,9,2007,5.845251652,6.242063,1.9285507,8.439468,0.308960467
9/28/2007,9,2007,5.558946483,6.0620708,1.9285507,8.0676715,0.318133978
9/29/2007,9,2007,4.970186887,6.0620708,1.9285507,7.1408305,0.318133978
9/30/2007,9,2007,4.876961239,6.0620708,1.9285507,6.9611795,0.318133978
10/1/2007,10,2007,5.458444729,6.1248779,1.8897876,7.473785,0.308542902
10/2/2007,10,2007,5.599915874,6.6426601,1.8897876,7.706416,0.284492594
10/3/2007,10,2007,5.71314155,7.045712,1.8897876,7.8665955,0.268218116
10/4/2007,10,2007,5.952107733,6.9136429,1.8897876,8.22627,0.273341801
10/5/2007,10,2007,6.038771457,6.77774,1.8897876,8.3639155,0.278822675
10/6/2007,10,2007,5.708105997,6.77774,1.8897876,7.99363,0.278822675
10/7/2007,10,2007,5.593888637,6.77774,1.8897876,7.855225,0.278822675
10/8/2007,10,2007,5.97296731,6.8423352,1.8897876,8.510973,0.276190444
10/9/2007,10,2007,5.72293033,6.8279471,1.8897876,8.0516705,0.276772443
10/10/2007,10,2007,5.397836132,6.8653359,1.8897876,7.550306,0.275265133
10/11/2007,10,2007,5.197958546,6.8808169,1.8897876,7.183882,0.27464582
10/12/2007,10,2007,5.034226007,6.4488802,1.8897876,6.937423,0.293041201
10/13/2007,10,2007,4.700241737,6.4488802,1.8897876,6.4271935,0.293041201
10/14/2007,10,2007,4.638648601,6.4488802,1.8897876,6.33068,0.293041201
10/15/2007,10,2007,5.187293119,7.104795,1.8897876,7.1636305,0.265987632
10/16/2007,10,2007,5.256551076,7.26893,1.8897876,7.2867495,0.259981538
10/17/2007,10,2007,5.306387861,7.085885,1.8897876,7.453877,0.26669747
10/18/2007,10,2007,5.422979605,7.133419,1.8897876,7.6682515,0.264920314
10/19/2007,10,2007,5.289870772,6.870553,1.8897876,7.406223,0.275056113
10/20/2007,10,2007,4.731164031,6.870553,1.8897876,6.508015,0.275056113
10/21/2007,10,2007,4.659907084,6.870553,1.8897876,6.397042,0.275056113
10/22/2007,10,2007,5.266224083,6.6708622,1.8897876,7.292923,0.283289857
10/23/2007,10,2007,5.300833523,6.3011608,1.8897876,7.4219065,0.299911026
10/24/2007,10,2007,5.168580965,6.2024479,1.8897876,7.2034875,0.304684155
10/25/2007,10,2007,5.053766082,6.5942998,1.8897876,7.0362995,0.286578963
10/26/2007,10,2007,4.937409455,6.4630389,1.8897876,6.927406,0.29239923
10/27/2007,10,2007,4.615990093,6.4630389,1.8897876,6.437225,0.29239923
10/28/2007,10,2007,4.51403571,6.4630389,1.8897876,6.2604925,0.29239923
10/29/2007,10,2007,5.002035787,6.774931,1.8897876,7.1073505,0.27893828
10/30/2007,10,2007,5.041178626,7.1040611,1.8897876,7.185472,0.266015111
10/31/2007,10,2007,5.017740077,7.245729,1.8897876,7.0957445,0.260814005
11/1/2007,11,2007,5.021478086,7.0684571,1.9441943,7.0064965,0.275052147
11/2/2007,11,2007,4.960357731,6.5292902,1.9441943,6.942137,0.297765031
11/3/2007,11,2007,4.624339733,6.5292902,1.9441943,6.4049105,0.297765031
11/4/2007,11,2007,4.535936706,6.5292902,1.9441943,6.2838785,0.297765031
11/5/2007,11,2007,4.953828571,6.8135309,1.9441943,6.965597,0.28534314
11/6/2007,11,2007,5.091104316,7.3975792,1.9441943,7.113931,0.262814935
11/7/2007,11,2007,5.234201237,7.409337,1.9441943,7.3536265,0.262397877
11/8/2007,11,2007,5.257794495,6.7950902,1.9441943,7.3841415,0.286117512
11/9/2007,11,2007,5.143268663,6.4718461,1.9441943,7.15518,0.300407993
11/10/2007,11,2007,4.799214744,6.4718461,1.9441943,6.624984,0.300407993
11/11/2007,11,2007,4.739477148,6.4718461,1.9441943,6.511231,0.300407993
