"date","intercn","gasprice","coalprice","costratio","load","tlsd","tlmin","tlmax","meant","nonfossil","so2price","netNSflow","yearseason","fit","lwr","upr","fit.transformed","lwr.transformed","upr.transformed"
"1/1/2006","ERCOT",7.587534,1.6673827,0.219752913,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587032.303593896,579152.786544339,594911.820643453,0.0101461276451631,-0.0034126894533083,0.0237049447436346
"1/2/2006","ERCOT",7.587534,1.6673827,0.219752913,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587032.303593896,579152.786544339,594911.820643453,0.0101461276451631,-0.0034126894533083,0.0237049447436346
"1/3/2006","ERCOT",7.9165788,1.6673827,0.2106191,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,588796.038212713,579508.336099958,598083.740325468,0.0131811049104411,-0.0028008713223554,0.0291630811432375
"1/4/2006","ERCOT",7.6262279,1.6673827,0.218637932,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587240.564729065,579214.027422292,595267.102035838,0.0105044966445202,-0.00330730813896107,0.0243163014280017
"1/5/2006","ERCOT",7.906661,1.6673827,0.210883292,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,588743.269257959,579502.455535848,597984.08298007,0.0130903018064583,-0.00281099040613841,0.0289915940190548
"1/6/2006","ERCOT",7.8020439,1.6673827,0.213711012,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,588184.744694818,579423.921116541,596945.568273094,0.0121292108729649,-0.00294612988494425,0.0272045516308741
"1/7/2006","ERCOT",7.8020439,1.6673827,0.213711012,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,588184.744694818,579423.921116541,596945.568273094,0.0121292108729649,-0.00294612988494425,0.0272045516308741
"1/8/2006","ERCOT",7.8020439,1.6673827,0.213711012,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,588184.744694818,579423.921116541,596945.568273094,0.0121292108729649,-0.00294612988494425,0.0272045516308741
"1/9/2006","ERCOT",7.6368222,1.6673827,0.218334624,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587297.573491817,579229.784422957,595365.362560678,0.0106025954724449,-0.00328019400383084,0.0244853849487205
"1/10/2006","ERCOT",7.6492009,1.6673827,0.217981293,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587364.174090305,579247.658054199,595480.690126412,0.0107171996198652,-0.00324943763952912,0.0246838368792592
"1/11/2006","ERCOT",7.8269939,1.6673827,0.213029769,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,588318.234714586,579445.508326297,597190.961102876,0.0123589161646889,-0.00290898331531353,0.0276268156446913
"1/12/2006","ERCOT",7.9295068,1.6673827,0.210275713,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,588864.771497466,579515.619483271,598213.92351166,0.0132993789151394,-0.0027883383128342,0.0293870961431131
"1/13/2006","ERCOT",7.7401218,1.6673827,0.215420731,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587852.802020092,579361.985941939,596343.618098245,0.0115580146961582,-0.00305270592242457,0.0261687353147411
"1/14/2006","ERCOT",7.7401218,1.6673827,0.215420731,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587852.802020092,579361.985941939,596343.618098245,0.0115580146961582,-0.00305270592242457,0.0261687353147411
"1/15/2006","ERCOT",7.7401218,1.6673827,0.215420731,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587852.802020092,579361.985941939,596343.618098245,0.0115580146961582,-0.00305270592242457,0.0261687353147411
"1/16/2006","ERCOT",7.7401218,1.6673827,0.215420731,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587852.802020092,579361.985941939,596343.618098245,0.0115580146961582,-0.00305270592242457,0.0261687353147411
"1/17/2006","ERCOT",7.7156601,1.6673827,0.216103701,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587721.458869984,579334.065962018,596108.851777951,0.0113320036680407,-0.00310074971733743,0.0257647570534187
"1/18/2006","ERCOT",7.7046828,1.6673827,0.216411596,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587662.485651134,579320.873339955,596004.097962312,0.0112305244678463,-0.00312345115303136,0.025584500088724
"1/19/2006","ERCOT",7.1461058,1.6673827,0.233327458,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,584676.694113865,577980.080659763,591373.307567968,0.00609267133632008,-0.00543064366284562,0.0176159863354857
"1/20/2006","ERCOT",7.6459188,1.6673827,0.218074864,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587346.516762486,579242.975007805,595450.058517167,0.0106868154634696,-0.00325749607371051,0.0246311270006498
"1/21/2006","ERCOT",7.6459188,1.6673827,0.218074864,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587346.516762486,579242.975007805,595450.058517167,0.0106868154634696,-0.00325749607371051,0.0246311270006498
"1/22/2006","ERCOT",7.6459188,1.6673827,0.218074864,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,587346.516762486,579242.975007805,595450.058517167,0.0106868154634696,-0.00325749607371051,0.0246311270006498
"1/23/2006","ERCOT",7.2545161,1.6673827,0.229840651,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,585248.039915306,578354.86340964,592141.216420973,0.00707582464038614,-0.0047857296756959,0.0189373789564684
"1/24/2006","ERCOT",7.2966938,1.6673827,0.228512083,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,585472.155112101,578484.949182416,592459.361041785,0.00746147479422299,-0.00456188230166354,0.0194848318901095
