"","date","intercn","CO2MASS","coal_price","gasprice","meant","load","nonFossil","so2price","netNSflow","CR","carbontax","predicted_values"
"172","6/21/2006","EAST",6.527795585,1.9801198,6.6707721,75.44825,9014726,68876432,604.33331,2010007.9,0.296835174447048,-6.17023762067873,6.57524783437924
"173","6/22/2006","EAST",6.653162119,1.9801198,6.6613569,76.944397,9137724,68876432,604.33331,2010007.9,0.297254722982941,-6.14454793856901,6.67517169060227
"174","6/23/2006","EAST",6.2857167,1.9801198,6.1243572,76.09951,8666580,68876432,604.33331,2010007.9,0.323318796624077,-4.52001012437171,6.27968178637654
"175","6/24/2006","EAST",5.75567868,1.9801198,6.1243572,73.741882,7834401.5,68876432,604.33331,2010007.9,0.323318796624077,-4.52001012437171,5.64709514847553
"176","6/25/2006","EAST",5.418263173,1.9801198,6.1243572,72.908264,7358255.5,68876432,604.33331,2010007.9,0.323318796624077,-4.52001012437171,5.28835269985221
"177","6/26/2006","EAST",5.928569958,1.9801198,5.9089308,72.692581,8149804,68876432,604.33331,2010007.9,0.335106276756533,-3.76635091949744,5.85856975142574
"178","6/27/2006","EAST",6.030057502,1.9801198,6.017364,73.438759,8374736.5,68876432,604.33331,2010007.9,0.329067644902319,-4.15395172501055,6.03838700230737
"179","6/28/2006","EAST",6.122135278,1.9801198,6.1226592,73.724953,8527261,68876432,604.33331,2010007.9,0.323408462780355,-4.51432248121907,6.16134257581433
"180","6/29/2006","EAST",6.136835727,1.9801198,6.223207,73.427864,8548205,68876432,604.33331,2010007.9,0.31818318111546,-4.84462163453819,6.18261063800411
"181","6/30/2006","EAST",6.066853723,1.9801198,5.7838449,73.319534,8441359,68876432,604.33331,2010007.9,0.342353544093134,-3.29693663173874,6.06955152470131
"182","7/1/2006","EAST",5.862720901,1.9806747,5.7838449,74.963585,8036810,72649728,632.12659,2959689.3,0.342449483733563,-3.29069123458209,5.79850313928739
"183","7/2/2006","EAST",5.937407113,1.9806747,5.7838449,78.262611,8067197.5,72649728,632.12659,2959689.3,0.342449483733563,-3.29069123458209,5.84157458970213
"184","7/3/2006","EAST",6.264730177,1.9806747,5.7838449,78.665268,8534428,72649728,632.12659,2959689.3,0.342449483733563,-3.29069123458209,6.19101793669309
"185","7/4/2006","EAST",5.897677831,1.9806747,5.7838449,78.177094,7936069,72649728,632.12659,2959689.3,0.342449483733563,-3.29069123458209,5.74367399563668
"186","7/5/2006","EAST",6.020473282,1.9806747,5.7324061,74.742203,8147594,72649728,632.12659,2959689.3,0.345522397654276,-3.09021798763922,5.87552017563425
"187","7/6/2006","EAST",5.758092016,1.9806747,5.3161368,71.420341,7848549,72649728,632.12659,2959689.3,0.37257782756832,-1.28794361089053,5.60150547461095
"188","7/7/2006","EAST",5.625036392,1.9806747,5.2157712,70.525391,7736888.5,72649728,632.12659,2959689.3,0.379747236611913,-0.798864698115429,5.50547997790254
"189","7/8/2006","EAST",5.448955653,1.9806747,5.2157712,72.044098,7470453.5,72649728,632.12659,2959689.3,0.379747236611913,-0.798864698115429,5.31708015453565
"190","7/9/2006","EAST",5.531896114,1.9806747,5.2157712,73.88237,7564089,72649728,632.12659,2959689.3,0.379747236611913,-0.798864698115429,5.39803588351542
"191","7/10/2006","EAST",6.280947774,1.9806747,5.4090991,74.88166,8518818,72649728,632.12659,2959689.3,0.366174600128883,-1.72062560470878,6.12771988463939
"192","7/11/2006","EAST",6.505195983,1.9806747,5.6573949,76.41851,8837068,72649728,632.12659,2959689.3,0.350103666972231,-2.78976548121636,6.39226474646724
"193","7/12/2006","EAST",6.639204118,1.9806747,5.932395,77.577293,9042352,72649728,632.12659,2959689.3,0.333874379571826,-3.84568146582371,6.57258559604129
"194","7/13/2006","EAST",6.770983116,1.9806747,6.1827412,78.148941,9202717,72649728,632.12659,2959689.3,0.320355427459911,-4.70759315604941,6.71404786945588
"195","7/14/2006","EAST",6.840381572,1.9806747,6.4661798,78.547119,9300605,72649728,632.12659,2959689.3,0.306312963954389,-5.58638081473326,6.81052886526146
"196","7/15/2006","EAST",6.602342154,1.9806747,6.4661798,79.631241,8987622,72649728,632.12659,2959689.3,0.306312963954389,-5.58638081473326,6.58486353260647
"197","7/16/2006","EAST",6.657082497,1.9806747,6.4661798,80.773209,9036560,72649728,632.12659,2959689.3,0.306312963954389,-5.58638081473326,6.62830094372852
"198","7/17/2006","EAST",7.357015568,1.9806747,6.6463289,81.721725,10025698,72649728,632.12659,2959689.3,0.298010334697701,-6.09824436849815,7.38222833385474
"199","7/18/2006","EAST",7.247663217,1.9806747,6.2858701,81.120583,9857491,72649728,632.12659,2959689.3,0.315099527748752,-5.03845527278324,7.22647730780724
"200","7/19/2006","EAST",7.063025851,1.9806747,6.113658,79.627014,9607122,72649728,632.12659,2959689.3,0.323975384295294,-4.47834591999716,7.01832908968974
"201","7/20/2006","EAST",6.928300629,1.9806747,6.212554,78.965881,9427210,72649728,632.12659,2959689.3,0.318818106047851,-4.80461116270919,6.88806503236649
"202","7/21/2006","EAST",6.705594935,1.9806747,6.0091701,78.576843,9146790,72649728,632.12659,2959689.3,0.329608692554734,-4.11935326899884,6.66212385086257
"203","7/22/2006","EAST",5.874612797,1.9806747,6.0091701,76.141418,8015751.5,72649728,632.12659,2959689.3,0.329608692554734,-4.11935326899884,5.80713617359377
"204","7/23/2006","EAST",5.587731222,1.9806747,6.0091701,73.775887,7639099,72649728,632.12659,2959689.3,0.329608692554734,-4.11935326899884,5.51274963509519
"205","7/24/2006","EAST",6.331428176,1.9806747,6.5293078,74.44133,8742235,72649728,632.12659,2959689.3,0.303351405795267,-5.76961401561008,6.37513920367392
"206","7/25/2006","EAST",6.670871406,1.9806747,7.0250578,77.131653,9170410,72649728,632.12659,2959689.3,0.28194425674334,-7.07284860245798,6.74709149188949
"207","7/26/2006","EAST",6.912412618,1.9806747,6.9389768,78.445251,9421765,72649728,632.12659,2959689.3,0.285441896851421,-6.86243265747734,6.93542504162088
"208","7/27/2006","EAST",6.97135746,1.9806747,7.2706771,79.693939,9481383,72649728,632.12659,2959689.3,0.272419565985127,-7.64096907062818,7.01240581265491
"209","7/28/2006","EAST",6.928564129,1.9806747,7.4281082,79.976913,9447323,72649728,632.12659,2959689.3,0.26664591396232,-7.98191875726345,7.00071522452133
"210","7/29/2006","EAST",6.606989154,1.9806747,7.4281082,80.333801,8999064,72649728,632.12659,2959689.3,0.26664591396232,-7.98191875726345,6.67008056181289
"211","7/30/2006","EAST",6.59120886,1.9806747,7.4281082,80.785637,8969296,72649728,632.12659,2959689.3,0.26664591396232,-7.98191875726345,6.65078512948865
"212","7/31/2006","EAST",7.352545362,1.9806747,8.3300962,81.38533,10038695,72649728,632.12659,2959689.3,0.237773328476087,-9.64915127053641,7.516436411095
"213","8/1/2006","EAST",7.664521272,1.971597,8.9317589,83.621773,10555637,71765584,676.15369,3288887.8,0.220740060504768,-10.604168854437,7.95026580101256
"214","8/2/2006","EAST",7.68191794,1.971597,8.9313717,84.351952,10617239,71765584,676.15369,3288887.8,0.220749630205179,-10.6036380801093,8.00051794455151
"215","8/3/2006","EAST",7.310331031,1.971597,7.8096619,82.677711,10169437,71765584,676.15369,3288887.8,0.252456127454122,-8.8090661990084,7.57322488492826
"216","8/4/2006","EAST",6.949143934,1.971597,7.5564532,79.868881,9574393,71765584,676.15369,3288887.8,0.26091566344909,-8.3177789989005,7.09487123037394
"217","8/5/2006","EAST",6.316682732,1.971597,7.5564532,77.666924,8709089,71765584,676.15369,3288887.8,0.26091566344909,-8.3177789989005,6.43865504720743
"218","8/6/2006","EAST",6.253946653,1.971597,7.5564532,77.594772,8610835,71765584,676.15369,3288887.8,0.26091566344909,-8.3177789989005,6.36524837641716
"219","8/7/2006","EAST",7.031891812,1.971597,7.132906,79.197289,9678638,71765584,676.15369,3288887.8,0.276408661490843,-7.40389449314887,7.13624521335399
"220","8/8/2006","EAST",6.859809253,1.971597,7.210794,78.193512,9429544,71765584,676.15369,3288887.8,0.273423010004169,-7.58145023386902,6.95090020776492
"221","8/9/2006","EAST",6.726520719,1.971597,7.7280941,76.050941,9229512,71765584,676.15369,3288887.8,0.255120728925907,-8.65489940191186,6.82795843110975
"222","8/10/2006","EAST",6.753216575,1.971597,8.0332794,77.053871,9232640,71765584,676.15369,3288887.8,0.245428660180797,-9.21312474806103,6.85947069275784
"223","8/11/2006","EAST",6.359414643,1.971597,7.44807,75.233009,8690202,71765584,676.15369,3288887.8,0.2647124691363,-8.0955213582108,6.40134865028984
"224","8/12/2006","EAST",5.75320734,1.971597,7.44807,72.203941,7881552.5,71765584,676.15369,3288887.8,0.2647124691363,-8.0955213582108,5.78205960059414
"225","8/13/2006","EAST",5.668361815,1.971597,7.44807,72.011009,7732289,71765584,676.15369,3288887.8,0.2647124691363,-8.0955213582108,5.67002521587262
"226","8/14/2006","EAST",6.457200977,1.971597,6.9169211,74.314957,8847588,71765584,676.15369,3288887.8,0.285039683335408,-6.88667896734718,6.47255675687517
"227","8/15/2006","EAST",6.491452613,1.971597,6.9366579,75.347084,8921206,71765584,676.15369,3288887.8,0.284228662912726,-6.93552996320435,6.53512197142438
"228","8/16/2006","EAST",6.474864465,1.971597,7.1406121,74.594101,8871467,71765584,676.15369,3288887.8,0.276110363143798,-7.42166544922956,6.50884864632511
"229","8/17/2006","EAST",6.579879736,1.971597,6.8509059,75.151009,8975191,71765584,676.15369,3288887.8,0.287786320346336,-6.72084928230726,6.56753947980621
"230","8/18/2006","EAST",6.603580644,1.971597,6.720437,76.089737,9011431,71765584,676.15369,3288887.8,0.29337333271631,-6.38166670161999,6.59047115301967
"231","8/19/2006","EAST",6.236582174,1.971597,6.720437,76.535782,8438786,71765584,676.15369,3288887.8,0.29337333271631,-6.38166670161999,6.16802831982085
"232","8/20/2006","EAST",6.004763617,1.971597,6.720437,76.42762,8141708.5,71765584,676.15369,3288887.8,0.29337333271631,-6.38166670161999,5.9467621154246
"233","8/21/2006","EAST",6.418857786,1.971597,6.8975611,74.654266,8728065,71765584,676.15369,3288887.8,0.28583972964009,-6.83843777007579,6.38445837291157
"234","8/22/2006","EAST",6.464856653,1.971597,7.0252528,74.510376,8785536,71765584,676.15369,3288887.8,0.280644278025127,-7.15080787683186,6.43584343046153
"235","8/23/2006","EAST",6.466051802,1.971597,7.3041821,74.928116,8819974,71765584,676.15369,3288887.8,0.269927142150522,-7.7884686875326,6.48499227619023
"236","8/24/2006","EAST",6.392436556,1.971597,7.2925458,74.748329,8746451,71765584,676.15369,3288887.8,0.270357849518065,-7.76301409224871,6.42840519430375
"237","8/25/2006","EAST",6.366691667,1.971597,7.3733282,74.792076,8769401,71765584,676.15369,3288887.8,0.267395800989843,-7.93778090485629,6.45179480219576
"238","8/26/2006","EAST",5.989064891,1.971597,7.3733282,74.685326,8199785.5,71765584,676.15369,3288887.8,0.267395800989843,-7.93778090485629,6.02816524368152
"239","8/27/2006","EAST",5.869000275,1.971597,7.3733282,74.602203,7972037.5,71765584,676.15369,3288887.8,0.267395800989843,-7.93778090485629,5.85853506194128
"240","8/28/2006","EAST",6.407226231,1.971597,6.6959481,74.668999,8793014,71765584,676.15369,3288887.8,0.294446278638271,-6.31624128794753,6.41761283805491
"241","8/29/2006","EAST",6.338298403,1.971597,6.4152961,73.995972,8712621,71765584,676.15369,3288887.8,0.307327513690288,-5.52344306092959,6.33262378395009
"242","8/30/2006","EAST",6.0843173,1.971597,6.4308772,72.456749,8278783,71765584,676.15369,3288887.8,0.306582902873655,-5.56964345084047,6.00208279519564
"243","8/31/2006","EAST",5.87088414,1.971597,5.7727032,70.469498,7971208.5,71765584,676.15369,3288887.8,0.341537912428964,-3.34999878157062,5.71183531976943
"244","9/1/2006","EAST",5.562754619,1.9550129,5.1239362,69.01577,8394536,66019248,593.62,683716.69,0.381545129308987,-0.675442584732181,5.95782386085886
"245","9/2/2006","EAST",4.987947737,1.9550129,5.1239362,67.670532,7558553,66019248,593.62,683716.69,0.381545129308987,-0.675442584732181,5.32870539720834
"246","9/3/2006","EAST",4.854360416,1.9550129,5.1239362,68.155243,7328797,66019248,593.62,683716.69,0.381545129308987,-0.675442584732181,5.16111393704792
"247","9/4/2006","EAST",4.991494223,1.9550129,5.1239362,68.885551,7506558,66019248,593.62,683716.69,0.381545129308987,-0.675442584732181,5.29764946263408
"248","9/5/2006","EAST",5.501615974,1.9550129,5.529326,68.631012,8306461,66019248,593.62,683716.69,0.353571646887885,-2.56106143078441,5.92052464996872
"249","9/6/2006","EAST",5.624293205,1.9550129,5.7754078,69.002174,8508444,66019248,593.62,683716.69,0.338506468755332,-3.54669540735679,6.09132321045764
"250","9/7/2006","EAST",5.671699881,1.9550129,5.737596,69.600967,8593491,66019248,593.62,683716.69,0.340737287881545,-3.40202699880638,6.15535266362664
"251","9/8/2006","EAST",5.694084982,1.9550129,5.368392,70.759972,8615507,66019248,593.62,683716.69,0.364171040415827,-1.85521937415107,6.15113464607235
"252","9/9/2006","EAST",5.317587193,1.9550129,5.368392,71.140343,8012645.5,66019248,593.62,683716.69,0.364171040415827,-1.85521937415107,5.70584641628871
"253","9/10/2006","EAST",5.148320226,1.9550129,5.368392,69.235931,7738721.5,66019248,593.62,683716.69,0.364171040415827,-1.85521937415107,5.49060695930714
"254","9/11/2006","EAST",5.596741782,1.9550129,5.4406762,67.454315,8436559,66019248,593.62,683716.69,0.359332705739775,-2.17870396670816,6.00314591688941
"255","9/12/2006","EAST",5.478036221,1.9550129,5.6501279,66.13224,8223273,66019248,593.62,683716.69,0.346012149565676,-3.0581889595218,5.85230727515347
"256","9/13/2006","EAST",5.374297113,1.9550129,5.3951378,65.044006,8089494.5,66019248,593.62,683716.69,0.362365702688817,-1.97617618793693,5.72702622395529
"257","9/14/2006","EAST",5.424169655,1.9550129,5.0578928,66.093987,8238618,66019248,593.62,683716.69,0.386527152176891,-0.331797136846405,5.81891758743811
"258","9/15/2006","EAST",5.430664483,1.9550129,4.3557601,67.711235,8273435,66019248,593.62,683716.69,0.448833924531335,4.17970213013139,5.80201145520236
"259","9/16/2006","EAST",5.136272029,1.9550129,4.3557601,69.556473,7851091.5,66019248,593.62,683716.69,0.448833924531335,4.17970213013139,5.49987209813784
"260","9/17/2006","EAST",5.093274614,1.9550129,4.3557601,70.511887,7727281.5,66019248,593.62,683716.69,0.448833924531335,4.17970213013139,5.41387643859041
"261","9/18/2006","EAST",5.561828226,1.9550129,5.070416,69.464714,8443507,66019248,593.62,683716.69,0.385572485571204,-0.39783453416929,5.99295217779677
"262","9/19/2006","EAST",5.491366864,1.9550129,5.0393462,66.680466,8212374,66019248,593.62,683716.69,0.387949710619207,-0.233228674003196,5.80168082956071
"263","9/20/2006","EAST",5.23025498,1.9550129,4.8331542,61.532345,7790094,66019248,593.62,683716.69,0.40450041920864,0.92831478148323,5.44060749993031
"264","9/21/2006","EAST",5.138740377,1.9550129,4.6165252,59.089481,7680186.5,66019248,593.62,683716.69,0.423481474768079,2.29476489089861,5.3275165751567
"265","9/22/2006","EAST",5.247771951,1.9550129,4.4046521,62.091373,7974915,66019248,593.62,683716.69,0.443851831112836,3.80372999551834,5.5490899618877
"266","9/23/2006","EAST",5.086432237,1.9550129,4.4046521,67.682556,7741938,66019248,593.62,683716.69,0.443851831112836,3.80372999551834,5.41084947760861
"267","9/24/2006","EAST",4.915896504,1.9550129,4.4046521,68.488518,7419477,66019248,593.62,683716.69,0.443851831112836,3.80372999551834,5.17641719852018
"268","9/25/2006","EAST",5.208668721,1.9550129,4.2758098,64.097824,7879381,66019248,593.62,683716.69,0.457226348094342,4.81933396591174,5.48093281602468
"269","9/26/2006","EAST",5.147555082,1.9550129,4.3707461,62.439793,7849012.5,66019248,593.62,683716.69,0.447295005308133,4.06327283379213,5.45521702860418
"270","9/27/2006","EAST",5.103516307,1.9550129,4.382174,63.261539,7871327,66019248,593.62,683716.69,0.446128542590961,3.9751984309841,5.47775427282372
"271","9/28/2006","EAST",5.043286687,1.9550129,4.151443,62.155769,7718293.5,66019248,593.62,683716.69,0.470923700506065,5.88061158408062,5.33989118440375
"272","9/29/2006","EAST",4.848015126,1.9550129,3.658052,58.29303,7449005,66019248,593.62,683716.69,0.534440981156091,11.1018195507194,5.07880900242723
"273","9/30/2006","EAST",4.545583972,1.9550129,3.658052,57.916481,6962922.5,66019248,593.62,683716.69,0.534440981156091,11.1018195507194,4.71552946114781
"274","10/1/2006","EAST",4.593579481,1.9933079,3.658052,62.308968,6628908.5,60357084,548.53333,1042354.7,0.544909667768528,12.0130187730224,4.42880869267679
"275","10/2/2006","EAST",5.251540354,1.9933079,4.1690311,64.9422,7600244,60357084,548.53333,1042354.7,0.47812257864903,6.44719009092844,5.20487349876489
"276","10/3/2006","EAST",5.398233031,1.9933079,4.121172,67.901421,7847790.5,60357084,548.53333,1042354.7,0.483675007983166,6.88841466850419,5.4034834839716
"277","10/4/2006","EAST",5.444864577,1.9933079,4.4870701,69.219284,7876676.5,60357084,548.53333,1042354.7,0.444233732831586,3.83245242520235,5.46064658389625
"278","10/5/2006","EAST",5.254305836,1.9933079,4.7050381,64.514183,7519518.5,60357084,548.53333,1042354.7,0.423653933854436,2.3073528165952,5.18258739001655
"279","10/6/2006","EAST",5.0530551,1.9933079,4.3340168,59.07415,7193426,60357084,548.53333,1042354.7,0.45992159052083,5.02645036814221,4.878725172502
"280","10/7/2006","EAST",4.607975276,1.9933079,4.3340168,57.556244,6488120,60357084,548.53333,1042354.7,0.45992159052083,5.02645036814221,4.34556712031921
"281","10/8/2006","EAST",4.48322499,1.9933079,4.3340168,59.574627,6271846.5,60357084,548.53333,1042354.7,0.45992159052083,5.02645036814221,4.19752061490659
"282","10/9/2006","EAST",5.073692405,1.9933079,5.111361,62.011616,7068511.5,60357084,548.53333,1042354.7,0.389975957479818,-0.0924879143664959,4.86269981776726
"283","10/10/2006","EAST",5.159641231,1.9933079,5.1973238,62.191368,7165619.5,60357084,548.53333,1042354.7,0.383525825348807,-0.539109069413083,4.94239027319932
"284","10/11/2006","EAST",5.15853614,1.9933079,5.7229891,60.347973,7210451.5,60357084,548.53333,1042354.7,0.348298391831639,-2.90838662706218,5.00376033384874
"285","10/12/2006","EAST",5.165550265,1.9933079,5.2161741,55.472847,7234463,60357084,548.53333,1042354.7,0.382139833101046,-0.634548426006566,4.95316414356294
"286","10/13/2006","EAST",5.058914089,1.9933079,4.3612418,49.185024,7103781,60357084,548.53333,1042354.7,0.457050535469049,4.80585245893705,4.75273485528459
"287","10/14/2006","EAST",4.695470136,1.9933079,4.3612418,48.636967,6542431,60357084,548.53333,1042354.7,0.457050535469049,4.80585245893705,4.33249957359913
"288","10/15/2006","EAST",4.670790304,1.9933079,4.3612418,49.299717,6374181.5,60357084,548.53333,1042354.7,0.457050535469049,4.80585245893705,4.21168626962648
"289","10/16/2006","EAST",5.177774745,1.9933079,5.2412901,52.362316,7158670,60357084,548.53333,1042354.7,0.380308638134722,-0.760359014776358,4.87943787247995
"290","10/17/2006","EAST",5.223765937,1.9933079,6.3259768,56.942223,7274402,60357084,548.53333,1042354.7,0.315098831851549,-5.03849892503946,5.07543087462971
