date,intercn,so2mass,co2mass,noxmass,gload,gasprice,coalprice,national_coalprice,tlsd,tlmin,tlmax,load,coal,ng,nuc,other,renew,wat,allrenew,nonfossil,meant,hdd,cdd,imports,exports,netNSflow,so2price
7/8/2012,EAST,21041295.8,6088169.213,9385527.249,7153379,3.021214,2.5885079,2.5992765,55462.984,274048.63,426548.47,8532559,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,80.507164,0.010807911,15.517972,259198.3534,4992787.237,4733589,0.72045451
7/8/2012,ERCOT,1469953.753,625145.002,558812.296,848305,2.87554,2.3626096,2.5992765,7466.3945,32044,52155,1000182,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,82.025612,0,17.025608,0,0,0,0.72045451
7/8/2012,WECC,872751.825,863528.515,1606323.067,1133693,2.859566,2.0853033,2.5992765,13382.498,62034.797,98476.727,1926171.3,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,76.264824,0.29338181,11.558202,658195.375,1679446.217,1021250.8,0.72045451
7/9/2012,EAST,21091275.14,6169057.626,9598455.946,7296977,2.901865,2.5885079,2.5992765,60243.598,273442.72,438745.16,8703782,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,77.659508,0.022237085,12.681746,259198.3534,4992787.237,4733589,0.72045451
7/9/2012,ERCOT,1548781.602,658567.781,590580.69,901907,2.768013,2.3626096,2.5992765,7369.6704,33580,54291,1057435,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,83.599716,0,18.599718,0,0,0,0.72045451
7/9/2012,WECC,973988.022,965752.709,1753515.694,1302735,2.8822401,2.0853033,2.5992765,16428.748,64939.926,110254.7,2131302,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,78.558395,0.15185899,13.710253,658195.375,1679446.217,1021250.8,0.72045451
7/10/2012,EAST,20523499.26,5931427.504,9293364.585,7034924,2.9329829,2.5885079,2.5992765,57738.039,267045.47,427793.69,8473918,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,76.63546,0.022103064,11.657563,259198.3534,4992787.237,4733589,0.72045451
7/10/2012,ERCOT,1474719.337,619315.874,566542.863,857136,2.8145499,2.3626096,2.5992765,6678.6182,32585,51603,1009952,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,80.533195,0,15.533194,0,0,0,0.72045451
7/10/2012,WECC,998547.985,1011130.266,1827985.206,1370737,2.9228001,2.0853033,2.5992765,17113.402,67444.398,114562.27,2205920,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,79.928246,0.15818031,15.086429,658195.375,1679446.217,1021250.8,0.72045451
7/11/2012,EAST,19972177.41,5809766.262,9128806.178,6872126,2.843858,2.5885079,2.5992765,58294.441,260079.03,421673.28,8347645.5,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,76.193199,0.010077397,11.20328,259198.3534,4992787.237,4733589,0.72045451
7/11/2012,ERCOT,1559094.137,610478.909,560615.937,848267,2.7151451,2.3626096,2.5992765,6469.7974,31893,49962,996281,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,80.435837,0,15.435834,0,0,0,0.72045451
7/11/2012,WECC,974235.371,1026485.307,1830453.039,1410176,2.8189311,2.0853033,2.5992765,16997.551,69466.922,115977.85,2248505.8,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,80.362289,0.11524222,15.477533,658195.375,1679446.217,1021250.8,0.72045451
7/12/2012,EAST,19668714.29,5877293.107,9195749.684,7002091,2.9544621,2.5885079,2.5992765,60430.426,260146.23,427347.53,8439446,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,77.172287,0.000428776,12.172713,259198.3534,4992787.237,4733589,0.72045451
7/12/2012,ERCOT,1646324.366,655223.931,612021.428,892610,2.7933969,2.3626096,2.5992765,7670.689,31908,53443,1030967,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,80.343903,0,15.343902,0,0,0,0.72045451
7/12/2012,WECC,893723.772,975008.27,1669668.976,1336459,2.894532,2.0853033,2.5992765,14569.269,69988.727,110846.74,2188380,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,78.195145,0.1320969,13.327246,658195.375,1679446.217,1021250.8,0.72045451
7/13/2012,EAST,19592097.57,5904448.16,9123374.584,7042633,3.01739,2.5885079,2.5992765,57764.316,265337.16,427421.66,8459040,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,78.856812,0,13.856812,259198.3534,4992787.237,4733589,0.72045451
7/13/2012,ERCOT,1589443.418,662509.811,600077.676,895912,2.8286681,2.3626096,2.5992765,7717.5005,32340,54026,1042250,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,81.489136,0,16.48914,0,0,0,0.72045451
7/13/2012,WECC,911026.539,922210.446,1658832.885,1233287,2.830519,2.0853033,2.5992765,11837.76,69029.266,103046.94,2082784.8,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,76.169006,0.33573481,11.504745,658195.375,1679446.217,1021250.8,0.72045451
7/14/2012,EAST,18681182.14,5645968.897,8674521.743,6677175,3.01739,2.5885079,2.5992765,53355.57,259673.36,403345.38,8063412,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,78.928719,0,13.92872,259198.3534,4992787.237,4733589,0.72045451
7/14/2012,ERCOT,1603181.7,648818.654,583432.135,870732,2.8286681,2.3626096,2.5992765,8363.0088,31561,54058,1023123,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,83.104019,0,18.104023,0,0,0,0.72045451
7/14/2012,WECC,877785.257,854489.581,1573788.273,1118039,2.830519,2.0853033,2.5992765,10597.884,65577.633,93605.43,1930915,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,74.180931,0.13202471,9.3129597,658195.375,1679446.217,1021250.8,0.72045451
7/15/2012,EAST,19726872.4,5763576.101,8876064.682,6801381,3.01739,2.5885079,2.5992765,63313.352,253227.25,422103.38,8228243,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,80.586937,0,15.586934,259198.3534,4992787.237,4733589,0.72045451
7/15/2012,ERCOT,1498631.358,597940.017,524541.79,796269,2.8286681,2.3626096,2.5992765,7127.6992,30399,49819,958002,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,80.986954,0,15.986957,0,0,0,0.72045451
7/15/2012,WECC,835227.109,796726.683,1470966.999,1024173,2.830519,2.0853033,2.5992765,11274.71,61861.629,92104.773,1858152.5,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,72.720825,0.26813948,7.9889669,658195.375,1679446.217,1021250.8,0.72045451
7/16/2012,EAST,23525777.42,6556399.584,10296138.4,7817991,3.1072049,2.5885079,2.5992765,73550.258,274278.5,472437.94,9222065,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,81.834648,0,16.834648,259198.3534,4992787.237,4733589,0.72045451
7/16/2012,ERCOT,1564725.753,645301.455,566262.501,865272,2.858726,2.3626096,2.5992765,9285.6348,30616,56640,1053524,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,82.44474,0,17.444738,0,0,0,0.72045451
7/16/2012,WECC,950679.831,849197.996,1594536.509,1099805,2.8285639,2.0853033,2.5992765,12381.96,62473.703,96567.859,1947452,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,72.543243,0.30151358,7.8447547,658195.375,1679446.217,1021250.8,0.72045451
7/17/2012,EAST,24849754.92,6821654.109,10957825.25,8129825,2.935513,2.5885079,2.5992765,70336.078,291139.84,480162.28,9524239,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,83.556686,0.004512472,18.561201,259198.3534,4992787.237,4733589,0.72045451
7/17/2012,ERCOT,1505851.314,651700.879,572356.043,876899,2.744211,2.3626096,2.5992765,8453.6064,33257,56298,1086029,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,83.982796,0,18.982796,0,0,0,0.72045451
7/17/2012,WECC,1003699.396,872436.172,1656697.728,1129188,2.629395,2.0853033,2.5992765,12278.652,62206.66,96252.555,1943775.4,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,72.328079,0.21957077,7.5476484,658195.375,1679446.217,1021250.8,0.72045451
7/18/2012,EAST,24700608.93,6836404.132,11211270.68,8150760,2.9380801,2.5885079,2.5992765,61507.121,300344.41,471902.47,9403031,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,82.528542,0.003984343,17.532522,259198.3534,4992787.237,4733589,0.72045451
7/18/2012,ERCOT,1534200.572,683992.22,584440.251,922791,2.7785709,2.3626096,2.5992765,8991.3105,33783,58548,1116282,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,84.696594,0,19.696596,0,0,0,0.72045451
7/18/2012,WECC,964024.729,891211.873,1712883.256,1170626,2.6740899,2.0853033,2.5992765,13846.604,62423.648,100626.15,1994599.8,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,73.668663,0.12921989,8.7978849,658195.375,1679446.217,1021250.8,0.72045451
7/19/2012,EAST,23175631.45,6420353.036,10176439.36,7634535,3.0247879,2.5885079,2.5992765,57017.152,287087.56,446185,8958602,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,78.577309,0.027372753,13.604678,259198.3534,4992787.237,4733589,0.72045451
7/19/2012,ERCOT,1540777.326,709197.571,638536.679,964668,2.919307,2.3626096,2.5992765,9685.6387,34213,61154,1148539,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,85.854103,0,20.854101,0,0,0,0.72045451
7/19/2012,WECC,960475.608,946095.493,1743849.641,1262245,2.861279,2.0853033,2.5992765,15071.881,64863.98,106013.98,2090424.1,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,78.208206,0.06550964,13.273715,658195.375,1679446.217,1021250.8,0.72045451
7/20/2012,EAST,21223963.53,5932160.648,9271219.002,6999907,3.073802,2.5885079,2.5992765,46644.699,279312.44,411197.78,8414039,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,74.537903,0.11300277,9.6509066,259198.3534,4992787.237,4733589,0.72045451
7/20/2012,ERCOT,1674254.944,732732.737,681832.164,1000163,2.9827011,2.3626096,2.5992765,9577.9102,35753,62569,1167101,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,88.267288,0,23.267292,0,0,0,0.72045451
7/20/2012,WECC,887117.384,933499.055,1643129.854,1265393,2.9076071,2.0853033,2.5992765,15276.999,66571.148,109069.63,2138794.5,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,78.604477,0.14512092,13.749595,658195.375,1679446.217,1021250.8,0.72045451
7/21/2012,EAST,18998057.85,5473267.976,8278630.256,6403333,3.073802,2.5885079,2.5992765,50338.43,255245.02,392460.28,7831192.5,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,75.505058,0.050494526,10.555552,259198.3534,4992787.237,4733589,0.72045451
7/21/2012,ERCOT,1694617.633,723235.247,681978.996,984749,2.9827011,2.3626096,2.5992765,10150.089,34461,61874,1146945,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,87.470375,0,22.470373,0,0,0,0.72045451
7/21/2012,WECC,865509.903,926063.19,1641771.276,1252145,2.9076071,2.0853033,2.5992765,14708.879,65476.625,105944.48,2060674.4,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,78.44091,0.07099425,13.511908,658195.375,1679446.217,1021250.8,0.72045451
7/22/2012,EAST,20291530.64,5711187.188,8871735.012,6650507,3.073802,2.5885079,2.5992765,61914.27,247834.06,413210.34,8029362.5,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,77.974983,0.16797368,13.142956,259198.3534,4992787.237,4733589,0.72045451
7/22/2012,ERCOT,1723823.264,695673.536,632883.089,931528,2.9827011,2.3626096,2.5992765,8692.4336,34500,58127,1104307,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,86.830345,0,21.830341,0,0,0,0.72045451
7/22/2012,WECC,900497.285,892746.676,1608121.268,1188775,2.9076071,2.0853033,2.5992765,14177.477,64192.441,102444.54,2008548.6,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,76.791451,0.39221078,12.183664,658195.375,1679446.217,1021250.8,0.72045451
7/23/2012,EAST,23425497.71,6642439.062,10524003.25,7893162,3.1201179,2.5885079,2.5992765,74042.211,276820.63,477377.28,9270772,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,82.506401,0,17.506403,259198.3534,4992787.237,4733589,0.72045451
7/23/2012,ERCOT,1679196.558,700798.731,620075.055,944595,3.002367,2.3626096,2.5992765,8633.8184,35552,59604,1140650,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,85.293991,0,20.293993,0,0,0,0.72045451
7/23/2012,WECC,948096.117,956641.505,1713544.025,1284211,2.9784141,2.0853033,2.5992765,14968.694,66246.383,107045.91,2117211.3,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,75.217499,0.70945662,10.926954,658195.375,1679446.217,1021250.8,0.72045451
7/24/2012,EAST,24341001.26,6689234.447,10598675.44,7940127,3.2205369,2.5885079,2.5992765,60765.605,299534.25,467476.91,9340672,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,81.129211,0.001455196,16.130669,259198.3534,4992787.237,4733589,0.72045451
7/24/2012,ERCOT,1566161.368,695544.073,625050.962,939018,3.1035919,2.3626096,2.5992765,9392.5254,34896,60876,1157277,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,85.247086,0,20.247084,0,0,0,0.72045451
7/24/2012,WECC,899225.576,942155.458,1717794.585,1267919,3.084239,2.0853033,2.5992765,13687.891,66933.313,104515.27,2072010.9,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,75.074684,0.2176514,10.292335,658195.375,1679446.217,1021250.8,0.72045451
7/25/2012,EAST,23776553.13,6532666.757,10473177.59,7751467,3.247375,2.5885079,2.5992765,70077.539,283160.19,476623.53,9244658,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,79.907593,0.016175862,14.923772,259198.3534,4992787.237,4733589,0.72045451
7/25/2012,ERCOT,1615939.831,702602.417,619301.825,945503,3.138123,2.3626096,2.5992765,9255.3086,36455,61942,1186043,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,86.767395,0,21.767397,0,0,0,0.72045451
7/25/2012,WECC,947551.146,928598.505,1677973.826,1255324,3.116128,2.0853033,2.5992765,13677.059,65914.484,104108.64,2055179.6,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,74.726624,0.17709252,9.9037151,658195.375,1679446.217,1021250.8,0.72045451
7/26/2012,EAST,24896208.44,6707263.531,10669381.03,7980536,3.220345,2.5885079,2.5992765,63018.063,298449.56,473182.28,9370641,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,80.80249,0.007883076,15.810371,259198.3534,4992787.237,4733589,0.72045451
7/26/2012,ERCOT,1745286.882,720549.851,658128.025,983377,3.0839701,2.3626096,2.5992765,9026.5957,36714,62425,1178436,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,87.033272,0,22.033272,0,0,0,0.72045451
7/26/2012,WECC,1013996.986,918826.802,1675182.014,1243115,3.0243859,2.0853033,2.5992765,13764.859,65679.883,103979.75,2057730.4,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,75.112183,0.20219052,10.314374,658195.375,1679446.217,1021250.8,0.72045451
7/27/2012,EAST,23779823.19,6442573.377,10164650.91,7632289,3.1244121,2.5885079,2.5992765,57985.773,287388.84,448681.97,8933701,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,79.51342,0.001363616,14.514784,259198.3534,4992787.237,4733589,0.72045451
7/27/2012,ERCOT,1728812.651,724996.414,666902.612,996132,3.035377,2.3626096,2.5992765,9093.8662,35976,61433,1161299,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,86.730492,0,21.730488,0,0,0,0.72045451
7/27/2012,WECC,932680.408,856184.169,1526874.395,1148623,2.9538701,2.0853033,2.5992765,12421.056,65942.984,100135.48,2023375.1,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,73.988304,0.32569954,9.3140049,658195.375,1679446.217,1021250.8,0.72045451
7/28/2012,EAST,21501885.83,5873633.321,9195502.318,6859884,3.1244121,2.5885079,2.5992765,55373.563,264595.06,414904.44,8222207,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,77.286423,0.007623336,12.294044,259198.3534,4992787.237,4733589,0.72045451
7/28/2012,ERCOT,1695814.101,723593.544,673992.843,984700,3.035377,2.3626096,2.5992765,9986.667,34536,61268,1148949,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,87.879189,0,22.879189,0,0,0,0.72045451
7/28/2012,WECC,948209.557,836524.922,1555586.287,1108773,2.9538701,2.0853033,2.5992765,11126.882,64338.805,94921.461,1913215,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,73.65213,0.24657394,8.8987017,658195.375,1679446.217,1021250.8,0.72045451
7/29/2012,EAST,20659902.85,5725376.166,9086423.83,6637801,3.1244121,2.5885079,2.5992765,59648.508,249280.59,409797.5,7994378.5,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,76.848145,0.002469609,11.850611,259198.3534,4992787.237,4733589,0.72045451
7/29/2012,ERCOT,1709170.737,718247.443,665095.307,971981,3.035377,2.3626096,2.5992765,10216.82,33929,61336,1144713,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,87.661697,0,22.661699,0,0,0,0.72045451
7/29/2012,WECC,932704.919,846062.766,1578615.475,1118836,2.9538701,2.0853033,2.5992765,12082.669,62142.625,95091.836,1892721.5,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,74.145966,0.16079514,9.3067646,658195.375,1679446.217,1021250.8,0.72045451
7/30/2012,EAST,22193489.21,6333219.747,10086792.72,7490998,3.2070651,2.5885079,2.5992765,70087.945,267795.84,459330.72,8914835,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,78.557571,0.000429166,13.558002,259198.3534,4992787.237,4733589,0.72045451
7/30/2012,ERCOT,1693096.873,750892.546,740416.428,1044390,3.1183259,2.3626096,2.5992765,10604.255,36663,64984,1225873,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,87.798393,0,22.798397,0,0,0,0.72045451
7/30/2012,WECC,1000275.317,935076.491,1644664.142,1264849,3.064781,2.0853033,2.5992765,14889.22,64765.5,105710.24,2076212.9,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,74.262436,0.3331919,9.5956316,658195.375,1679446.217,1021250.8,0.72045451
7/31/2012,EAST,21579080.69,6279003.689,10038201.51,7410677,3.281455,2.5885079,2.5992765,61423.246,279335.47,449073.78,8894627,131873028.8,100275951.9,60090872,3673997.501,7267964.054,5338947.706,12606912,72697784,77.840111,0,12.840112,259198.3534,4992787.237,4733589,0.72045451
7/31/2012,ERCOT,1667887.655,759293.765,754175,1059474,3.173733,2.3626096,2.5992765,10605.497,37281,66039,1243781,11434543.07,19126378.53,3760730,138787.8477,2179928.816,52463.19141,2232392,5993122,88.474449,0,23.474447,0,0,0,0.72045451
7/31/2012,WECC,1052581.1,968191.092,1686725.197,1303511,3.1463361,2.0853033,2.5992765,14422.051,66302.367,106338.63,2096128.8,17608289.99,21560154.35,5277727,191244.5891,5591040.749,20744945.31,26335986,31613712,74.343903,0.16963166,9.5135355,658195.375,1679446.217,1021250.8,0.72045451
8/1/2012,EAST,21514435.78,6340542.92,9961344.106,7533940,3.2812541,2.5270116,2.542017,68203.828,288461,478079.31,9324576,121921187.5,85968632.18,60448180,3302247.978,7001085.406,5606600.289,12607686,73055864,78.868675,0.000545277,13.86922,278978,4733375.617,4454397.5,0.72680002
8/1/2012,ERCOT,1614278.158,753758.751,744542.441,1056788,3.1827509,2.3980587,2.542017,10487.56,38081,66746,1255525,11566283.93,20154057.72,3756300,230455.9715,1942545.67,27006.63159,1969552.3,5725852,90.049187,0,25.049187,0,0,0,0.72680002
8/1/2012,WECC,1005504.054,969631.577,1665958.409,1312535,3.1467271,1.9758714,2.542017,14655.156,67110.797,107725.49,2120811.5,19219267.13,26527571.59,5397631,199410.1433,5526689.64,16960119.64,22486810,27884440,75.327026,0.18492942,10.511958,520280.7207,1539603.506,1019322.8,0.72680002
8/2/2012,EAST,22055817.62,6499919.689,10232461.85,7753463,3.233496,2.5270116,2.542017,73343.695,290850.22,491611.72,9539006,121921187.5,85968632.18,60448180,3302247.978,7001085.406,5606600.289,12607686,73055864,80.098946,0,15.098942,278978,4733375.617,4454397.5,0.72680002
8/2/2012,ERCOT,1564183.566,747783.683,690340.906,1031441,3.1186099,2.3980587,2.542017,10079.522,38268,65963,1247170,11566283.93,20154057.72,3756300,230455.9715,1942545.67,27006.63159,1969552.3,5725852,89.741707,0,24.741705,0,0,0,0.72680002
8/2/2012,WECC,1008234.575,977412.303,1728216.104,1309810,3.1018579,1.9758714,2.542017,15462.705,66737.898,109821.18,2138924.8,19219267.13,26527571.59,5397631,199410.1433,5526689.64,16960119.64,22486810,27884440,76.071846,0.16886093,11.240705,520280.7207,1539603.506,1019322.8,0.72680002
8/3/2012,EAST,22876611.23,6509607.044,10219203.39,7713655,2.97561,2.5270116,2.542017,67858.422,296191.78,484361.94,9526154,121921187.5,85968632.18,60448180,3302247.978,7001085.406,5606600.289,12607686,73055864,81.302666,0.006146229,16.308811,278978,4733375.617,4454397.5,0.72680002
8/3/2012,ERCOT,1648313.296,726167.377,654495.378,994451,2.892118,2.3980587,2.542017,9775.5215,38077,65397,1232929,11566283.93,20154057.72,3756300,230455.9715,1942545.67,27006.63159,1969552.3,5725852,88.970596,0,23.970594,0,0,0,0.72680002
8/3/2012,WECC,984109.174,960627.598,1645935.55,1304451,2.9004929,1.9758714,2.542017,14348.93,66949.484,107316.18,2108461.5,19219267.13,26527571.59,5397631,199410.1433,5526689.64,16960119.64,22486810,27884440,76.671806,0.14809853,11.819904,520280.7207,1539603.506,1019322.8,0.72680002
8/4/2012,EAST,21307084.17,6124699.705,9396667.188,7203075,2.97561,2.5270116,2.542017,58739.813,290458.09,450240.06,8969528,121921187.5,85968632.18,60448180,3302247.978,7001085.406,5606600.289,12607686,73055864,81.38488,0.012198974,16.397078,278978,4733375.617,4454397.5,0.72680002
8/4/2012,ERCOT,1612702.66,697907.279,616204.187,962024,2.892118,2.3980587,2.542017,8762.3623,37374,61097,1177680,11566283.93,20154057.72,3756300,230455.9715,1942545.67,27006.63159,1969552.3,5725852,87.831596,0,22.8316,0,0,0,0.72680002
8/4/2012,WECC,994853.723,927211.533,1610848.364,1233193,2.9004929,1.9758714,2.542017,12298.738,65031.598,99133.273,1979502,19219267.13,26527571.59,5397631,199410.1433,5526689.64,16960119.64,22486810,27884440,76.940849,0.21751584,12.158363,520280.7207,1539603.506,1019322.8,0.72680002
8/5/2012,EAST,20016617.61,5760348.744,8783021.291,6742899,2.97561,2.5270116,2.542017,52939.492,277507.91,421436.13,8452121,121921187.5,85968632.18,60448180,3302247.978,7001085.406,5606600.289,12607686,73055864,79.1353,0.020357354,14.155661,278978,4733375.617,4454397.5,0.72680002
8/5/2012,ERCOT,1592743.701,690248.753,612229.651,942911,2.892118,2.3980587,2.542017,8037.5005,35274,56938,1111085,11566283.93,20154057.72,3756300,230455.9715,1942545.67,27006.63159,1969552.3,5725852,87.501495,0,22.501493,0,0,0,0.72680002
8/5/2012,WECC,948373.816,936779.866,1613260.171,1247898,2.9004929,1.9758714,2.542017,14228.011,63871.453,102693.89,1986203.4,19219267.13,26527571.59,5397631,199410.1433,5526689.64,16960119.64,22486810,27884440,78.008041,0.041393325,13.049438,520280.7207,1539603.506,1019322.8,0.72680002
8/6/2012,EAST,20962635.83,6076015.574,9362330.293,7186098,2.982115,2.5270116,2.542017,65894.039,276090.28,460643.28,8967312,121921187.5,85968632.18,60448180,3302247.978,7001085.406,5606600.289,12607686,73055864,76.525856,0.009233239,11.535093,278978,4733375.617,4454397.5,0.72680002
8/6/2012,ERCOT,1618306.699,753960.417,743176.292,1036778,2.8886271,2.3980587,2.542017,10493.616,35632,64375,1200511,11566283.93,20154057.72,3756300,230455.9715,1942545.67,27006.63159,1969552.3,5725852,88.575981,0,23.575979,0,0,0,0.72680002
8/6/2012,WECC,1002981.913,1066025.19,1805306.325,1451843,2.956708,1.9758714,2.542017,17662.283,67454.5,115678.75,2228413.3,19219267.13,26527571.59,5397631,199410.1433,5526689.64,16960119.64,22486810,27884440,80.724831,0.043223917,15.768058,520280.7207,1539603.506,1019322.8,0.72680002
8/7/2012,EAST,21376023.44,6159039.823,9541876.493,7283416,3.068723,2.5270116,2.542017,69374.656,276604.47,468516.25,9091414,121921187.5,85968632.18,60448180,3302247.978,7001085.406,5606600.289,12607686,73055864,76.939644,0.012783065,11.952428,278978,4733375.617,4454397.5,0.72680002
8/7/2012,ERCOT,1671348.943,774961.612,745863.024,1054315,2.961952,2.3980587,2.542017,10112.086,37210,64671,1222742,11566283.93,20154057.72,3756300,230455.9715,1942545.67,27006.63159,1969552.3,5725852,88.445351,0,23.445349,0,0,0,0.72680002
8/7/2012,WECC,1097399.037,1115938.054,1901197.152,1532737,3.0594411,1.9758714,2.542017,17766.336,69927.219,119110.07,2286827,19219267.13,26527571.59,5397631,199410.1433,5526689.64,16960119.64,22486810,27884440,81.700897,0.061783541,16.762682,520280.7207,1539603.506,1019322.8,0.72680002
8/8/2012,EAST,22179545.01,6303335.493,9837436.368,7478778,3.0491829,2.5270116,2.542017,67134.258,285959.63,471798.31,9233388,121921187.5,85968632.18,60448180,3302247.978,7001085.406,5606600.289,12607686,73055864,78.680733,0.005112977,13.685843,278978,4733375.617,4454397.5,0.72680002
8/8/2012,ERCOT,1667992.464,755503.785,698047.077,1019464,2.936523,2.3980587,2.542017,8453.4453,37061,60528,1173919,11566283.93,20154057.72,3756300,230455.9715,1942545.67,27006.63159,1969552.3,5725852,84.849625,0,19.849628,0,0,0,0.72680002
8/8/2012,WECC,997817.936,1117445.394,1865577.648,1532754,3.034302,1.9758714,2.542017,17937.998,70650.195,120378.33,2309513.8,19219267.13,26527571.59,5397631,199410.1433,5526689.64,16960119.64,22486810,27884440,82.361603,0.055026431,17.416628,520280.7207,1539603.506,1019322.8,0.72680002
