date,intercn,co2mass,gasprice,coalprice
6/11/2006,ERCOT,621107.955,5.8564458,1.6472071
6/11/2006,WECC,688053.422,5.3679509,1.5211247
6/12/2006,EAST,5435647.938,6.076056,1.9801198
6/12/2006,ERCOT,664414.27,5.868247,1.6472071
6/12/2006,WECC,766934.497,5.6174221,1.5211247
6/13/2006,EAST,5495458.211,6.0048828,1.9801198
6/13/2006,ERCOT,677385.532,5.7601151,1.6472071
6/13/2006,WECC,784946.38,5.5446119,1.5211247
6/14/2006,EAST,5716029.199,6.1423092,1.9801198
6/14/2006,ERCOT,651121.263,5.8977599,1.6472071
6/14/2006,WECC,789528.268,5.670207,1.5211247
6/15/2006,EAST,5965802.019,6.5440049,1.9801198
6/15/2006,ERCOT,649904.347,6.2739992,1.6472071
6/15/2006,WECC,760227.299,5.9192381,1.5211247
6/16/2006,EAST,6150741.228,7.0710249,1.9801198
6/16/2006,ERCOT,662402.256,6.6381669,1.6472071
6/16/2006,WECC,812703.75,6.0613809,1.5211247
6/17/2006,EAST,5865236.142,7.0710249,1.9801198
6/17/2006,ERCOT,622017.596,6.6381669,1.6472071
6/17/2006,WECC,790429.901,6.0613809,1.5211247
6/18/2006,EAST,5709779.537,7.0710249,1.9801198
6/18/2006,ERCOT,616009.849,6.6381669,1.6472071
6/18/2006,WECC,780062.166,6.0613809,1.5211247
6/19/2006,EAST,6344751.197,6.8209758,1.9801198
6/19/2006,ERCOT,650546.842,6.448113,1.6472071
6/19/2006,WECC,865559.022,6.2373872,1.5211247
6/20/2006,EAST,6381215.101,6.7399611,1.9801198
6/20/2006,ERCOT,624523.477,6.4274168,1.6472071
6/20/2006,WECC,896192.781,6.1856241,1.5211247
6/21/2006,EAST,6527795.585,6.6707721,1.9801198
6/21/2006,ERCOT,641282.514,6.3537931,1.6472071
6/21/2006,WECC,906696.357,6.1817889,1.5211247
6/22/2006,EAST,6653162.119,6.6613569,1.9801198
6/22/2006,ERCOT,653564.887,6.3566551,1.6472071
6/22/2006,WECC,924903.08,6.1960158,1.5211247
6/23/2006,EAST,6285716.7,6.1243572,1.9801198
6/23/2006,ERCOT,674403.229,5.8689208,1.6472071
6/23/2006,WECC,924229.885,5.5832939,1.5211247
6/24/2006,EAST,5755678.68,6.1243572,1.9801198
6/24/2006,ERCOT,653269.401,5.8689208,1.6472071
6/24/2006,WECC,875377.749,5.5832939,1.5211247
6/25/2006,EAST,5418263.173,6.1243572,1.9801198
6/25/2006,ERCOT,644773.945,5.8689208,1.6472071
6/25/2006,WECC,891533.297,5.5832939,1.5211247
6/26/2006,EAST,5928569.958,5.9089308,1.9801198
6/26/2006,ERCOT,655534.033,5.6476498,1.6472071
6/26/2006,WECC,992622.108,5.5839291,1.5211247
6/27/2006,EAST,6030057.502,6.017364,1.9801198
6/27/2006,ERCOT,645190.071,5.7489848,1.6472071
6/27/2006,WECC,988540.58,5.6833529,1.5211247
6/28/2006,EAST,6122135.278,6.1226592,1.9801198
6/28/2006,ERCOT,640018.366,5.8096299,1.6472071
6/28/2006,WECC,993065.631,5.7055349,1.5211247
6/29/2006,EAST,6136835.727,6.223207,1.9801198
6/29/2006,ERCOT,644692.05,5.8869491,1.6472071
6/29/2006,WECC,1013282.682,5.7454581,1.5211247
6/30/2006,EAST,6066853.723,5.7838449,1.9801198
6/30/2006,ERCOT,649776.766,5.4678631,1.6472071
6/30/2006,WECC,1018072.37,5.2709708,1.5211247
7/1/2006,EAST,5862720.901,5.7838449,1.9806747
7/1/2006,ERCOT,611720.495,5.4678631,1.6178111
7/1/2006,WECC,991442.78,5.2709708,1.4933711
7/2/2006,EAST,5937407.113,5.7838449,1.9806747
7/2/2006,ERCOT,582980.463,5.4678631,1.6178111
7/2/2006,WECC,984900.535,5.2709708,1.4933711
7/3/2006,EAST,6264730.177,5.7838449,1.9806747
7/3/2006,ERCOT,625477.708,5.4678631,1.6178111
7/3/2006,WECC,1038779.339,5.2709708,1.4933711
7/4/2006,EAST,5897677.831,5.7838449,1.9806747
7/4/2006,ERCOT,605470.341,5.4678631,1.6178111
7/4/2006,WECC,981910.945,5.2709708,1.4933711
7/5/2006,EAST,6020473.282,5.7324061,1.9806747
7/5/2006,ERCOT,635714.833,5.4061918,1.6178111
7/5/2006,WECC,983038.647,5.6369009,1.4933711
7/6/2006,EAST,5758092.016,5.3161368,1.9806747
7/6/2006,ERCOT,642962.638,5.037159,1.6178111
7/6/2006,WECC,975858.864,5.2491002,1.4933711
7/7/2006,EAST,5625036.392,5.2157712,1.9806747
7/7/2006,ERCOT,625360.078,4.9387412,1.6178111
7/7/2006,WECC,982993.418,4.9517689,1.4933711
7/8/2006,EAST,5448955.653,5.2157712,1.9806747
7/8/2006,ERCOT,631330.865,4.9387412,1.6178111
7/8/2006,WECC,977802.559,4.9517689,1.4933711
7/9/2006,EAST,5531896.114,5.2157712,1.9806747
7/9/2006,ERCOT,642294.716,4.9387412,1.6178111
7/9/2006,WECC,972545.478,4.9517689,1.4933711
7/10/2006,EAST,6280947.774,5.4090991,1.9806747
7/10/2006,ERCOT,700762.211,5.1409888,1.6178111
7/10/2006,WECC,1019455.661,5.2941842,1.4933711
7/11/2006,EAST,6505195.983,5.6573949,1.9806747
7/11/2006,ERCOT,709611.313,5.428411,1.6178111
7/11/2006,WECC,1023628.64,5.5251431,1.4933711
7/12/2006,EAST,6639204.118,5.932395,1.9806747
7/12/2006,ERCOT,716639.112,5.6351399,1.6178111
7/12/2006,WECC,1033661.881,5.7027588,1.4933711
7/13/2006,EAST,6770983.116,6.1827412,1.9806747
7/13/2006,ERCOT,709741.738,5.8051472,1.6178111
7/13/2006,WECC,1071708.742,5.8063669,1.4933711
7/14/2006,EAST,6840381.572,6.4661798,1.9806747
7/14/2006,ERCOT,708814.243,6.0984201,1.6178111
7/14/2006,WECC,1081323.715,6.0499449,1.4933711
7/15/2006,EAST,6602342.154,6.4661798,1.9806747
7/15/2006,ERCOT,690453.446,6.0984201,1.6178111
7/15/2006,WECC,1074002.632,6.0499449,1.4933711
7/16/2006,EAST,6657082.497,6.4661798,1.9806747
7/16/2006,ERCOT,695655.619,6.0984201,1.6178111
7/16/2006,WECC,1048356.981,6.0499449,1.4933711
7/17/2006,EAST,7357015.568,6.6463289,1.9806747
7/17/2006,ERCOT,743571.314,6.1192179,1.6178111
7/17/2006,WECC,1119538.776,6.1351719,1.4933711
7/18/2006,EAST,7247663.217,6.2858701,1.9806747
7/18/2006,ERCOT,745115.764,5.8887691,1.6178111
7/18/2006,WECC,1120633.332,5.8821321,1.4933711
7/19/2006,EAST,7063025.851,6.113658,1.9806747
7/19/2006,ERCOT,740528.387,5.7748351,1.6178111
7/19/2006,WECC,1124762.486,5.805512,1.4933711
7/20/2006,EAST,6928300.629,6.212554,1.9806747
7/20/2006,ERCOT,732250.423,5.9344001,1.6178111
7/20/2006,WECC,1138465.659,5.9453859,1.4933711
7/21/2006,EAST,6705594.935,6.0091701,1.9806747
7/21/2006,ERCOT,728192.656,5.697773,1.6178111
7/21/2006,WECC,1178170.977,5.7811079,1.4933711
7/22/2006,EAST,5874612.797,6.0091701,1.9806747
7/22/2006,ERCOT,676313.46,5.697773,1.6178111
7/22/2006,WECC,1189573.049,5.7811079,1.4933711
7/23/2006,EAST,5587731.222,6.0091701,1.9806747
7/23/2006,ERCOT,629438.305,5.697773,1.6178111
7/23/2006,WECC,1189085.301,5.7811079,1.4933711
7/24/2006,EAST,6331428.176,6.5293078,1.9806747
7/24/2006,ERCOT,669547.626,6.1386361,1.6178111
7/24/2006,WECC,1235358.154,6.2934709,1.4933711
7/25/2006,EAST,6670871.406,7.0250578,1.9806747
7/25/2006,ERCOT,660692.062,6.6312361,1.6178111
7/25/2006,WECC,1190341.024,6.7881312,1.4933711
7/26/2006,EAST,6912412.618,6.9389768,1.9806747
7/26/2006,ERCOT,645818.9,6.5225091,1.6178111
7/26/2006,WECC,1186204.955,6.7182331,1.4933711
7/27/2006,EAST,6971357.46,7.2706771,1.9806747
7/27/2006,ERCOT,678804.946,6.7913318,1.6178111
7/27/2006,WECC,1161372.797,6.8076181,1.4933711
7/28/2006,EAST,6928564.129,7.4281082,1.9806747
7/28/2006,ERCOT,691044.91,6.9068322,1.6178111
7/28/2006,WECC,1124378.975,6.7217312,1.4933711
7/29/2006,EAST,6606989.154,7.4281082,1.9806747
7/29/2006,ERCOT,673702.525,6.9068322,1.6178111
7/29/2006,WECC,1040134.449,6.7217312,1.4933711
7/30/2006,EAST,6591208.86,7.4281082,1.9806747
7/30/2006,ERCOT,676246.581,6.9068322,1.6178111
7/30/2006,WECC,1004696.164,6.7217312,1.4933711
7/31/2006,EAST,7352545.362,8.3300962,1.9806747
7/31/2006,ERCOT,713021.777,7.636982,1.6178111
7/31/2006,WECC,1033514.778,7.3101959,1.4933711
8/1/2006,EAST,7664521.272,8.9317589,1.971597
8/1/2006,ERCOT,700932.591,8.2028656,1.6251634
8/1/2006,WECC,1014774.238,7.690701,1.4409636
8/2/2006,EAST,7681917.94,8.9313717,1.971597
8/2/2006,ERCOT,696642.468,8.0127306,1.6251634
8/2/2006,WECC,1023959.355,7.4043679,1.4409636
8/3/2006,EAST,7310331.031,7.8096619,1.971597
8/3/2006,ERCOT,715831.14,7.0256491,1.6251634
8/3/2006,WECC,1029720.632,6.7085352,1.4409636
8/4/2006,EAST,6949143.934,7.5564532,1.971597
8/4/2006,ERCOT,711168.26,6.8795338,1.6251634
8/4/2006,WECC,1034790.137,6.7818408,1.4409636
8/5/2006,EAST,6316682.732,7.5564532,1.971597
8/5/2006,ERCOT,686890.318,6.8795338,1.6251634
8/5/2006,WECC,966431.013,6.7818408,1.4409636
8/6/2006,EAST,6253946.653,7.5564532,1.971597
8/6/2006,ERCOT,651299.025,6.8795338,1.6251634
8/6/2006,WECC,958145.117,6.7818408,1.4409636
8/7/2006,EAST,7031891.812,7.132906,1.971597
8/7/2006,ERCOT,670206.632,6.6639838,1.6251634
8/7/2006,WECC,1020142.202,6.6965079,1.4409636
8/8/2006,EAST,6859809.253,7.210794,1.971597
8/8/2006,ERCOT,697169.851,6.8165002,1.6251634
8/8/2006,WECC,1052192.873,6.676167,1.4409636
8/9/2006,EAST,6726520.719,7.7280941,1.971597
8/9/2006,ERCOT,725103.146,7.3650179,1.6251634
8/9/2006,WECC,1093824.973,7.1146321,1.4409636
8/10/2006,EAST,6753216.575,8.0332794,1.971597
8/10/2006,ERCOT,727407.45,7.7398582,1.6251634
8/10/2006,WECC,1107093.394,7.3168979,1.4409636
8/11/2006,EAST,6359414.643,7.44807,1.971597
8/11/2006,ERCOT,722823.548,7.1946349,1.6251634
8/11/2006,WECC,1061784.99,7.1383138,1.4409636
8/12/2006,EAST,5753207.34,7.44807,1.971597
8/12/2006,ERCOT,683571.985,7.1946349,1.6251634
8/12/2006,WECC,1007318.224,7.1383138,1.4409636
8/13/2006,EAST,5668361.815,7.44807,1.971597
8/13/2006,ERCOT,688894.665,7.1946349,1.6251634
8/13/2006,WECC,1005644.926,7.1383138,1.4409636
8/14/2006,EAST,6457200.977,6.9169211,1.971597
8/14/2006,ERCOT,734662.374,6.6546259,1.6251634
8/14/2006,WECC,1053428.756,6.6765051,1.4409636
8/15/2006,EAST,6491452.613,6.9366579,1.971597
8/15/2006,ERCOT,748669.153,6.7101731,1.6251634
8/15/2006,WECC,1030976.971,6.6521888,1.4409636
8/16/2006,EAST,6474864.465,7.1406121,1.971597
8/16/2006,ERCOT,743054.416,6.8610029,1.6251634
8/16/2006,WECC,1025002.355,6.7182398,1.4409636
8/17/2006,EAST,6579879.736,6.8509059,1.971597
8/17/2006,ERCOT,749921.626,6.5999641,1.6251634
8/17/2006,WECC,1025555.606,6.5609951,1.4409636
8/18/2006,EAST,6603580.644,6.720437,1.971597
8/18/2006,ERCOT,748245.464,6.481288,1.6251634
8/18/2006,WECC,1020523.295,6.3633389,1.4409636
8/19/2006,EAST,6236582.174,6.720437,1.971597
8/19/2006,ERCOT,695502.58,6.481288,1.6251634
8/19/2006,WECC,971022.659,6.3633389,1.4409636
8/20/2006,EAST,6004763.617,6.720437,1.971597
8/20/2006,ERCOT,702157.511,6.481288,1.6251634
8/20/2006,WECC,983320.925,6.3633389,1.4409636
8/21/2006,EAST,6418857.786,6.8975611,1.971597
8/21/2006,ERCOT,738604.426,6.5908861,1.6251634
8/21/2006,WECC,1054600.266,6.4929161,1.4409636
8/22/2006,EAST,6464856.653,7.0252528,1.971597
8/22/2006,ERCOT,724721.872,6.6582322,1.6251634
8/22/2006,WECC,1071880.412,6.4944191,1.4409636
8/23/2006,EAST,6466051.802,7.3041821,1.971597
8/23/2006,ERCOT,704759.055,6.9925818,1.6251634
8/23/2006,WECC,1080768.972,6.8186321,1.4409636
8/24/2006,EAST,6392436.556,7.2925458,1.971597
8/24/2006,ERCOT,724383.892,6.9922481,1.6251634
8/24/2006,WECC,1053773.901,6.7762671,1.4409636
8/25/2006,EAST,6366691.667,7.3733282,1.971597
8/25/2006,ERCOT,736566.981,7.0794139,1.6251634
8/25/2006,WECC,1031106.239,6.8504519,1.4409636
8/26/2006,EAST,5989064.891,7.3733282,1.971597
8/26/2006,ERCOT,703798.873,7.0794139,1.6251634
8/26/2006,WECC,974367.36,6.8504519,1.4409636
8/27/2006,EAST,5869000.275,7.3733282,1.971597
8/27/2006,ERCOT,682480.724,7.0794139,1.6251634
8/27/2006,WECC,976874.895,6.8504519,1.4409636
8/28/2006,EAST,6407226.231,6.6959481,1.971597
8/28/2006,ERCOT,676741.209,6.2784171,1.6251634
8/28/2006,WECC,1042075.391,6.1346159,1.4409636
8/29/2006,EAST,6338298.403,6.4152961,1.971597
8/29/2006,ERCOT,674122.183,6.0260639,1.6251634
8/29/2006,WECC,1046250.264,5.9183059,1.4409636
8/30/2006,EAST,6084317.3,6.4308772,1.971597
8/30/2006,ERCOT,661599.938,6.0785599,1.6251634
8/30/2006,WECC,1069589.028,5.947866,1.4409636
8/31/2006,EAST,5870884.14,5.7727032,1.971597
8/31/2006,ERCOT,678861.038,5.5269351,1.6251634
8/31/2006,WECC,1081092.774,5.5088501,1.4409636
9/1/2006,EAST,5562754.619,5.1239362,1.9550129
9/1/2006,ERCOT,692261.474,4.8799338,1.5589763
9/1/2006,WECC,1070486.345,4.9770079,1.5145576
9/2/2006,EAST,4987947.737,5.1239362,1.9550129
9/2/2006,ERCOT,651011.082,4.8799338,1.5589763
9/2/2006,WECC,1001521.578,4.9770079,1.5145576
9/3/2006,EAST,4854360.416,5.1239362,1.9550129
9/3/2006,ERCOT,617125.469,4.8799338,1.5589763
9/3/2006,WECC,976282.657,4.9770079,1.5145576
9/4/2006,EAST,4991494.223,5.1239362,1.9550129
9/4/2006,ERCOT,603478.128,4.8799338,1.5589763
9/4/2006,WECC,1008260.964,4.9770079,1.5145576
9/5/2006,EAST,5501615.974,5.529326,1.9550129
9/5/2006,ERCOT,598047.015,5.3016782,1.5589763
9/5/2006,WECC,1097197.824,5.4388499,1.5145576
9/6/2006,EAST,5624293.205,5.7754078,1.9550129
9/6/2006,ERCOT,607276.897,5.5177088,1.5589763
9/6/2006,WECC,1101447.978,5.730063,1.5145576
9/7/2006,EAST,5671699.881,5.737596,1.9550129
9/7/2006,ERCOT,621661.827,5.5456409,1.5589763
9/7/2006,WECC,1055055.984,5.6590939,1.5145576
9/8/2006,EAST,5694084.982,5.368392,1.9550129
9/8/2006,ERCOT,587333.92,5.1690931,1.5589763
9/8/2006,WECC,1010343.862,5.1349711,1.5145576
9/9/2006,EAST,5317587.193,5.368392,1.9550129
9/9/2006,ERCOT,565825.862,5.1690931,1.5589763
9/9/2006,WECC,945121.118,5.1349711,1.5145576
9/10/2006,EAST,5148320.226,5.368392,1.9550129
9/10/2006,ERCOT,605241.747,5.1690931,1.5589763
9/10/2006,WECC,936368.653,5.1349711,1.5145576
9/11/2006,EAST,5596741.782,5.4406762,1.9550129
9/11/2006,ERCOT,631153.332,5.225987,1.5589763
9/11/2006,WECC,1015758.289,5.281383,1.5145576
9/12/2006,EAST,5478036.221,5.6501279,1.9550129
9/12/2006,ERCOT,624936.975,5.4165659,1.5589763
9/12/2006,WECC,1020883.633,5.441442,1.5145576
9/13/2006,EAST,5374297.113,5.3951378,1.9550129
9/13/2006,ERCOT,618945.508,5.219449,1.5589763
9/13/2006,WECC,988190.603,5.1000171,1.5145576
9/14/2006,EAST,5424169.655,5.0578928,1.9550129
9/14/2006,ERCOT,617692.94,4.8541598,1.5589763
9/14/2006,WECC,997961.776,4.835176,1.5145576
9/15/2006,EAST,5430664.483,4.3557601,1.9550129
9/15/2006,ERCOT,653904.811,4.184494,1.5589763
9/15/2006,WECC,964689.409,3.7646451,1.5145576
9/16/2006,EAST,5136272.029,4.3557601,1.9550129
9/16/2006,ERCOT,668260.71,4.184494,1.5589763
9/16/2006,WECC,906634.945,3.7646451,1.5145576
9/17/2006,EAST,5093274.614,4.3557601,1.9550129
9/17/2006,ERCOT,621659.744,4.184494,1.5589763
9/17/2006,WECC,899972.827,3.7646451,1.5145576
9/18/2006,EAST,5561828.226,5.070416,1.9550129
9/18/2006,ERCOT,594075.783,4.8326731,1.5589763
9/18/2006,WECC,957844.769,4.7312002,1.5145576
9/19/2006,EAST,5491366.864,5.0393462,1.9550129
9/19/2006,ERCOT,576401.099,4.8297811,1.5589763
9/19/2006,WECC,974184.957,4.6967769,1.5145576
9/20/2006,EAST,5230254.98,4.8331542,1.9550129
9/20/2006,ERCOT,558645.481,4.6622052,1.5589763
9/20/2006,WECC,968288.486,4.717802,1.5145576
9/21/2006,EAST,5138740.377,4.6165252,1.9550129
9/21/2006,ERCOT,607264.144,4.427568,1.5589763
9/21/2006,WECC,959630.273,4.4427218,1.5145576
9/22/2006,EAST,5247771.951,4.4046521,1.9550129
9/22/2006,ERCOT,681080.999,4.17243,1.5589763
9/22/2006,WECC,936572.24,3.8953431,1.5145576
9/23/2006,EAST,5086432.237,4.4046521,1.9550129
9/23/2006,ERCOT,642906.149,4.17243,1.5589763
9/23/2006,WECC,903910.29,3.8953431,1.5145576
9/24/2006,EAST,4915896.504,4.4046521,1.9550129
9/24/2006,ERCOT,522164.788,4.17243,1.5589763
9/24/2006,WECC,904840.842,3.8953431,1.5145576
9/25/2006,EAST,5208668.721,4.2758098,1.9550129
9/25/2006,ERCOT,557341.092,4.1016202,1.5589763
9/25/2006,WECC,976180.464,4.1486411,1.5145576
9/26/2006,EAST,5147555.082,4.3707461,1.9550129
9/26/2006,ERCOT,563870.516,4.1734619,1.5589763
9/26/2006,WECC,984721.705,4.0907631,1.5145576
9/27/2006,EAST,5103516.307,4.382174,1.9550129
9/27/2006,ERCOT,593317.494,4.1673388,1.5589763
9/27/2006,WECC,980661.975,4.1647949,1.5145576
9/28/2006,EAST,5043286.687,4.151443,1.9550129
9/28/2006,ERCOT,576097.406,3.9375291,1.5589763
9/28/2006,WECC,987440.022,3.923872,1.5145576
9/29/2006,EAST,4848015.126,3.658052,1.9550129
9/29/2006,ERCOT,568036.535,3.4617469,1.5589763
9/29/2006,WECC,992490.276,3.5552909,1.5145576
9/30/2006,EAST,4545583.972,3.658052,1.9550129
9/30/2006,ERCOT,594741.423,3.4617469,1.5589763
9/30/2006,WECC,935525.391,3.5552909,1.5145576
10/1/2006,EAST,4593579.481,3.658052,1.9933079
10/1/2006,ERCOT,607958.137,3.4617469,1.6200367
10/1/2006,WECC,911839.714,3.5552909,1.4637537
10/2/2006,EAST,5251540.354,4.1690311,1.9933079
10/2/2006,ERCOT,655026.542,4.06075,1.6200367
10/2/2006,WECC,982609.543,4.106637,1.4637537
10/3/2006,EAST,5398233.031,4.121172,1.9933079
10/3/2006,ERCOT,635261.353,3.9427471,1.6200367
10/3/2006,WECC,983097.476,4.0389819,1.4637537
10/4/2006,EAST,5444864.577,4.4870701,1.9933079
10/4/2006,ERCOT,641017.952,4.337337,1.6200367
10/4/2006,WECC,992426.681,4.3883982,1.4637537
10/5/2006,EAST,5254305.836,4.7050381,1.9933079
10/5/2006,ERCOT,640769.451,4.5732532,1.6200367
10/5/2006,WECC,975144.779,4.5945268,1.4637537
10/6/2006,EAST,5053055.1,4.3340168,1.9933079
10/6/2006,ERCOT,631704.609,4.159164,1.6200367
10/6/2006,WECC,959755.144,3.9859011,1.4637537
10/7/2006,EAST,4607975.276,4.3340168,1.9933079
10/7/2006,ERCOT,566906.15,4.159164,1.6200367
10/7/2006,WECC,915986.552,3.9859011,1.4637537
10/8/2006,EAST,4483224.99,4.3340168,1.9933079
10/8/2006,ERCOT,538140.539,4.159164,1.6200367
10/8/2006,WECC,911062.91,3.9859011,1.4637537
10/9/2006,EAST,5073692.405,5.111361,1.9933079
10/9/2006,ERCOT,574413.115,4.8715539,1.6200367
10/9/2006,WECC,931724.684,4.5193272,1.4637537
10/10/2006,EAST,5159641.231,5.1973238,1.9933079
10/10/2006,ERCOT,547603.397,4.9625921,1.6200367
10/10/2006,WECC,923693.289,4.5798812,1.4637537
10/11/2006,EAST,5158536.14,5.7229891,1.9933079
10/11/2006,ERCOT,568357.294,5.4580998,1.6200367
10/11/2006,WECC,907886.798,5.0108471,1.4637537
10/12/2006,EAST,5165550.265,5.2161741,1.9933079
10/12/2006,ERCOT,568310.314,4.9634962,1.6200367
10/12/2006,WECC,907947.885,4.8489499,1.4637537
10/13/2006,EAST,5058914.089,4.3612418,1.9933079
10/13/2006,ERCOT,527527.22,4.0872931,1.6200367
10/13/2006,WECC,914810.239,4.077352,1.4637537
10/14/2006,EAST,4695470.136,4.3612418,1.9933079
10/14/2006,ERCOT,513298.832,4.0872931,1.6200367
10/14/2006,WECC,869022.419,4.077352,1.4637537
10/15/2006,EAST,4670790.304,4.3612418,1.9933079
10/15/2006,ERCOT,523646.172,4.0872931,1.6200367
10/15/2006,WECC,863568.751,4.077352,1.4637537
10/16/2006,EAST,5177774.745,5.2412901,1.9933079
10/16/2006,ERCOT,565297.589,5.0852361,1.6200367
10/16/2006,WECC,926723.92,5.1266518,1.4637537
10/17/2006,EAST,5223765.937,6.3259768,1.9933079
10/17/2006,ERCOT,565792.95,6.1805072,1.6200367
10/17/2006,WECC,960016.605,6.0482121,1.4637537
10/18/2006,EAST,5302272.002,6.2243991,1.9933079
10/18/2006,ERCOT,576379.903,5.9645391,1.6200367
10/18/2006,WECC,931390.272,5.8323569,1.4637537
10/19/2006,EAST,5285245.792,6.9060979,1.9933079
10/19/2006,ERCOT,522566.891,6.6136551,1.6200367
10/19/2006,WECC,942225.281,6.419415,1.4637537
10/20/2006,EAST,5200673.242,7.0207429,1.9933079
10/20/2006,ERCOT,495694.442,6.6477108,1.6200367
10/20/2006,WECC,946482.375,6.4673338,1.4637537
10/21/2006,EAST,4821398.574,7.0207429,1.9933079
10/21/2006,ERCOT,503374.633,6.6477108,1.6200367
10/21/2006,WECC,910451.264,6.4673338,1.4637537
10/22/2006,EAST,4778044.356,7.0207429,1.9933079
10/22/2006,ERCOT,482813.123,6.6477108,1.6200367
10/22/2006,WECC,891095.247,6.4673338,1.4637537
10/23/2006,EAST,5220667.985,7.578361,1.9933079
10/23/2006,ERCOT,511595.178,7.1002922,1.6200367
10/23/2006,WECC,949471.305,6.958189,1.4637537
10/24/2006,EAST,5282702.981,7.4158869,1.9933079
10/24/2006,ERCOT,509329.33,6.9168568,1.6200367
10/24/2006,WECC,950843.912,6.861105,1.4637537
10/25/2006,EAST,5287406.418,7.488379,1.9933079
10/25/2006,ERCOT,536111.947,6.8945451,1.6200367
10/25/2006,WECC,955368.945,6.9123688,1.4637537
10/26/2006,EAST,5263771.135,8.0946751,1.9933079
10/26/2006,ERCOT,562758.81,7.5642438,1.6200367
10/26/2006,WECC,956196.268,7.3740239,1.4637537
10/27/2006,EAST,5195221.122,7.4959192,1.9933079
10/27/2006,ERCOT,504503.399,7.0279179,1.6200367
10/27/2006,WECC,944310.523,6.8884439,1.4637537
10/28/2006,EAST,4771314.101,7.4959192,1.9933079
10/28/2006,ERCOT,482649.316,7.0279179,1.6200367
10/28/2006,WECC,882429.401,6.8884439,1.4637537
10/29/2006,EAST,4665226.175,7.4959192,1.9933079
10/29/2006,ERCOT,461425.443,7.0279179,1.6200367
10/29/2006,WECC,875876.739,6.8884439,1.4637537
10/30/2006,EAST,5131305.741,7.1812711,1.9933079
10/30/2006,ERCOT,513799.604,6.6910219,1.6200367
10/30/2006,WECC,943611.899,6.8142152,1.4637537
10/31/2006,EAST,5215547.289,6.8369689,1.9933079
10/31/2006,ERCOT,511098.666,6.3169322,1.6200367
10/31/2006,WECC,950705.866,6.431057,1.4637537
11/1/2006,EAST,5288260.919,7.4441891,1.937487
11/1/2006,ERCOT,482579.946,6.7643771,1.7159319
11/1/2006,WECC,977745.861,6.9142408,1.4853623
11/2/2006,EAST,5324865.599,7.505137,1.937487
11/2/2006,ERCOT,486426.999,6.8137479,1.7159319
11/2/2006,WECC,971324.959,6.9366021,1.4853623
11/3/2006,EAST,5435930.286,7.378737,1.937487
11/3/2006,ERCOT,484638.955,6.6047502,1.7159319
11/3/2006,WECC,932586.641,6.6759319,1.4853623
11/4/2006,EAST,5127240.63,7.378737,1.937487
11/4/2006,ERCOT,467038.762,6.6047502,1.7159319
11/4/2006,WECC,891838.818,6.6759319,1.4853623
11/5/2006,EAST,4891773.903,7.378737,1.937487
11/5/2006,ERCOT,470845.614,6.6047502,1.7159319
11/5/2006,WECC,862515.933,6.6759319,1.4853623
11/6/2006,EAST,5176135.355,6.6912432,1.937487
11/6/2006,ERCOT,487396.304,5.926898,1.7159319
11/6/2006,WECC,934122.57,5.9418869,1.4853623
11/7/2006,EAST,5145490.295,6.7151151,1.937487
11/7/2006,ERCOT,481060.697,5.9853382,1.7159319
11/7/2006,WECC,934316.163,5.8005328,1.4853623
11/8/2006,EAST,5083627.161,7.4734888,1.937487
11/8/2006,ERCOT,489668.047,6.8106189,1.7159319
11/8/2006,WECC,932536.994,6.6606021,1.4853623
11/9/2006,EAST,5034022.431,7.3505349,1.937487
11/9/2006,ERCOT,520071.445,6.5795622,1.7159319
11/9/2006,WECC,932412.355,6.6202941,1.4853623
11/10/2006,EAST,5001393.809,7.1220241,1.937487
11/10/2006,ERCOT,519372.898,6.2214189,1.7159319
11/10/2006,WECC,918066.154,5.968101,1.4853623
11/11/2006,EAST,4758598.903,7.1220241,1.937487
11/11/2006,ERCOT,442114.161,6.2214189,1.7159319
11/11/2006,WECC,887913.963,5.968101,1.4853623
11/12/2006,EAST,4750806.547,7.1220241,1.937487
11/12/2006,ERCOT,442527.274,6.2214189,1.7159319
11/12/2006,WECC,865095.668,5.968101,1.4853623
11/13/2006,EAST,5234018.365,7.313828,1.937487
11/13/2006,ERCOT,485387.896,6.5413799,1.7159319
11/13/2006,WECC,914360.397,6.2792768,1.4853623
11/14/2006,EAST,5212641.933,7.4542832,1.937487
11/14/2006,ERCOT,484101.034,6.8108978,1.7159319
11/14/2006,WECC,938506.299,6.5641398,1.4853623
11/15/2006,EAST,5177114.125,7.446528,1.937487
11/15/2006,ERCOT,476103.812,6.885128,1.7159319
11/15/2006,WECC,936621.42,6.6353879,1.4853623
11/16/2006,EAST,5176851.351,7.6139922,1.937487
11/16/2006,ERCOT,499479.551,7.0132689,1.7159319
11/16/2006,WECC,928477.81,6.8349419,1.4853623
11/17/2006,EAST,5136063.198,7.3096018,1.937487
11/17/2006,ERCOT,492995.479,6.5568881,1.7159319
11/17/2006,WECC,909475.04,6.338315,1.4853623
11/18/2006,EAST,4907589.807,7.3096018,1.937487
11/18/2006,ERCOT,470131.769,6.5568881,1.7159319
11/18/2006,WECC,890817.963,6.338315,1.4853623
11/19/2006,EAST,4911461.54,7.3096018,1.937487
11/19/2006,ERCOT,472373.083,6.5568881,1.7159319
