date,month,year,intercn,co2mass,gasprice,load
1/26/2012,1,2012,WECC,825898.376,2.9220681,1823773
1/27/2012,1,2012,EAST,4135018.784,2.7774911,7106265
1/27/2012,1,2012,ERCOT,418680.017,2.539089,776747
1/27/2012,1,2012,WECC,827337.057,2.7667429,1826077.9
1/28/2012,1,2012,EAST,4045140.081,2.7774911,6899531
1/28/2012,1,2012,ERCOT,445895.095,2.539089,742784
1/28/2012,1,2012,WECC,792617.254,2.7667429,1740979.8
1/29/2012,1,2012,EAST,4111400.72,2.7774911,6949185.5
1/29/2012,1,2012,ERCOT,442927.753,2.539089,755107
1/29/2012,1,2012,WECC,774785.393,2.7667429,1686056.1
1/30/2012,1,2012,EAST,4371150.965,2.808413,7476348
1/30/2012,1,2012,ERCOT,417980.127,2.6619151,773109
1/30/2012,1,2012,WECC,805254.362,2.8723979,1803577.5
1/31/2012,1,2012,EAST,4111634.002,2.588274,7094027.5
1/31/2012,1,2012,ERCOT,430290.572,2.415318,720803
1/31/2012,1,2012,WECC,847447.625,2.6835251,1807314
2/1/2012,2,2012,EAST,4092780.361,2.440222,6914041
2/1/2012,2,2012,ERCOT,443521.797,2.225702,728297
2/1/2012,2,2012,WECC,859615.671,2.598624,1834861.9
2/2/2012,2,2012,EAST,4124545.297,2.4598651,6973758
2/2/2012,2,2012,ERCOT,405676.452,2.230736,734920
2/2/2012,2,2012,WECC,885538.274,2.598695,1854377.9
2/3/2012,2,2012,EAST,4150564.766,2.5576839,7111061.5
2/3/2012,2,2012,ERCOT,401746.994,2.325511,731498
2/3/2012,2,2012,WECC,888871.188,2.6735439,1852286.6
2/4/2012,2,2012,EAST,3884302.272,2.5576839,6747539.5
2/4/2012,2,2012,ERCOT,383794.678,2.325511,695136
2/4/2012,2,2012,WECC,858329.656,2.6735439,1746469.3
2/5/2012,2,2012,EAST,3939515.819,2.5576839,6620335.5
2/5/2012,2,2012,ERCOT,448173.356,2.325511,772872
2/5/2012,2,2012,WECC,857999.083,2.6735439,1706147.4
2/6/2012,2,2012,EAST,4394014.854,2.644568,7381827
2/6/2012,2,2012,ERCOT,500719.776,2.4387641,826440
2/6/2012,2,2012,WECC,900735.531,2.8023391,1850391.1
2/7/2012,2,2012,EAST,4427973.964,2.816504,7459465
2/7/2012,2,2012,ERCOT,459493.612,2.569875,776933
2/7/2012,2,2012,WECC,905441.159,2.8892109,1862112.4
2/8/2012,2,2012,EAST,4650082.446,2.659986,7651554.5
2/8/2012,2,2012,ERCOT,508446.202,2.433356,820506
2/8/2012,2,2012,WECC,893724.26,2.722069,1830607.6
2/9/2012,2,2012,EAST,4570921.227,2.6659839,7699674.5
2/9/2012,2,2012,ERCOT,477190.295,2.4347069,828255
2/9/2012,2,2012,WECC,866574.465,2.715893,1820586.6
2/10/2012,2,2012,EAST,4555475.419,3.0180631,7770486
2/10/2012,2,2012,ERCOT,477789.691,2.4629641,781301
2/10/2012,2,2012,WECC,866377.937,2.7043481,1798307.9
2/11/2012,2,2012,EAST,4656000.842,3.0180631,7749993
2/11/2012,2,2012,ERCOT,497389.69,2.4629641,873745
2/11/2012,2,2012,WECC,813524.216,2.7043481,1699848.5
2/12/2012,2,2012,EAST,4938228.15,3.0180631,8094258
2/12/2012,2,2012,ERCOT,572159.663,2.4629641,931586
2/12/2012,2,2012,WECC,795465.037,2.7043481,1680227.3
2/13/2012,2,2012,EAST,5133864.647,2.5896311,8294967
2/13/2012,2,2012,ERCOT,529015.135,2.390285,880923
2/13/2012,2,2012,WECC,844473.469,2.7138381,1829580.6
2/14/2012,2,2012,EAST,4721145.032,2.6260431,7678362
2/14/2012,2,2012,ERCOT,479738.332,2.4595449,775319
2/14/2012,2,2012,WECC,867735.885,2.738565,1848617.4
2/15/2012,2,2012,EAST,4466776.607,2.6506529,7338973
2/15/2012,2,2012,ERCOT,443151.571,2.4876299,741934
2/15/2012,2,2012,WECC,893779.166,2.769598,1875860.1
2/16/2012,2,2012,EAST,4390440.014,2.592747,7253719.5
2/16/2012,2,2012,ERCOT,474176.874,2.436563,754903
2/16/2012,2,2012,WECC,892088.844,2.6939969,1860927.4
2/17/2012,2,2012,EAST,4193955.474,2.778605,7062833.5
2/17/2012,2,2012,ERCOT,507535.896,2.61764,751749
2/17/2012,2,2012,WECC,878856.222,2.8188081,1815627.6
2/18/2012,2,2012,EAST,3989154.175,2.778605,6727883.5
2/18/2012,2,2012,ERCOT,485990.67,2.61764,735692
2/18/2012,2,2012,WECC,790343.021,2.8188081,1701565.6
2/19/2012,2,2012,EAST,4025117.145,2.778605,6786069.5
2/19/2012,2,2012,ERCOT,471715.374,2.61764,719221
2/19/2012,2,2012,WECC,785524.067,2.8188081,1671995.3
2/20/2012,2,2012,EAST,4451366.05,2.778605,7454714
2/20/2012,2,2012,ERCOT,457313.78,2.61764,766298
2/20/2012,2,2012,WECC,838258.082,2.8188081,1797798.6
2/21/2012,2,2012,EAST,4452129.797,2.7011149,7405838.5
2/21/2012,2,2012,ERCOT,471212.575,2.566066,756377
2/21/2012,2,2012,WECC,822741.431,2.7834611,1821619.3
2/22/2012,2,2012,EAST,4280384.37,2.673418,7060284
2/22/2012,2,2012,ERCOT,442021.901,2.547538,749705
2/22/2012,2,2012,WECC,795583.228,2.7885859,1796238.8
2/23/2012,2,2012,EAST,4160659.213,2.7504101,6957956.5
2/23/2012,2,2012,ERCOT,436595.832,2.618705,752924
2/23/2012,2,2012,WECC,790147.768,2.8250639,1818201.5
2/24/2012,2,2012,EAST,4194363.736,2.6736619,7087906
2/24/2012,2,2012,ERCOT,461810.914,2.5352571,731058
2/24/2012,2,2012,WECC,817277.706,2.6950409,1795217.1
2/25/2012,2,2012,EAST,4178543.983,2.6736619,7004753.5
2/25/2012,2,2012,ERCOT,423701.416,2.5352571,739071
2/25/2012,2,2012,WECC,766630.66,2.6950409,1690269.4
2/26/2012,2,2012,EAST,4016344.146,2.6736619,6808459.5
2/26/2012,2,2012,ERCOT,406552.041,2.5352571,708240
2/26/2012,2,2012,WECC,807308.616,2.6950409,1678821.6
2/27/2012,2,2012,EAST,4340611.261,2.647953,7183982.5
2/27/2012,2,2012,ERCOT,444467.15,2.4822659,713814
2/27/2012,2,2012,WECC,862799.581,2.734519,1841901
2/28/2012,2,2012,EAST,4229283.04,2.5276749,7113641
2/28/2012,2,2012,ERCOT,413025.681,2.3726621,730691
2/28/2012,2,2012,WECC,862657.051,2.6044891,1879370.8
2/29/2012,2,2012,EAST,4174634.525,2.524611,7052401
2/29/2012,2,2012,ERCOT,453252.303,2.3563709,745823
2/29/2012,2,2012,WECC,811547.967,2.587357,1868586.5
3/1/2012,3,2012,EAST,4244007.756,2.540242,6903343
3/1/2012,3,2012,ERCOT,402244.673,2.3482821,758609
3/1/2012,3,2012,WECC,810245.366,2.5681069,1821803.8
3/2/2012,3,2012,EAST,4213541.183,2.5028479,6932643
3/2/2012,3,2012,ERCOT,431086.884,2.297873,755189
3/2/2012,3,2012,WECC,795299.342,2.4025781,1808769.9
3/3/2012,3,2012,EAST,3906811.306,2.5028479,6547877
3/3/2012,3,2012,ERCOT,403694.223,2.297873,677565
3/3/2012,3,2012,WECC,714896.491,2.4025781,1675007.9
3/4/2012,3,2012,EAST,4062976.54,2.5028479,6585686.5
3/4/2012,3,2012,ERCOT,429889.798,2.297873,684692
3/4/2012,3,2012,WECC,712353.834,2.4025781,1612598
3/5/2012,3,2012,EAST,4493797.886,2.5084851,7307840.5
3/5/2012,3,2012,ERCOT,412199.019,2.2492161,726448
3/5/2012,3,2012,WECC,750210.615,2.401742,1748770.6
3/6/2012,3,2012,EAST,4252557.828,2.3977721,7187981
3/6/2012,3,2012,ERCOT,380089.055,2.229013,721452
3/6/2012,3,2012,WECC,731719.956,2.4039221,1768534.3
3/7/2012,3,2012,EAST,3961377.01,2.32163,6803030.5
3/7/2012,3,2012,ERCOT,393485.444,2.179244,738234
3/7/2012,3,2012,WECC,791198.036,2.3268919,1795498.1
3/8/2012,3,2012,EAST,3966993.014,2.303623,6769765.5
3/8/2012,3,2012,ERCOT,425688.369,2.1542139,775425
3/8/2012,3,2012,WECC,802148.234,2.3041911,1781737.9
3/9/2012,3,2012,EAST,4094345.052,2.2503109,6860326.5
3/9/2012,3,2012,ERCOT,465390.237,2.1153059,819541
3/9/2012,3,2012,WECC,762376.717,2.234354,1739856.9
3/10/2012,3,2012,EAST,3821447.55,2.2503109,6520649.5
3/10/2012,3,2012,ERCOT,489812.292,2.1153059,766761
3/10/2012,3,2012,WECC,676352.569,2.234354,1613878
3/11/2012,3,2012,EAST,3584667.27,2.2503109,6133960
3/11/2012,3,2012,ERCOT,385627.866,2.1153059,675905
3/11/2012,3,2012,WECC,645494.297,2.234354,1566582.1
3/12/2012,3,2012,EAST,3879631.98,2.170037,6589244.5
3/12/2012,3,2012,ERCOT,427425.737,2.0831311,726303
3/12/2012,3,2012,WECC,727504.955,2.2347801,1747472.8
3/13/2012,3,2012,EAST,3878325.348,2.1145489,6549644.5
3/13/2012,3,2012,ERCOT,437046.705,2.0365479,750687
3/13/2012,3,2012,WECC,739937.378,2.21331,1773842
3/14/2012,3,2012,EAST,3920953.296,2.0990751,6620016.5
3/14/2012,3,2012,ERCOT,449081.749,2.0148511,764900
3/14/2012,3,2012,WECC,760588.452,2.2304609,1773948.1
3/15/2012,3,2012,EAST,3988014.485,2.0490079,6692295.5
3/15/2012,3,2012,ERCOT,456625.923,1.963742,782377
3/15/2012,3,2012,WECC,737138.597,2.2334521,1747363
3/16/2012,3,2012,EAST,3846645.63,2.034121,6596196.5
3/16/2012,3,2012,ERCOT,433028.778,1.939042,780429
3/16/2012,3,2012,WECC,707168.373,2.1832709,1728104.9
3/17/2012,3,2012,EAST,3407772.187,2.034121,6106369.5
3/17/2012,3,2012,ERCOT,408434.423,1.939042,741021
3/17/2012,3,2012,WECC,655867.626,2.1832709,1633074
3/18/2012,3,2012,EAST,3352550.302,2.034121,5978187.5
3/18/2012,3,2012,ERCOT,380466.795,1.939042,728297
3/18/2012,3,2012,WECC,643083.684,2.1832709,1627976.1
3/19/2012,3,2012,EAST,3917394.804,2.147198,6707156
3/19/2012,3,2012,ERCOT,448991.37,2.062253,792008
3/19/2012,3,2012,WECC,722239.845,2.3593421,1788557
3/20/2012,3,2012,EAST,4100703.773,2.1930349,6782297
3/20/2012,3,2012,ERCOT,417979.559,2.1040781,723116
3/20/2012,3,2012,WECC,726296.051,2.424808,1777620.1
3/21/2012,3,2012,EAST,4156574.549,2.1797409,6796597.5
3/21/2012,3,2012,ERCOT,422800.975,2.0850921,715826
3/21/2012,3,2012,WECC,732059.531,2.3990769,1756012.9
3/22/2012,3,2012,EAST,4156709.914,2.1531079,6792667.5
3/22/2012,3,2012,ERCOT,429078.018,2.0765131,738386
3/22/2012,3,2012,WECC,711824.242,2.3704381,1727859.4
3/23/2012,3,2012,EAST,4057418.395,2.0555489,6633778.5
3/23/2012,3,2012,ERCOT,471230.158,1.977886,744772
3/23/2012,3,2012,WECC,690578.103,2.219229,1708565.9
3/24/2012,3,2012,EAST,3567395.376,2.0555489,5997056.5
3/24/2012,3,2012,ERCOT,437110.458,1.977886,725415
3/24/2012,3,2012,WECC,616247.229,2.219229,1603655.9
3/25/2012,3,2012,EAST,3381105.855,2.0555489,5836620.5
3/25/2012,3,2012,ERCOT,416273.459,1.977886,736768
3/25/2012,3,2012,WECC,601638.177,2.219229,1575634.1
3/26/2012,3,2012,EAST,3758720.135,2.1833639,6562941
3/26/2012,3,2012,ERCOT,434543.442,2.071151,808219
3/26/2012,3,2012,WECC,631853.991,2.3682549,1711111.8
3/27/2012,3,2012,EAST,3898032.181,2.106364,6731897.5
3/27/2012,3,2012,ERCOT,432703.761,1.992491,795932
3/27/2012,3,2012,WECC,656138.404,2.2694509,1728572.5
3/28/2012,3,2012,EAST,3941725.457,2.0798769,6691835.5
3/28/2012,3,2012,ERCOT,435089.659,1.949893,791544
3/28/2012,3,2012,WECC,654522.372,2.2366829,1725191.4
3/29/2012,3,2012,EAST,3913184.989,2.088655,6674470.5
3/29/2012,3,2012,ERCOT,442576.929,1.967352,794288
3/29/2012,3,2012,WECC,642909.604,2.1388049,1734083.3
3/30/2012,3,2012,EAST,3950643.504,2.0194571,6627224
3/30/2012,3,2012,ERCOT,479880.881,1.91512,828468
3/30/2012,3,2012,WECC,624971.514,2.1270831,1717230.6
3/31/2012,3,2012,EAST,3630645.258,2.0194571,6210675.5
3/31/2012,3,2012,ERCOT,464181.819,1.91512,818616
3/31/2012,3,2012,WECC,593718.066,2.1270831,1630929.6
4/1/2012,4,2012,EAST,3546027.24,2.0194571,6160495
4/1/2012,4,2012,ERCOT,433622.869,1.91512,827505
4/1/2012,4,2012,WECC,554879.289,2.1270831,1538273.1
4/2/2012,4,2012,EAST,3978718.054,1.958207,6871978
4/2/2012,4,2012,ERCOT,473281.395,1.806739,863321
4/2/2012,4,2012,WECC,662598.582,2.125632,1679336.8
4/3/2012,4,2012,EAST,4028813.054,2.122514,6848216
4/3/2012,4,2012,ERCOT,498629.777,1.913474,853365
4/3/2012,4,2012,WECC,674307.908,2.2760749,1694908.3
4/4/2012,4,2012,EAST,3978064.531,2.1952491,6758577.5
4/4/2012,4,2012,ERCOT,478359.977,2.030688,812460
4/4/2012,4,2012,WECC,653361.595,2.333055,1696393.1
4/5/2012,4,2012,EAST,3903590.275,2.087378,6603838
4/5/2012,4,2012,ERCOT,488080.552,1.967837,832533
4/5/2012,4,2012,WECC,643157.125,2.2331691,1701435
4/6/2012,4,2012,EAST,3617990.741,2.087378,6253783.5
4/6/2012,4,2012,ERCOT,410297.186,1.967837,797912
4/6/2012,4,2012,WECC,626981.116,2.2331691,1668806.1
4/7/2012,4,2012,EAST,3404682.765,2.087378,5911640.5
4/7/2012,4,2012,ERCOT,419955.729,1.967837,786328
4/7/2012,4,2012,WECC,619346.579,2.2331691,1582804.1
4/8/2012,4,2012,EAST,3260618.353,2.087378,5637553
4/8/2012,4,2012,ERCOT,423023.051,1.967837,727699
4/8/2012,4,2012,WECC,598950.289,2.2331691,1516450.3
4/9/2012,4,2012,EAST,3829872.624,2.073976,6450505.5
4/9/2012,4,2012,ERCOT,436953.972,1.962273,804581
4/9/2012,4,2012,WECC,685092.185,2.2244411,1691386.4
4/10/2012,4,2012,EAST,3992640.08,2.034579,6639487.5
4/10/2012,4,2012,ERCOT,456557.836,1.9084359,841507
4/10/2012,4,2012,WECC,674958.858,2.2536089,1707628
4/11/2012,4,2012,EAST,4103330.006,1.988378,6721033.5
4/11/2012,4,2012,ERCOT,456009.274,1.851698,849997
4/11/2012,4,2012,WECC,629561.837,2.2193971,1687922
4/12/2012,4,2012,EAST,3977719.921,1.950868,6700003
4/12/2012,4,2012,ERCOT,417114.348,1.834305,837117
4/12/2012,4,2012,WECC,621515.467,2.173233,1679171.5
4/13/2012,4,2012,EAST,3861489.29,1.9073941,6572687
4/13/2012,4,2012,ERCOT,422435.358,1.814539,844562
4/13/2012,4,2012,WECC,629219.778,2.1265111,1671454.3
4/14/2012,4,2012,EAST,3605763.339,1.9073941,6075505.5
4/14/2012,4,2012,ERCOT,388198.06,1.814539,831544
4/14/2012,4,2012,WECC,556327.79,2.1265111,1549919
4/15/2012,4,2012,EAST,3546844.98,1.9073941,6033356
4/15/2012,4,2012,ERCOT,382353.317,1.814539,776239
4/15/2012,4,2012,WECC,539544.968,2.1265111,1516566.4
4/16/2012,4,2012,EAST,4162296.06,1.958824,6784022
4/16/2012,4,2012,ERCOT,406749.043,1.844136,742033
4/16/2012,4,2012,WECC,632238.721,2.176342,1669467.3
4/17/2012,4,2012,EAST,4145068.761,1.96508,6703703.5
4/17/2012,4,2012,ERCOT,439836.621,1.855431,780458
4/17/2012,4,2012,WECC,650721.62,2.149538,1709233.4
4/18/2012,4,2012,EAST,3985214.425,1.936301,6584677.5
4/18/2012,4,2012,ERCOT,401311.922,1.8251981,792933
4/18/2012,4,2012,WECC,649371.236,2.164768,1721485
4/19/2012,4,2012,EAST,3956804.245,1.917749,6605915.5
4/19/2012,4,2012,ERCOT,429123.674,1.813664,804920
4/19/2012,4,2012,WECC,663704.558,2.1454301,1744939.1
4/20/2012,4,2012,EAST,3928447.966,1.879961,6539092.5
4/20/2012,4,2012,ERCOT,393920.052,1.774009,754544
4/20/2012,4,2012,WECC,664951.596,2.068217,1780550.6
4/21/2012,4,2012,EAST,3577615.615,1.879961,6010528
4/21/2012,4,2012,ERCOT,395712.482,1.774009,684147
4/21/2012,4,2012,WECC,648238.609,2.068217,1715808.4
4/22/2012,4,2012,EAST,3467688.998,1.879961,5879119
4/22/2012,4,2012,ERCOT,400638.223,1.774009,718399
4/22/2012,4,2012,WECC,667438.55,2.068217,1696096.9
4/23/2012,4,2012,EAST,3953436.999,1.96854,6571875.5
4/23/2012,4,2012,ERCOT,420043.559,1.852905,759850
4/23/2012,4,2012,WECC,714364.521,2.1344659,1797626.3
4/24/2012,4,2012,EAST,3950594.619,2.054682,6589159
4/24/2012,4,2012,ERCOT,425281.475,1.935838,812145
4/24/2012,4,2012,WECC,706350.062,2.2281101,1779676.8
4/25/2012,4,2012,EAST,4021853.65,2.0663159,6697135.5
4/25/2012,4,2012,ERCOT,472719.423,1.953593,908280
4/25/2012,4,2012,WECC,713330.538,2.1711071,1763914.8
4/26/2012,4,2012,EAST,4043888.403,2.1644089,6785450.5
4/26/2012,4,2012,ERCOT,495852.531,2.052619,931520
4/26/2012,4,2012,WECC,636779.669,2.1960759,1718850
4/27/2012,4,2012,EAST,3952769.284,2.1163771,6698905.5
4/27/2012,4,2012,ERCOT,471388.126,1.997925,907835
4/27/2012,4,2012,WECC,602909.415,2.096072,1701489.9
4/28/2012,4,2012,EAST,3787978.658,2.1163771,6354217
4/28/2012,4,2012,ERCOT,450566.099,1.997925,869009
4/28/2012,4,2012,WECC,587567.256,2.096072,1623435.3
4/29/2012,4,2012,EAST,3751927.999,2.1163771,6185579
4/29/2012,4,2012,ERCOT,427083.31,1.997925,843402
4/29/2012,4,2012,WECC,619017.523,2.096072,1605188.1
4/30/2012,4,2012,EAST,4302794.742,2.1539371,6930262
4/30/2012,4,2012,ERCOT,471922.386,2.074795,925621
4/30/2012,4,2012,WECC,649039.442,2.1810279,1774987.1
5/1/2012,5,2012,EAST,4472146.719,2.328728,6781483.5
5/1/2012,5,2012,ERCOT,462562.898,2.254142,928522
5/1/2012,5,2012,WECC,625397.627,2.3127489,1703201.8
5/2/2012,5,2012,EAST,4705443.458,2.339711,7030682.5
5/2/2012,5,2012,ERCOT,489140.194,2.2413721,945777
5/2/2012,5,2012,WECC,642283.867,2.300108,1705974.3
5/3/2012,5,2012,EAST,4822245.384,2.3071339,7139193
5/3/2012,5,2012,ERCOT,546240.294,2.226871,992643
5/3/2012,5,2012,WECC,655112.783,2.2566741,1714619.5
5/4/2012,5,2012,EAST,4775284.781,2.2844989,7049813
5/4/2012,5,2012,ERCOT,539495.689,2.231797,1002884
5/4/2012,5,2012,WECC,640405.225,2.277334,1711502.6
5/5/2012,5,2012,EAST,4406767.325,2.2844989,6554677
5/5/2012,5,2012,ERCOT,510171.073,2.231797,973101
5/5/2012,5,2012,WECC,558443.094,2.277334,1606600.3
5/6/2012,5,2012,EAST,4219043.156,2.2844989,6322673.5
5/6/2012,5,2012,ERCOT,479669.638,2.231797,909147
5/6/2012,5,2012,WECC,561904.415,2.277334,1556687.6
5/7/2012,5,2012,EAST,4442727.108,2.2965269,6717084
5/7/2012,5,2012,ERCOT,543987.455,2.2296679,977136
5/7/2012,5,2012,WECC,664856.192,2.3001721,1715192.3
5/8/2012,5,2012,EAST,4369971.285,2.272943,6635443
5/8/2012,5,2012,ERCOT,459496.88,2.1961501,824863
5/8/2012,5,2012,WECC,681800.919,2.2767141,1741333.8
5/9/2012,5,2012,EAST,4248046.079,2.356178,6503939
5/9/2012,5,2012,ERCOT,499618.597,2.2829549,849825
5/9/2012,5,2012,WECC,682528.745,2.4420271,1787680.3
5/10/2012,5,2012,EAST,4021000.156,2.361804,6386920
5/10/2012,5,2012,ERCOT,467918.15,2.3070159,819048
5/10/2012,5,2012,WECC,658344.065,2.4909551,1773338.5
5/11/2012,5,2012,EAST,3927517.348,2.3529201,6288549.5
5/11/2012,5,2012,ERCOT,493973.905,2.3078771,817543
5/11/2012,5,2012,WECC,659204.677,2.506243,1767282.3
5/12/2012,5,2012,EAST,3662105.057,2.3529201,5823606.5
5/12/2012,5,2012,ERCOT,467749.989,2.3078771,766629
5/12/2012,5,2012,WECC,635572.849,2.506243,1676122.4
5/13/2012,5,2012,EAST,3552952.715,2.3529201,5649354.5
5/13/2012,5,2012,ERCOT,470249.544,2.3078771,759680
5/13/2012,5,2012,WECC,629982.131,2.506243,1630627.9
5/14/2012,5,2012,EAST,4214345.84,2.401701,6558794
5/14/2012,5,2012,ERCOT,524217.411,2.3499429,847612
5/14/2012,5,2012,WECC,731300.386,2.5480051,1798551.4
5/15/2012,5,2012,EAST,4317007.13,2.4085381,6805690
5/15/2012,5,2012,ERCOT,504733.477,2.343322,813803
5/15/2012,5,2012,WECC,726019.586,2.5109479,1826304.6
5/16/2012,5,2012,EAST,4342368.6,2.5354741,6774178.5
5/16/2012,5,2012,ERCOT,535349.964,2.457782,872983
5/16/2012,5,2012,WECC,732843.169,2.6170919,1866415.9
5/17/2012,5,2012,EAST,4218420.452,2.571162,6709266
5/17/2012,5,2012,ERCOT,533539.004,2.5224631,914794
5/17/2012,5,2012,WECC,723079.909,2.6658981,1851514.8
5/18/2012,5,2012,EAST,4221692.003,2.5113349,6750175
5/18/2012,5,2012,ERCOT,496740.081,2.478529,926806
5/18/2012,5,2012,WECC,671020.499,2.587244,1777770.5
5/19/2012,5,2012,EAST,4104919.396,2.5113349,6456773
5/19/2012,5,2012,ERCOT,487072.951,2.478529,891275
5/19/2012,5,2012,WECC,635626.301,2.587244,1676373.9
5/20/2012,5,2012,EAST,4160133.716,2.5113349,6388504
5/20/2012,5,2012,ERCOT,527665.827,2.478529,886629
5/20/2012,5,2012,WECC,675547.748,2.587244,1700496.8
5/21/2012,5,2012,EAST,4610618.207,2.585815,6895082
5/21/2012,5,2012,ERCOT,591836.217,2.5415781,967290
5/21/2012,5,2012,WECC,739471.898,2.6572051,1896159.9
5/22/2012,5,2012,EAST,4522110.257,2.5690329,6846907.5
5/22/2012,5,2012,ERCOT,566481.577,2.5271339,995137
5/22/2012,5,2012,WECC,728799.324,2.6158359,1921301.5
5/23/2012,5,2012,EAST,4718074.186,2.610265,7084263.5
5/23/2012,5,2012,ERCOT,547411.593,2.5509,1016029
5/23/2012,5,2012,WECC,695195.15,2.6450701,1853606.5
5/24/2012,5,2012,EAST,5025677.9,2.6793079,7407347
5/24/2012,5,2012,ERCOT,582133.112,2.6109641,1052956
5/24/2012,5,2012,WECC,703681.938,2.7169261,1810723.5
5/25/2012,5,2012,EAST,5253549.001,2.574147,7571271.5
5/25/2012,5,2012,ERCOT,593811.824,2.522485,1071807
5/25/2012,5,2012,WECC,634716.382,2.5294571,1728222
5/26/2012,5,2012,EAST,4885556.901,2.574147,7156157
5/26/2012,5,2012,ERCOT,543859.409,2.522485,1000821
5/26/2012,5,2012,WECC,555216.47,2.5294571,1563268.9
5/27/2012,5,2012,EAST,4852144.712,2.574147,7139792.5
5/27/2012,5,2012,ERCOT,506521.666,2.522485,953266
5/27/2012,5,2012,WECC,534713.05,2.5294571,1511224.1
5/28/2012,5,2012,EAST,5152334.321,2.574147,7442525
5/28/2012,5,2012,ERCOT,583387.92,2.522485,1008304
5/28/2012,5,2012,WECC,605265.153,2.5294571,1594247
5/29/2012,5,2012,EAST,5446421.984,2.5454299,7834435.5
5/29/2012,5,2012,ERCOT,637780.713,2.483252,1087840
5/29/2012,5,2012,WECC,724935.747,2.571255,1783135.9
5/30/2012,5,2012,EAST,5166473.759,2.444294,7408869.5
5/30/2012,5,2012,ERCOT,590764.332,2.3775051,1048624
5/30/2012,5,2012,WECC,747677.95,2.4847839,1842684.8
5/31/2012,5,2012,EAST,4847981.109,2.3351331,7102112.5
5/31/2012,5,2012,ERCOT,574215.461,2.2973249,972214
5/31/2012,5,2012,WECC,805177.005,2.4720509,1931069.5
6/1/2012,6,2012,EAST,4433796.802,2.2138,6783411.5
6/1/2012,6,2012,ERCOT,582980.814,2.204505,962051
6/1/2012,6,2012,WECC,833995.46,2.389473,2011493.1
6/2/2012,6,2012,EAST,4044142.612,2.2138,6265596
6/2/2012,6,2012,ERCOT,592981.309,2.204505,998669
6/2/2012,6,2012,WECC,745283.815,2.389473,1843394.9
6/3/2012,6,2012,EAST,4221834.036,2.2138,6435146.5
6/3/2012,6,2012,ERCOT,570603.411,2.204505,1015653
6/3/2012,6,2012,WECC,722429.338,2.389473,1769608.5
6/4/2012,6,2012,EAST,4832790.918,2.356626,7285708.5
6/4/2012,6,2012,ERCOT,653750.767,2.328656,1095287
6/4/2012,6,2012,WECC,768140.936,2.535697,1888439.1
6/5/2012,6,2012,EAST,4749841.957,2.4168789,7160914
6/5/2012,6,2012,ERCOT,685707.189,2.3816381,1107354
6/5/2012,6,2012,WECC,711965.36,2.5738311,1838688.6
6/6/2012,6,2012,EAST,4681952.741,2.424226,7070034.5
6/6/2012,6,2012,ERCOT,657776.325,2.383275,1076872
6/6/2012,6,2012,WECC,711273.015,2.5572059,1837200.3
6/7/2012,6,2012,EAST,4782376.088,2.3380921,7207978.5
6/7/2012,6,2012,ERCOT,587707.043,2.298696,956675
6/7/2012,6,2012,WECC,749548.107,2.457016,1881132.9
6/8/2012,6,2012,EAST,4832897.982,2.2399039,7385016.5
6/8/2012,6,2012,ERCOT,603014.458,2.2110369,957435
6/8/2012,6,2012,WECC,750164.324,2.277982,1896414.9
6/9/2012,6,2012,EAST,4646255.434,2.2399039,7200095.5
6/9/2012,6,2012,ERCOT,580308.437,2.2110369,988249
6/9/2012,6,2012,WECC,687562.687,2.277982,1773067.5
6/10/2012,6,2012,EAST,4810258.185,2.2399039,7340996
6/10/2012,6,2012,ERCOT,615003.634,2.2110369,1039851
6/10/2012,6,2012,WECC,669502.907,2.277982,1712040.1
6/11/2012,6,2012,EAST,5242242.64,2.2568009,7953059
6/11/2012,6,2012,ERCOT,702472.438,2.213243,1173556
6/11/2012,6,2012,WECC,809517.49,2.375514,1924749.5
6/12/2012,6,2012,EAST,5086432.6,2.2242949,7672460.5
6/12/2012,6,2012,ERCOT,632180.57,2.167125,1069965
6/12/2012,6,2012,WECC,812388.584,2.3381791,1982433.9
6/13/2012,6,2012,EAST,4888868.757,2.2114439,7506120
6/13/2012,6,2012,ERCOT,601042.487,2.169059,1028854
6/13/2012,6,2012,WECC,807936.971,2.355639,1978918.1
6/14/2012,6,2012,EAST,4942054.663,2.219511,7659340.5
6/14/2012,6,2012,ERCOT,629941.565,2.1601989,1107002
6/14/2012,6,2012,WECC,819762.308,2.3753531,1974644.3
6/15/2012,6,2012,EAST,5115081.977,2.4144349,7728922
6/15/2012,6,2012,ERCOT,626647.069,2.3880939,1091245
6/15/2012,6,2012,WECC,796113.879,2.5366819,1946001.6
6/16/2012,6,2012,EAST,4846771.297,2.4144349,7302822.5
6/16/2012,6,2012,ERCOT,610243.962,2.3880939,1022922
6/16/2012,6,2012,WECC,792733.56,2.5366819,1918027.8
6/17/2012,6,2012,EAST,4601077.281,2.4144349,7008393
6/17/2012,6,2012,ERCOT,584758.412,2.3880939,981317
6/17/2012,6,2012,WECC,783615.864,2.5366819,1939518.8
6/18/2012,6,2012,EAST,5293020.018,2.4912,8022063
6/18/2012,6,2012,ERCOT,599074.612,2.404038,1068096
6/18/2012,6,2012,WECC,829396.623,2.6636541,2068329.5
6/19/2012,6,2012,EAST,5721242.757,2.944361,8523832
