"date","intercn","co2mass","gasprice","coalprice","costratio","load","tlsd","tlmin","tlmax","meant","nonfossil","so2price","netNSflow","yearseason","fit","lwr","upr","fit.transformed","lwr.transformed","upr.transformed"
"4/29/2012","EAST",3751927.999,2.1163771,2.5573575,1.208365702,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4420832.96778089,4343089.30683917,4498576.6287226,-0.12043120791841,-0.135899084321989,-0.10496333151483
"4/30/2012","EAST",4302794.742,2.1539371,2.5573575,1.18729442,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4424354.2977079,4352075.18765951,4496633.40775629,-0.119730604223813,-0.134111253748761,-0.105349954698864
"5/1/2012","EAST",4472146.719,2.328728,2.623013,1.126371564,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4437808.97615615,4373306.11743179,4502311.8348805,-0.117053661811191,-0.129887148610505,-0.104220175011877
"5/2/2012","EAST",4705443.458,2.339711,2.623013,1.121084185,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4439231.16620056,4374882.86248162,4503579.46991951,-0.116770702923444,-0.129573439463608,-0.10396796638328
"5/3/2012","EAST",4822245.384,2.3071339,2.623013,1.136914073,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4435101.48423859,4370067.47186347,4500135.49661372,-0.117592344320313,-0.130531509433742,-0.104653179206883
"5/4/2012","EAST",4775284.781,2.2844989,2.623013,1.14817871,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4432391.80199827,4366436.5267362,4498347.07726035,-0.118131462615986,-0.131253922165231,-0.10500900306674
"5/5/2012","EAST",4406767.325,2.2844989,2.623013,1.14817871,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4432391.80199827,4366436.5267362,4498347.07726035,-0.118131462615986,-0.131253922165231,-0.10500900306674
"5/6/2012","EAST",4219043.156,2.2844989,2.623013,1.14817871,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4432391.80199827,4366436.5267362,4498347.07726035,-0.118131462615986,-0.131253922165231,-0.10500900306674
"5/7/2012","EAST",4442727.108,2.2965269,2.623013,1.142165154,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4433815.19992083,4368398.91029129,4499231.48955037,-0.11784826340884,-0.130863486393118,-0.104833040424563
"5/8/2012","EAST",4369971.285,2.272943,2.623013,1.154016181,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4431059.82694508,4364474.66464783,4497644.98924233,-0.118396472331837,-0.131644254186339,-0.105148690477335
"5/9/2012","EAST",4248046.079,2.356178,2.623013,1.113249084,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4441419.62468237,4377173.76607082,4505665.48329391,-0.116335287290827,-0.129117641355556,-0.103552933226098
"5/10/2012","EAST",4021000.156,2.361804,2.623013,1.110597238,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4442182.58937164,4377939.27422221,4506425.90452106,-0.116183487859581,-0.128965335877164,-0.103401639841998
"5/11/2012","EAST",3927517.348,2.3529201,2.623013,1.114790511,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4440981.34784237,4376726.74422177,4505235.95146296,-0.116422486837511,-0.129206580808972,-0.10363839286605
"5/12/2012","EAST",3662105.057,2.3529201,2.623013,1.114790511,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4440981.34784237,4376726.74422177,4505235.95146296,-0.116422486837511,-0.129206580808972,-0.10363839286605
"5/13/2012","EAST",3552952.715,2.3529201,2.623013,1.114790511,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4440981.34784237,4376726.74422177,4505235.95146296,-0.116422486837511,-0.129206580808972,-0.10363839286605
"5/14/2012","EAST",4214345.84,2.401701,2.623013,1.092148023,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4447811.55229841,4383194.04347536,4512429.06112146,-0.115063549567802,-0.127919847147247,-0.102207251988358
"5/15/2012","EAST",4317007.13,2.4085381,2.623013,1.089047751,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4448813.86533996,4384074.84852957,4513552.88215036,-0.114864129395706,-0.127744602200598,-0.101983656590813
"5/16/2012","EAST",4342368.6,2.5354741,2.623013,1.034525653,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4469289.15009177,4400919.54367071,4537658.75651282,-0.110790367367617,-0.124393182170423,-0.0971875525648105
"5/17/2012","EAST",4218420.452,2.571162,2.623013,1.020166368,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4475636.80794241,4406181.71436656,4545091.90151825,-0.109527437555764,-0.123346220849693,-0.0957086542618346
"5/18/2012","EAST",4221692.003,2.5113349,2.623013,1.044469617,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4465135.54587366,4397533.66696949,4532737.42477782,-0.111616768335836,-0.125066836095357,-0.0981667005763136
"5/19/2012","EAST",4104919.396,2.5113349,2.623013,1.044469617,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4465135.54587366,4397533.66696949,4532737.42477782,-0.111616768335836,-0.125066836095357,-0.0981667005763136
"5/20/2012","EAST",4160133.716,2.5113349,2.623013,1.044469617,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4465135.54587366,4397533.66696949,4532737.42477782,-0.111616768335836,-0.125066836095357,-0.0981667005763136
"5/21/2012","EAST",4610618.207,2.585815,2.623013,1.014385407,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4478311.90454468,4408440.6980848,4548183.11100456,-0.108995200417579,-0.12289677351819,-0.095093627316967
"5/22/2012","EAST",4522110.257,2.5690329,2.623013,1.021011837,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4475251.38902499,4405858.42681983,4544644.35123014,-0.109604120491787,-0.123410542130103,-0.0957976988534704
"5/23/2012","EAST",4718074.186,2.610265,2.623013,1.004883795,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4482861.35897052,4412346.98271848,4553375.73522257,-0.108090041104135,-0.122119579246927,-0.0940605029613423
"5/24/2012","EAST",5025677.9,2.6793079,2.623013,0.978989014,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4496254.54853615,4424355.94552525,4568153.15154705,-0.105425332517718,-0.119730276374123,-0.0911203886613128
"5/25/2012","EAST",5253549.001,2.574147,2.623013,1.018983376,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4476178.57334335,4406637.05293456,4545720.09375215,-0.109419647928158,-0.123255626702128,-0.0955836691541888
"5/26/2012","EAST",4885556.901,2.574147,2.623013,1.018983376,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4476178.57334335,4406637.05293456,4545720.09375215,-0.109419647928158,-0.123255626702128,-0.0955836691541888
"5/27/2012","EAST",4852144.712,2.574147,2.623013,1.018983376,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4476178.57334335,4406637.05293456,4545720.09375215,-0.109419647928158,-0.123255626702128,-0.0955836691541888
"5/28/2012","EAST",5152334.321,2.574147,2.623013,1.018983376,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4476178.57334335,4406637.05293456,4545720.09375215,-0.109419647928158,-0.123255626702128,-0.0955836691541888
"5/29/2012","EAST",5446421.984,2.5454299,2.623013,1.03047937,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4471035.54476169,4402355.0135844,4539716.07593898,-0.110442904737494,-0.124107581120292,-0.0967782283546957
"5/30/2012","EAST",5166473.759,2.444294,2.623013,1.073116818,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4454229.59005512,4388661.6537142,4519797.52639605,-0.113786616971989,-0.126832011581327,-0.100741222362652
"5/31/2012","EAST",4847981.109,2.3351331,2.623013,1.123282009,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4438634.70658705,4374230.83472538,4503038.57844871,-0.11688937450991,-0.12970316688605,-0.10407558213377
"6/1/2012","EAST",4433796.802,2.2138,2.6430182,1.193883007,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4423195.99925287,4349360.05486739,4497031.94363835,-0.119961059249005,-0.134651456486053,-0.105270662011957
"6/2/2012","EAST",4044142.612,2.2138,2.6430182,1.193883007,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4423195.99925287,4349360.05486739,4497031.94363835,-0.119961059249005,-0.134651456486053,-0.105270662011957
"6/3/2012","EAST",4221834.036,2.2138,2.6430182,1.193883007,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4423195.99925287,4349360.05486739,4497031.94363835,-0.119961059249005,-0.134651456486053,-0.105270662011957
"6/4/2012","EAST",4832790.918,2.356626,2.6430182,1.121526369,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4439110.55527434,4374752.04660218,4503469.06394649,-0.116794699669638,-0.129599466586981,-0.103989932752295
"6/5/2012","EAST",4749841.957,2.4168789,2.6430182,1.093566666,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4447358.40892376,4382791.46521255,4511925.35263497,-0.115153706959766,-0.127999944106105,-0.102307469813427
"6/6/2012","EAST",4681952.741,2.424226,2.6430182,1.090252394,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4448422.44020988,4383732.38904837,4513112.49137139,-0.114942007327617,-0.127812737928504,-0.102071276726731
"6/7/2012","EAST",4782376.088,2.3380921,2.6430182,1.130416633,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4436750.14420155,4372079.6255613,4501420.6628418,-0.117264326984499,-0.130131171395553,-0.104397482573445
"6/8/2012","EAST",4832897.982,2.2399039,2.6430182,1.179969462,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4425705.57025543,4354991.36688491,4496419.77362595,-0.119461755079078,-0.133531050819252,-0.105392459338904
"6/9/2012","EAST",4646255.434,2.2399039,2.6430182,1.179969462,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4425705.57025543,4354991.36688491,4496419.77362595,-0.119461755079078,-0.133531050819252,-0.105392459338904
"6/10/2012","EAST",4810258.185,2.2399039,2.6430182,1.179969462,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4425705.57025543,4354991.36688491,4496419.77362595,-0.119461755079078,-0.133531050819252,-0.105392459338904
