date,intercn,co2mass,gasprice,coalprice,tlsd,tlmin,tlmax,load,nonfossil,meant,netNSflow,so2price
1/14/2012,EAST,4919205.171,3.3011019,2.8072357,16139.939,300670.25,349063.81,7741446.5,83513592,30.393456,3029739.5,1.388095
1/14/2012,ERCOT,503777.277,2.6088331,2.4453683,3211.0867,29026,40056,813858,5995622.5,48.247063,0,1.388095
1/14/2012,WECC,869232.699,2.9313519,2.0132747,5135.6279,65851.758,82823.367,1775526.8,25504300,48.938759,13578.947,1.388095
1/15/2012,EAST,4541182.229,3.3011019,2.8072357,16841.723,288117.47,335818.03,7424386,83513592,29.821503,3029739.5,1.388095
1/15/2012,ERCOT,428009.836,2.6088331,2.4453683,2038.0637,26988,35443,751405,5995622.5,51.448227,0,1.388095
1/15/2012,WECC,843686.371,2.9313519,2.0132747,6213.7339,63066.98,83710.469,1732122.6,25504300,47.229153,13578.947,1.388095
1/16/2012,EAST,4680490.893,3.3011019,2.8072357,22215.389,283618.13,347304.94,7667651,83513592,38.633873,3029739.5,1.388095
1/16/2012,ERCOT,414005.672,2.6088331,2.4453683,3637.0029,24333,35115,729965,5995622.5,67.795967,0,1.388095
1/16/2012,WECC,916170.946,2.9313519,2.0132747,8924.0557,63216.445,91761.352,1883126.5,25504300,45.59531,13578.947,1.388095
1/17/2012,EAST,4545185.846,2.8221509,2.8072357,29901.727,252173.78,343619.25,7341463.5,83513592,44.408928,3029739.5,1.388095
1/17/2012,ERCOT,460601.643,2.473953,2.4453683,4301.771,23984,37220,759292,5995622.5,56.455162,0,1.388095
1/17/2012,WECC,927844.82,2.8442371,2.0132747,7704.356,67112.508,91680.109,1931668.1,25504300,43.917217,13578.947,1.388095
1/18/2012,EAST,4787394.482,2.9484589,2.8072357,33141.195,264106.22,366192.81,7743726,83513592,35.598873,3029739.5,1.388095
1/18/2012,ERCOT,496109.903,2.4514561,2.4453683,3463.001,29680,41702,825910,5995622.5,46.064259,0,1.388095
1/18/2012,WECC,926321.772,2.7672369,2.0132747,7406.7866,66676.688,90082.57,1911308.1,25504300,46.058689,13578.947,1.388095
1/19/2012,EAST,5053086.408,2.8079901,2.8072357,25171.293,295134.16,374490.72,8061846,83513592,31.104958,3029739.5,1.388095
1/19/2012,ERCOT,463437.179,2.3303311,2.4453683,2443.4978,27765,37031,772056,5995622.5,58.153362,0,1.388095
1/19/2012,WECC,907765.177,2.675467,2.0132747,7550.2988,65625.555,88996.125,1891646.8,25504300,47.1432,13578.947,1.388095
1/20/2012,EAST,4915914.298,2.56323,2.8072357,24218.854,284121.81,355292.03,7819716.5,83513592,31.392017,3029739.5,1.388095
1/20/2012,ERCOT,419041.394,2.2096541,2.4453683,3129.7908,25288,34225,745770,5995622.5,65.714554,0,1.388095
1/20/2012,WECC,880839.37,2.5773289,2.0132747,7124.6553,64052.922,85879.414,1845023.4,25504300,50.805786,13578.947,1.388095
1/21/2012,EAST,4464343.111,2.56323,2.8072357,23333.693,266559.75,336344.5,7325430,83513592,32.912842,3029739.5,1.388095
1/21/2012,ERCOT,432738.919,2.2096541,2.4453683,2903.4265,25586,34057,733337,5995622.5,53.87796,0,1.388095
1/21/2012,WECC,810835.981,2.5773289,2.0132747,6021.2271,62176.266,81907.961,1726927.4,25504300,51.632755,13578.947,1.388095
1/22/2012,EAST,4243125.645,2.56323,2.8072357,21222.387,263301.94,330554.19,7107087,83513592,37.261322,3029739.5,1.388095
1/22/2012,ERCOT,392141.653,2.2096541,2.4453683,2127.6252,26727,33640,717500,5995622.5,65.113647,0,1.388095
1/22/2012,WECC,824601.398,2.5773289,2.0132747,6802.3926,62063.27,83937.82,1733531.9,25504300,47.441936,13578.947,1.388095
1/23/2012,EAST,4376775.59,2.588836,2.8072357,31624.465,251160.94,343996.5,7365424.5,83513592,46.52383,3029739.5,1.388095
1/23/2012,ERCOT,445116.061,2.362077,2.4453683,3394.1726,24749,34890,745330,5995622.5,55.303787,0,1.388095
1/23/2012,WECC,887403.067,2.7467599,2.0132747,8703.6338,62855.828,90386.227,1879143.1,25504300,47.416496,13578.947,1.388095
1/24/2012,EAST,4355859.627,2.7837739,2.8072357,27813.281,254137.59,338484,7291072,83513592,44.520451,3029739.5,1.388095
1/24/2012,ERCOT,432279.752,2.545588,2.4453683,3050.5811,26895,36003,773323,5995622.5,56.856716,0,1.388095
1/24/2012,WECC,880997.178,2.8499551,2.0132747,7825.5322,64174.457,88826.117,1869481.8,25504300,50.732296,13578.947,1.388095
1/25/2012,EAST,4477996.989,2.7714009,2.8072357,27657.951,259812.33,342240.72,7400295.5,83513592,42.573284,3029739.5,1.388095
1/25/2012,ERCOT,437921.802,2.595221,2.4453683,3876.1223,25753,37465,783594,5995622.5,55.666809,0,1.388095
1/25/2012,WECC,850371.656,2.8789201,2.0132747,7180.3262,63884.016,86922.68,1833693.4,25504300,55.895279,13578.947,1.388095
1/26/2012,EAST,4312701.443,2.7865219,2.8072357,27845.566,252745.64,335535.22,7252795,83513592,45.471001,3029739.5,1.388095
1/26/2012,ERCOT,453387.328,2.648447,2.4453683,2904.5745,27140,36702,772907,5995622.5,52.489292,0,1.388095
1/26/2012,WECC,825898.376,2.9220681,2.0132747,7462.0298,62433.742,86381.688,1823773,25504300,55.705574,13578.947,1.388095
1/27/2012,EAST,4135018.784,2.7774911,2.8072357,27684.973,245371.17,323117.28,7106265,83513592,46.812553,3029739.5,1.388095
1/27/2012,ERCOT,418680.017,2.539089,2.4453683,3010.4751,28401,39318,776747,5995622.5,52.320503,0,1.388095
1/27/2012,WECC,827337.057,2.7667429,2.0132747,6896.4932,63368.051,85146.258,1826077.9,25504300,54.219543,13578.947,1.388095
1/28/2012,EAST,4045140.081,2.7774911,2.8072357,18536.635,256707.31,313282.78,6899531,83513592,41.516163,3029739.5,1.388095
1/28/2012,ERCOT,445895.095,2.539089,2.4453683,2593.4158,26704,34038,742784,5995622.5,49.383377,0,1.388095
1/28/2012,WECC,792617.254,2.7667429,2.0132747,5030.4214,64446.16,81485.422,1740979.8,25504300,54.121498,13578.947,1.388095
1/29/2012,EAST,4111400.72,2.7774911,2.8072357,19037.695,262084.91,324328.94,6949185.5,83513592,39.237923,3029739.5,1.388095
1/29/2012,ERCOT,442927.753,2.539089,2.4453683,2165.6238,28058,35454,755107,5995622.5,48.584984,0,1.388095
1/29/2012,WECC,774785.393,2.7667429,2.0132747,5654.0381,62492.012,81951.219,1686056.1,25504300,54.260242,13578.947,1.388095
1/30/2012,EAST,4371150.965,2.808413,2.8072357,26382.775,269664.84,354084.94,7476348,83513592,41.459122,3029739.5,1.388095
1/30/2012,ERCOT,417980.127,2.6619151,2.4453683,3014.3569,27533,37700,773109,5995622.5,54.114563,0,1.388095
1/30/2012,WECC,805254.362,2.8723979,2.0132747,7843.0215,61094.211,86139.773,1803577.5,25504300,51.435921,13578.947,1.388095
1/31/2012,EAST,4111634.002,2.588274,2.8072357,23147.957,257628.19,328817.19,7094027.5,83513592,51.111546,3029739.5,1.388095
1/31/2012,ERCOT,430290.572,2.415318,2.4453683,3000.7871,24775,33906,720803,5995622.5,64.663818,0,1.388095
1/31/2012,WECC,847447.625,2.6835251,2.0132747,7272.2837,62432.949,85927.469,1807314,25504300,52.540115,13578.947,1.388095
2/1/2012,EAST,4092780.361,2.440222,2.7217727,26948.166,239950.94,321524.91,6914041,73287952,51.527966,2769296.5,1.38
2/1/2012,ERCOT,443521.797,2.225702,2.4261026,3800.4229,23669,34894,728297,5296351,66.522522,0,1.38
2/1/2012,WECC,859615.671,2.598624,2.0702639,7146.6631,63796.91,87259.453,1834861.9,22043048,52.024895,-94015.227,1.38
2/2/2012,EAST,4124545.297,2.4598651,2.7217727,30197.854,236287.89,328034.97,6973758,73287952,46.292664,2769296.5,1.38
2/2/2012,ERCOT,405676.452,2.230736,2.4261026,3640.3445,24090,34695,734920,5296351,63.500412,0,1.38
2/2/2012,WECC,885538.274,2.598695,2.0702639,7254.5703,64109.445,87658.203,1854377.9,22043048,50.865612,-94015.227,1.38
2/3/2012,EAST,4150564.766,2.5576839,2.7217727,25700.963,250562.86,326257.25,7111061.5,73287952,43.907997,2769296.5,1.38
2/3/2012,ERCOT,401746.994,2.325511,2.4261026,3438.0867,24252,34051,731498,5296351,67.67482,0,1.38
2/3/2012,WECC,888871.188,2.6735439,2.0702639,6381.5435,65547.977,85246.805,1852286.6,22043048,51.073948,-94015.227,1.38
2/4/2012,EAST,3884302.272,2.5576839,2.7217727,20746.775,246524.3,309686.84,6747539.5,73287952,44.352776,2769296.5,1.38
2/4/2012,ERCOT,383794.678,2.325511,2.4261026,2716.1348,24450,32601,695136,5296351,55.577492,0,1.38
2/4/2012,WECC,858329.656,2.6735439,2.0702639,4787.7891,65284.277,81623.109,1746469.3,22043048,51.524773,-94015.227,1.38
2/5/2012,EAST,3939515.819,2.5576839,2.7217727,23375.486,237988.13,307962.13,6620335.5,73287952,42.164814,2769296.5,1.38
2/5/2012,ERCOT,448173.356,2.325511,2.4261026,3122.3879,27014,35818,772872,5296351,44.65411,0,1.38
2/5/2012,WECC,857999.083,2.6735439,2.0702639,4650.4028,64114.051,80031.594,1706147.4,22043048,51.842968,-94015.227,1.38
2/6/2012,EAST,4394014.854,2.644568,2.7217727,28700.785,256857.02,342497.19,7381827,73287952,43.068745,2769296.5,1.38
2/6/2012,ERCOT,500719.776,2.4387641,2.4261026,3199.4873,30020,40516,826440,5296351,46.715427,0,1.38
2/6/2012,WECC,900735.531,2.8023391,2.0702639,7908.6499,63228.223,88580.133,1850391.1,22043048,51.3395,-94015.227,1.38
2/7/2012,EAST,4427973.964,2.816504,2.7217727,26572.086,264373.75,344781.94,7459465,73287952,42.168064,2769296.5,1.38
2/7/2012,ERCOT,459493.612,2.569875,2.4261026,2842.5212,27719,37092,776933,5296351,53.31472,0,1.38
2/7/2012,WECC,905441.159,2.8892109,2.0702639,8091.0996,63366.902,89031.984,1862112.4,22043048,52.882195,-94015.227,1.38
2/8/2012,EAST,4650082.446,2.659986,2.7217727,28144.939,268702.66,354904.41,7651554.5,73287952,38.53941,2769296.5,1.38
2/8/2012,ERCOT,508446.202,2.433356,2.4261026,3640.3506,27590,38363,820506,5296351,48.133694,0,1.38
2/8/2012,WECC,893724.26,2.722069,2.0702639,7685.2666,62705.109,87532.719,1830607.6,22043048,55.207272,-94015.227,1.38
2/9/2012,EAST,4570921.227,2.6659839,2.7217727,25981.248,276535.97,353668.44,7699674.5,73287952,38.773426,2769296.5,1.38
2/9/2012,ERCOT,477190.295,2.4347069,2.4261026,3153.4778,29936,41065,828255,5296351,47.225433,0,1.38
2/9/2012,WECC,866574.465,2.715893,2.0702639,7853.416,61896.754,86969.695,1820586.6,22043048,57.403641,-94015.227,1.38
2/10/2012,EAST,4555475.419,3.0180631,2.7217727,24567.254,279887.91,351802.47,7770486,73287952,37.611961,2769296.5,1.38
2/10/2012,ERCOT,477789.691,2.4629641,2.4261026,2973.3726,27181,36223,781301,5296351,48.791008,0,1.38
2/10/2012,WECC,866377.937,2.7043481,2.0702639,7286.1143,61581.293,84417.844,1798307.9,22043048,55.015377,-94015.227,1.38
2/11/2012,EAST,4656000.842,3.0180631,2.7217727,27977.729,277717.81,363514.63,7749993,73287952,31.006638,2769296.5,1.38
2/11/2012,ERCOT,497389.69,2.4629641,2.4261026,3320.0137,31593,41021,873745,5296351,39.446217,0,1.38
2/11/2012,WECC,813524.216,2.7043481,2.0702639,5777.8149,61418.137,80813.461,1699848.5,22043048,53.70134,-94015.227,1.38
2/12/2012,EAST,4938228.15,3.0180631,2.7217727,17558.109,312081.59,365081.78,8094258,73287952,28.405827,2769296.5,1.38
2/12/2012,ERCOT,572159.663,2.4629641,2.4261026,2116.6545,35729,42126,931586,5296351,38.02124,0,1.38
2/12/2012,WECC,795465.037,2.7043481,2.0702639,6341.3228,60905.84,82571.133,1680227.3,22043048,51.47789,-94015.227,1.38
2/13/2012,EAST,5133864.647,2.5896311,2.7217727,24935.492,310904.31,395222.47,8294967,73287952,33.798126,2769296.5,1.38
2/13/2012,ERCOT,529015.135,2.390285,2.4261026,3097.9895,31169,42230,880923,5296351,45.784908,0,1.38
2/13/2012,WECC,844473.469,2.7138381,2.0702639,8378.4756,61093.957,88149.398,1829580.6,22043048,50.175098,-94015.227,1.38
2/14/2012,EAST,4721145.032,2.6260431,2.7217727,23188.252,280769.31,349799.41,7678362,73287952,40.822491,2769296.5,1.38
2/14/2012,ERCOT,479738.332,2.4595449,2.4261026,2757.3884,27806,37717,775319,5296351,56.201435,0,1.38
2/14/2012,WECC,867735.885,2.738565,2.0702639,7566.7729,63516.887,88243.664,1848617.4,22043048,47.113033,-94015.227,1.38
2/15/2012,EAST,4466776.607,2.6506529,2.7217727,25356.066,261113.38,336727.44,7338973,73287952,44.805634,2769296.5,1.38
2/15/2012,ERCOT,443151.571,2.4876299,2.4261026,3476.2561,24697,34640,741934,5296351,63.501179,0,1.38
2/15/2012,WECC,893779.166,2.769598,2.0702639,7450.3428,64928.371,89593.289,1875860.1,22043048,46.358562,-94015.227,1.38
2/16/2012,EAST,4390440.014,2.592747,2.7217727,28010.561,251540.92,335396.75,7253719.5,73287952,45.376781,2769296.5,1.38
2/16/2012,ERCOT,474176.874,2.436563,2.4261026,3674.323,24779,35648,754903,5296351,54.66449,0,1.38
2/16/2012,WECC,892088.844,2.6939969,2.0702639,6776.6763,65676.469,87528.633,1860927.4,22043048,50.16885,-94015.227,1.38
2/17/2012,EAST,4193955.474,2.778605,2.7217727,23431.686,252199.08,323108.69,7062833.5,73287952,45.663029,2769296.5,1.38
2/17/2012,ERCOT,507535.896,2.61764,2.4261026,2934.4614,26036,34640,751749,5296351,56.839642,0,1.38
2/17/2012,WECC,878856.222,2.8188081,2.0702639,6402.3247,64188.344,84320.32,1815627.6,22043048,51.665375,-94015.227,1.38
2/18/2012,EAST,3989154.175,2.778605,2.7217727,17732.305,249897.25,307237.06,6727883.5,73287952,43.268204,2769296.5,1.38
2/18/2012,ERCOT,485990.67,2.61764,2.4261026,3159.6318,25369,34777,735692,5296351,53.01144,0,1.38
2/18/2012,WECC,790343.021,2.8188081,2.0702639,5037.6572,62972.977,80293.961,1701565.6,22043048,49.707455,-94015.227,1.38
2/19/2012,EAST,4025117.145,2.778605,2.7217727,24066.402,245300.88,321596.19,6786069.5,73287952,41.003677,2769296.5,1.38
2/19/2012,ERCOT,471715.374,2.61764,2.4261026,1740.8765,27848,32596,719221,5296351,51.427185,0,1.38
2/19/2012,WECC,785524.067,2.8188081,2.0702639,5381.9468,62176.719,80842.609,1671995.3,22043048,48.98555,-94015.227,1.38
2/20/2012,EAST,4451366.05,2.778605,2.7217727,25043.643,267560.22,342109,7454714,73287952,39.666618,2769296.5,1.38
2/20/2012,ERCOT,457313.78,2.61764,2.4261026,2764.7612,27186,35017,766298,5296351,54.755707,0,1.38
2/20/2012,WECC,838258.082,2.8188081,2.0702639,7393.6265,62510.902,87015.109,1797798.6,22043048,48.746761,-94015.227,1.38
2/21/2012,EAST,4452129.797,2.7011149,2.7217727,23050.367,269811.25,338970.88,7405838.5,73287952,42.984058,2769296.5,1.38
2/21/2012,ERCOT,471212.575,2.566066,2.4261026,3050.8938,26170,36134,756377,5296351,57.198944,0,1.38
2/21/2012,WECC,822741.431,2.7834611,2.0702639,7263.0889,63225,86640.789,1821619.3,22043048,52.939491,-94015.227,1.38
2/22/2012,EAST,4280384.37,2.673418,2.7217727,23970.055,251810.55,323858.81,7060284,73287952,48.966351,2769296.5,1.38
2/22/2012,ERCOT,442021.901,2.547538,2.4261026,3865.6331,24487,35726,749705,5296351,68.071724,0,1.38
2/22/2012,WECC,795583.228,2.7885859,2.0702639,7496.542,61434.48,85668.938,1796238.8,22043048,57.625568,-94015.227,1.38
2/23/2012,EAST,4160659.213,2.7504101,2.7217727,28872.826,237808.67,327257.44,6957956.5,73287952,50.578033,2769296.5,1.38
2/23/2012,ERCOT,436595.832,2.618705,2.4261026,3818.3435,24626,35704,752924,5296351,70.039604,0,1.38
2/23/2012,WECC,790147.768,2.8250639,2.0702639,7828.1089,61758.695,86988.625,1818201.5,22043048,57.193752,-94015.227,1.38
2/24/2012,EAST,4194363.736,2.6736619,2.7217727,31794.117,237656.16,328833.88,7087906,73287952,46.086605,2769296.5,1.38
2/24/2012,ERCOT,461810.914,2.5352571,2.4261026,3024.9014,24680,33526,731058,5296351,55.05748,0,1.38
2/24/2012,WECC,817277.706,2.6950409,2.0702639,6775.1675,62377.207,83618.547,1795217.1,22043048,55.422504,-94015.227,1.38
2/25/2012,EAST,4178543.983,2.6736619,2.7217727,19634.664,258800.14,319325.09,7004753.5,73287952,39.645836,2769296.5,1.38
2/25/2012,ERCOT,423701.416,2.5352571,2.4261026,2074.4724,27897,34328,739071,5296351,49.589886,0,1.38
2/25/2012,WECC,766630.66,2.6950409,2.0702639,5622.772,61280.641,80642.422,1690269.4,22043048,53.527893,-94015.227,1.38
2/26/2012,EAST,4016344.146,2.6736619,2.7217727,14114.416,265951.19,310965.28,6808459.5,73287952,41.406425,2769296.5,1.38
2/26/2012,ERCOT,406552.041,2.5352571,2.4261026,1652.6705,26295,32300,708240,5296351,52.589931,0,1.38
2/26/2012,WECC,807308.616,2.6950409,2.0702639,6020.4932,61724.215,82238.023,1678821.6,22043048,50.434006,-94015.227,1.38
2/27/2012,EAST,4340611.261,2.647953,2.7217727,26839.844,251932.5,332239.13,7183982.5,73287952,45.872822,2769296.5,1.38
2/27/2012,ERCOT,444467.15,2.4822659,2.4261026,3460.6877,23515,33962,713814,5296351,62.705143,0,1.38
2/27/2012,WECC,862799.581,2.734519,2.0702639,8125.9082,62221.32,88761.766,1841901,22043048,48.775894,-94015.227,1.38
2/28/2012,EAST,4229283.04,2.5276749,2.7217727,26130.711,249837.98,329665.5,7113641,73287952,46.224937,2769296.5,1.38
2/28/2012,ERCOT,413025.681,2.3726621,2.4261026,3922.969,23577,35480,730691,5296351,67.617439,0,1.38
2/28/2012,WECC,862657.051,2.6044891,2.0702639,7682.1309,64936.02,90104.008,1879370.8,22043048,45.977173,-94015.227,1.38
2/29/2012,EAST,4174634.525,2.524611,2.7217727,29797.547,240839.63,328976.94,7052401,73287952,51.193695,2769296.5,1.38
2/29/2012,ERCOT,453252.303,2.3563709,2.4261026,4104.5967,23925,35683,745823,5296351,68.651794,0,1.38
2/29/2012,WECC,811547.967,2.587357,2.0702639,6883.5454,65803.969,88722.906,1868586.5,22043048,47.749771,-94015.227,1.38
3/1/2012,EAST,4244007.756,2.540242,2.6888964,29657.193,233626.8,322986.66,6903343,73063584,49.545422,3503686.3,1.316667
3/1/2012,ERCOT,402244.673,2.3482821,2.3995309,3961.2532,24641,36340,758609,5959179,68.628036,0,1.316667
3/1/2012,WECC,810245.366,2.5681069,1.9657073,6725.7363,63975.781,86081.125,1821803.8,27662682,50.10944,-574070.19,1.316667
3/2/2012,EAST,4213541.183,2.5028479,2.6888964,27843.742,238416.13,316236.84,6932643,73063584,48.108173,3503686.3,1.316667
3/2/2012,ERCOT,431086.884,2.297873,2.3995309,3785.5588,24924,35550,755189,5959179,66.361145,0,1.316667
3/2/2012,WECC,795299.342,2.4025781,1.9657073,6091.6709,64255.09,83592.594,1808769.9,27662682,50.331902,-574070.19,1.316667
3/3/2012,EAST,3906811.306,2.5028479,2.6888964,22402.379,235008.09,302309.28,6547877,73063584,47.42065,3503686.3,1.316667
3/3/2012,ERCOT,403694.223,2.297873,2.3995309,2083.6267,24390,31143,677565,5959179,53.353634,0,1.316667
3/3/2012,WECC,714896.491,2.4025781,1.9657073,4103.5195,63764.59,77832.367,1675007.9,27662682,53.854622,-574070.19,1.316667
3/4/2012,EAST,4062976.54,2.5028479,2.6888964,20375.408,243058.8,311584.88,6585686.5,73063584,40.398731,3503686.3,1.316667
3/4/2012,ERCOT,429889.798,2.297873,2.3995309,1637.6199,25845,31762,684692,5959179,54.974628,0,1.316667
3/4/2012,WECC,712353.834,2.4025781,1.9657073,5134.8271,60491.793,78249.914,1612598,27662682,59.634682,-574070.19,1.316667
3/5/2012,EAST,4493797.886,2.5084851,2.6888964,27159.336,255923.17,338030.31,7307840.5,73063584,38.370132,3503686.3,1.316667
3/5/2012,ERCOT,412199.019,2.2492161,2.3995309,3575.3223,23721,34305,726448,5959179,60.015244,0,1.316667
3/5/2012,WECC,750210.615,2.401742,1.9657073,8000.8525,58735.246,84211.508,1748770.6,27662682,58.691853,-574070.19,1.316667
3/6/2012,EAST,4252557.828,2.3977721,2.6888964,20586.457,268074.94,335494.81,7187981,73063584,45.687683,3503686.3,1.316667
3/6/2012,ERCOT,380089.055,2.229013,2.3995309,3517.8499,23712,34452,721452,5959179,62.770866,0,1.316667
3/6/2012,WECC,731719.956,2.4039221,1.9657073,7692.0454,59894.695,85119.148,1768534.3,27662682,52.709496,-574070.19,1.316667
3/7/2012,EAST,3961377.01,2.32163,2.6888964,22413.801,243504.88,312750.81,6803030.5,73063584,56.41,3503686.3,1.316667
3/7/2012,ERCOT,393485.444,2.179244,2.3995309,3818.8162,23963,35389,738234,5959179,68.818146,0,1.316667
3/7/2012,WECC,791198.036,2.3268919,1.9657073,6896.6191,62415.258,84906.984,1795498.1,27662682,48.288441,-574070.19,1.316667
3/8/2012,EAST,3966993.014,2.303623,2.6888964,30742.111,227017.47,320897.03,6769765.5,73063584,55.861504,3503686.3,1.316667
3/8/2012,ERCOT,425688.369,2.1542139,2.3995309,4338.7881,24720,37478,775425,5959179,62.124229,0,1.316667
3/8/2012,WECC,802148.234,2.3041911,1.9657073,5973.8511,63800.445,82450.422,1781737.9,27662682,52.506298,-574070.19,1.316667
3/9/2012,EAST,4094345.052,2.2503109,2.6888964,26572.002,236429.61,312181.47,6860326.5,73063584,46.770172,3503686.3,1.316667
3/9/2012,ERCOT,465390.237,2.1153059,2.3995309,3790.6226,27187,37965,819541,5959179,49.71579,0,1.316667
3/9/2012,WECC,762376.717,2.234354,1.9657073,6197.8901,61308.387,80466.094,1739856.9,27662682,57.697697,-574070.19,1.316667
3/10/2012,EAST,3821447.55,2.2503109,2.6888964,14177.669,249253.47,292399.69,6520649.5,73063584,45.287685,3503686.3,1.316667
3/10/2012,ERCOT,489812.292,2.1153059,2.3995309,2149.7043,28438,34792,766761,5959179,51.969761,0,1.316667
3/10/2012,WECC,676352.569,2.234354,1.9657073,4997.2075,59504.25,76357.055,1613878,27662682,55.763172,-574070.19,1.316667
3/11/2012,EAST,3584667.27,2.2503109,2.6888964,16537.461,210121.73,282605,6133960,73063584,52.559776,3503686.3,1.316667
3/11/2012,ERCOT,385627.866,2.1153059,2.3995309,1606.9468,25346,30922,675905,5959179,58.687923,0,1.316667
3/11/2012,WECC,645494.297,2.234354,1.9657073,6914.8892,43764.172,76959.992,1566582.1,27662682,54.603214,-574070.19,1.316667
3/12/2012,EAST,3879631.98,2.170037,2.6888964,29492.787,220058.61,303216.88,6589244.5,73063584,58.356003,3503686.3,1.316667
3/12/2012,ERCOT,427425.737,2.0831311,2.3995309,3518.3203,23819,34704,726303,5959179,65.962143,0,1.316667
3/12/2012,WECC,727504.955,2.2347801,1.9657073,7398.562,59071.477,81854.133,1747472.8,27662682,54.981148,-574070.19,1.316667
3/13/2012,EAST,3878325.348,2.1145489,2.6888964,30272.197,217799.27,305572.75,6549644.5,73063584,62.170162,3503686.3,1.316667
3/13/2012,ERCOT,437046.705,2.0365479,2.3995309,3958.6482,24537,35890,750687,5959179,71.168861,0,1.316667
3/13/2012,WECC,739937.378,2.21331,1.9657073,7295.96,60224.102,83371.344,1773842,27662682,54.647202,-574070.19,1.316667
3/14/2012,EAST,3920953.296,2.0990751,2.6888964,32873.508,217193.66,311374.91,6620016.5,73063584,62.461086,3503686.3,1.316667
3/14/2012,ERCOT,449081.749,2.0148511,2.3995309,4018.1204,25037,36255,764900,5959179,72.831665,0,1.316667
3/14/2012,WECC,760588.452,2.2304609,1.9657073,6967.0078,61100.172,82153.031,1773948.1,27662682,55.253296,-574070.19,1.316667
3/15/2012,EAST,3988014.485,2.0490079,2.6888964,34006.375,218671.53,312950.69,6692295.5,73063584,61.492233,3503686.3,1.316667
3/15/2012,ERCOT,456625.923,1.963742,2.3995309,4332.6621,25442,37597,782377,5959179,73.849869,0,1.316667
3/15/2012,WECC,737138.597,2.2334521,1.9657073,7078.5879,59757.801,80884.102,1747363,27662682,57.532001,-574070.19,1.316667
3/16/2012,EAST,3846645.63,2.034121,2.6888964,31130.523,219043.41,303994.75,6596196.5,73063584,60.746071,3503686.3,1.316667
3/16/2012,ERCOT,433028.778,1.939042,2.3995309,4039.0725,25811,37479,780429,5959179,73.338913,0,1.316667
3/16/2012,WECC,707168.373,2.1832709,1.9657073,6879.1147,59144.168,78800.938,1728104.9,27662682,57.642532,-574070.19,1.316667
3/17/2012,EAST,3407772.187,2.034121,2.6888964,26403.832,211027.3,283507.09,6106369.5,73063584,63.056698,3503686.3,1.316667
3/17/2012,ERCOT,408434.423,1.939042,2.3995309,3540.1052,25320,34970,741021,5959179,73.186676,0,1.316667
3/17/2012,WECC,655867.626,2.1832709,1.9657073,5537.3701,58503.883,75579.414,1633074,27662682,51.469616,-574070.19,1.316667
3/18/2012,EAST,3352550.302,2.034121,2.6888964,30726.855,203412.28,292929.72,5978187.5,73063584,64.698318,3503686.3,1.316667
3/18/2012,ERCOT,380466.795,1.939042,2.3995309,3745.8469,24826,35952,728297,5959179,73.136734,0,1.316667
3/18/2012,WECC,643083.684,2.1832709,1.9657073,5890.4321,58573.684,78941.25,1627976.1,27662682,46.797234,-574070.19,1.316667
3/19/2012,EAST,3917394.804,2.147198,2.6888964,38590.816,212481.77,319444.16,6707156,73063584,66.333641,3503686.3,1.316667
3/19/2012,ERCOT,448991.37,2.062253,2.3995309,4339.3799,25489,37562,792008,5959179,71.933868,0,1.316667
3/19/2012,WECC,722239.845,2.3593421,1.9657073,6871.7559,61787.727,82907.828,1788557,27662682,46.30225,-574070.19,1.316667
3/20/2012,EAST,4100703.773,2.1930349,2.6888964,36863.207,218757.66,321044.44,6782297,73063584,67.555,3503686.3,1.316667
3/20/2012,ERCOT,417979.559,2.1040781,2.3995309,2964.0898,24799,33456,723116,5959179,61.3349,0,1.316667
3/20/2012,WECC,726296.051,2.424808,1.9657073,5997.8574,63081.777,81172.586,1777620.1,27662682,50.662968,-574070.19,1.316667
3/21/2012,EAST,4156574.549,2.1797409,2.6888964,35839.352,220936.75,318518.81,6796597.5,73063584,67.524399,3503686.3,1.316667
3/21/2012,ERCOT,422800.975,2.0850921,2.3995309,3289.0112,23712,33553,715826,5959179,59.825806,0,1.316667
3/21/2012,WECC,732059.531,2.3990769,1.9657073,6302.9668,61481.891,80560.047,1756012.9,27662682,55.45845,-574070.19,1.316667
3/22/2012,EAST,4156709.914,2.1531079,2.6888964,35536.711,221032.94,317464.16,6792667.5,73063584,67.32756,3503686.3,1.316667
3/22/2012,ERCOT,429078.018,2.0765131,2.3995309,3816.9563,23827,34935,738386,5959179,62.57645,0,1.316667
3/22/2012,WECC,711824.242,2.3704381,1.9657073,6521.5913,59694.188,79820.875,1727859.4,27662682,56.394524,-574070.19,1.316667
3/23/2012,EAST,4057418.395,2.0555489,2.6888964,32182.945,220381.3,309495.94,6633778.5,73063584,64.44146,3503686.3,1.316667
3/23/2012,ERCOT,471230.158,1.977886,2.3995309,3909.0864,24108,35857,744772,5959179,63.60133,0,1.316667
3/23/2012,WECC,690578.103,2.219229,1.9657073,6250.6079,59538.441,77351.156,1708565.9,27662682,56.796909,-574070.19,1.316667
3/24/2012,EAST,3567395.376,2.0555489,2.6888964,24456.367,208976.25,274561.78,5997056.5,73063584,59.992668,3503686.3,1.316667
